"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901987","regulation of cell cycle phase transition","52/198","388/12185",1.63538797993952e-33,1.91786408556544e-31,1.46011194763979e-31,"CLSPN/CDCA8/CDC20/STIL/ORC1/CDC7/NUF2/KIF14/DTL/CENPF/ZWINT/CDK1/RRM1/INCENP/H2AX/ESPL1/TIMELESS/BRCA2/DLGAP5/BUB1B/KNL1/RAD51/WDR76/ZWILCH/TICRR/BLM/PKMYT1/PLK1/CDT1/AURKB/CDC6/BRIP1/BIRC5/NDC80/SPC24/RRM2/BUB1/SPC25/FAM83D/UBE2C/AURKA/CDC45/CHEK2/GTSE1/FANCD2/CENPE/MAD2L1/TRIP13/CCNB1/CDC25C/TTK/ANLN",52
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","37/198","154/12185",2.26270203548146e-33,2.43240468814257e-31,1.85184298167035e-31,"CDCA8/CDC20/STIL/GPSM2/PSRC1/NUF2/NEK2/CDK1/KIF11/INCENP/RACGAP1/ESPL1/BORA/DLGAP5/NUSAP1/KIF23/PRC1/NDE1/PLK1/AURKB/BIRC5/NDC80/CENPA/SPC25/TPX2/MYBL2/AURKA/CHEK2/TACC3/CENPE/MAD2L1/CCNB1/CENPH/KIFC1/TTK/SAPCD2/KIF4A",37
"GO:0007088","regulation of mitotic nuclear division","32/198","102/12185",4.91932704202217e-33,4.88148606477585e-31,3.71638229166533e-31,"CDCA8/CDC20/NUF2/NEK2/CENPF/ZWINT/KIF20B/MKI67/INCENP/ESPL1/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/ZWILCH/PKMYT1/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/AURKA/MAD2L1/TRIP13/CCNB1/CDC25C/TTK/CDCA2",32
"GO:1905818","regulation of chromosome separation","28/198","71/12185",2.86269383978951e-32,2.63776789523462e-30,2.00819049061926e-30,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/NCAPD2/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/NCAPH/BUB1/SPC25/UBE2C/SMC4/NCAPG/MAD2L1/TRIP13/CCNB1/TTK/NCAPG2",28
"GO:0051783","regulation of nuclear division","33/198","118/12185",3.46995509258738e-32,2.98416137962515e-30,2.27190743956774e-30,"CDCA8/CDC20/NUF2/NEK2/CENPF/ZWINT/KIF20B/MKI67/INCENP/RAD51AP1/ESPL1/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/ZWILCH/PKMYT1/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/AURKA/MAD2L1/TRIP13/CCNB1/CDC25C/TTK/CDCA2",33
"GO:0000075","cell cycle checkpoint signaling","38/198","185/12185",1.65020326825168e-31,1.33047638502792e-29,1.01292082189396e-29,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/INCENP/H2AX/TIMELESS/BRCA2/BUB1B/KNL1/RAD51/WDR76/ZWILCH/TICRR/BLM/PLK1/CDT1/AURKB/CDC6/BRIP1/BIRC5/NDC80/SPC24/BUB1/SPC25/CDC45/CHEK2/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/TTK",38
"GO:0044772","mitotic cell cycle phase transition","51/198","409/12185",2.7400176308213e-31,2.07918984927028e-29,1.58293278610295e-29,"E2F2/CLSPN/CDCA8/CDC20/STIL/ORC1/CDC7/IQGAP3/NUF2/KIF14/DTL/CENPF/ZWINT/CDK1/RRM1/INCENP/FOXM1/ESPL1/CDKN3/DLGAP5/BUB1B/KNL1/CCNB2/ZWILCH/TICRR/BLM/PKMYT1/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/UBE2S/RRM2/BUB1/SPC25/UBE2C/AURKA/CHEK2/GTSE1/TACC3/CENPE/MAD2L1/CCNA2/TRIP13/CCNB1/CDC25C/TTK/ANLN/MELK",51
"GO:0051304","chromosome separation","28/198","77/12185",4.47245203828671e-31,3.20525729410548e-29,2.44023260334591e-29,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/NCAPD2/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/NCAPH/BUB1/SPC25/UBE2C/SMC4/NCAPG/MAD2L1/TRIP13/CCNB1/TTK/NCAPG2",28
"GO:0007346","regulation of mitotic cell cycle","51/198","439/12185",8.82814524110279e-30,5.99384597948558e-28,4.56324626589967e-28,"CLSPN/CDCA8/CDC20/STIL/ORC1/CDC7/NUF2/KIF14/NEK2/DTL/CENPF/ZWINT/CDK1/KIF20B/MKI67/RRM1/INCENP/ESPL1/BRCA2/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/ZWILCH/TICRR/BLM/PKMYT1/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/RRM2/BUB1/SPC25/UBE2C/AURKA/CHEK2/GTSE1/FANCD2/CENPE/MAD2L1/TRIP13/CCNB1/CDC25C/GMNN/TTK/ANLN/CDCA2",51
"GO:0090068","positive regulation of cell cycle process","38/198","208/12185",1.70082836028616e-29,1.09703429238457e-27,8.35196242182625e-28,"CDCA8/CDC20/STIL/CDC7/GPSM2/KIF14/DTL/CDK1/KIF20B/RRM1/INCENP/RAD51AP1/NCAPD2/RACGAP1/ESPL1/CIT/DLGAP5/NUSAP1/KIF23/AURKB/SPAG5/CDC6/BIRC5/NDC80/RRM2/NCAPH/BUB1/FAM83D/UBE2C/AURKA/SMC4/ECT2/NCAPG/MAD2L1/PLK4/CCNB1/CDC25C/NCAPG2",38
"GO:0006261","DNA-templated DNA replication","34/198","153/12185",1.91985307578535e-29,1.17933831798243e-27,8.97856100104126e-28,"ORC1/CDC7/MCM10/RRM1/POLA2/POLD3/TIMELESS/PRIM1/RFC5/BRCA2/RFC3/POLE2/WDHD1/RAD51/TICRR/BLM/GINS2/CDT1/CDC6/TK1/MCM6/GINS1/CDC45/MCM5/TRAIP/POLQ/MCM2/RFC4/GMNN/MCM3/MMS22L/RFC2/MCM4/DSCC1",34
"GO:1901988","negative regulation of cell cycle phase transition","39/198","236/12185",1.54719601094187e-28,9.0721947914319e-27,6.90686066128598e-27,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/INCENP/H2AX/TIMELESS/BRCA2/BUB1B/KNL1/RAD51/WDR76/ZWILCH/TICRR/BLM/PKMYT1/PLK1/CDT1/AURKB/CDC6/BRIP1/BIRC5/NDC80/SPC24/BUB1/SPC25/CDC45/CHEK2/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/TTK",39
"GO:0010948","negative regulation of cell cycle process","41/198","273/12185",2.70097717926444e-28,1.51489589619614e-26,1.15332343627173e-26,"CLSPN/CDCA8/CDC20/ORC1/NUF2/NEK2/DTL/CENPF/ZWINT/CDK1/INCENP/H2AX/ESPL1/TIMELESS/BRCA2/BUB1B/KNL1/RAD51/WDR76/ZWILCH/TICRR/BLM/PKMYT1/PLK1/CDT1/AURKB/CDC6/BRIP1/BIRC5/NDC80/SPC24/BUB1/SPC25/CDC45/CHEK2/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/TTK",41
"GO:0045787","positive regulation of cell cycle","40/198","265/12185",1.0879371192598e-27,5.84766201602144e-26,4.45195321170788e-26,"CDCA8/CDC20/STIL/CDC7/GPSM2/PSRC1/KIF14/DTL/CDK1/KIF20B/RRM1/INCENP/RAD51AP1/NCAPD2/RACGAP1/ESPL1/CIT/BRCA2/DLGAP5/NUSAP1/KIF23/AURKB/SPAG5/CDC6/BIRC5/NDC80/RRM2/NCAPH/BUB1/FAM83D/UBE2C/AURKA/SMC4/ECT2/NCAPG/MAD2L1/PLK4/CCNB1/CDC25C/NCAPG2",40
"GO:0033045","regulation of sister chromatid segregation","28/198","100/12185",2.08662293934664e-27,1.07669743670287e-25,8.19713348383332e-26,"CDCA8/CDC20/NUF2/CENPF/ZWINT/CDK1/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/RMI2/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/TACC3/CENPE/MAD2L1/TRIP13/CCNB1/TTK",28
"GO:0007052","mitotic spindle organization","30/198","125/12185",4.12128599927879e-27,2.04479189964217e-25,1.55674487341179e-25,"CDCA8/CDC20/STIL/GPSM2/PSRC1/NUF2/NEK2/KIF11/INCENP/RACGAP1/BORA/DLGAP5/KIF23/PRC1/PLK1/AURKB/BIRC5/NDC80/SPC25/TPX2/MYBL2/AURKA/CHEK2/TACC3/CENPE/CCNB1/CENPH/KIFC1/TTK/KIF4A",30
"GO:0010965","regulation of mitotic sister chromatid separation","23/198","57/12185",6.32364369670304e-27,3.02129643286923e-25,2.30017916921011e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/MAD2L1/TRIP13/CCNB1/TTK",23
"GO:0050000","chromosome localization","28/198","106/12185",1.27681524356533e-26,5.88247022928311e-25,4.47845346709191e-25,"CDCA8/KIF2C/PSRC1/NUF2/KIF14/NEK2/CENPF/KIF18A/INCENP/RACGAP1/DLGAP5/KNL1/ZWILCH/NDE1/CDT1/AURKB/SPAG5/BIRC5/NDC80/SPC24/SPC25/DSN1/FAM83D/SGO1/ECT2/CENPE/CCNB1/KIFC1",28
"GO:1901990","regulation of mitotic cell cycle phase transition","41/198","303/12185",1.829125844435e-26,8.13645634248673e-25,6.19446247861291e-25,"CLSPN/CDCA8/CDC20/STIL/ORC1/CDC7/NUF2/KIF14/DTL/CENPF/ZWINT/CDK1/RRM1/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/TICRR/BLM/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/RRM2/BUB1/SPC25/UBE2C/AURKA/CHEK2/GTSE1/CENPE/MAD2L1/TRIP13/CCNB1/CDC25C/TTK/ANLN",41
"GO:0051306","mitotic sister chromatid separation","23/198","60/12185",2.67116467839771e-26,1.14860081171102e-24,8.74454963138619e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/MAD2L1/TRIP13/CCNB1/TTK",23
"GO:0051303","establishment of chromosome localization","27/198","98/12185",3.04934174528818e-26,1.26891962949089e-24,9.66056315230518e-25,"CDCA8/KIF2C/PSRC1/NUF2/KIF14/NEK2/CENPF/KIF18A/INCENP/RACGAP1/KNL1/ZWILCH/NDE1/CDT1/AURKB/SPAG5/BIRC5/NDC80/SPC24/SPC25/DSN1/FAM83D/SGO1/ECT2/CENPE/CCNB1/KIFC1",27
"GO:0007051","spindle organization","34/198","189/12185",3.51277455003867e-26,1.41608724048434e-24,1.07809824183753e-24,"CDCA8/CDC20/STIL/GPSM2/PSRC1/NUF2/ASPM/NEK2/KIF11/INCENP/RACGAP1/ESPL1/BORA/DLGAP5/CCNB2/KIF23/PRC1/PLK1/AURKB/SPAG5/BIRC5/NDC80/SPC25/TPX2/MYBL2/AURKA/CHEK2/TACC3/CENPE/CCNB1/CENPH/KIFC1/TTK/KIF4A",34
"GO:0045786","negative regulation of cell cycle","42/198","334/12185",8.15816020719413e-26,3.18909899008498e-24,2.42793093247596e-24,"CLSPN/CDCA8/CDC20/ORC1/NUF2/NEK2/DTL/CENPF/ZWINT/CDK1/INCENP/H2AX/ESPL1/TIMELESS/BRCA2/BUB1B/KNL1/RAD51/WDR76/ZWILCH/TICRR/BLM/PKMYT1/PLK1/CDT1/AURKB/CDC6/BRIP1/BIRC5/NDC80/SPC24/BUB1/SPC25/CDC45/CHEK2/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/GMNN/TTK",42
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","26/198","91/12185",9.30949872947328e-26,3.53213334147663e-24,2.68909049987572e-24,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/TACC3/CENPE/MAD2L1/TRIP13/CCNB1/TTK",26
"GO:0007093","mitotic cell cycle checkpoint signaling","30/198","138/12185",9.90135212685027e-26,3.64935549818195e-24,2.7783342960455e-24,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/INCENP/BUB1B/KNL1/ZWILCH/TICRR/BLM/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/BUB1/SPC25/CHEK2/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/TTK",30
"GO:0051310","metaphase chromosome alignment","26/198","92/12185",1.27994187234816e-25,4.58645837591425e-24,3.49177124824806e-24,"CDCA8/KIF2C/PSRC1/NUF2/KIF14/NEK2/CENPF/KIF18A/INCENP/RACGAP1/KNL1/ZWILCH/CDT1/AURKB/SPAG5/BIRC5/NDC80/SPC24/SPC25/DSN1/FAM83D/SGO1/ECT2/CENPE/CCNB1/KIFC1",26
"GO:0044784","metaphase/anaphase transition of cell cycle","26/198","93/12185",1.75233887207643e-25,6.10950579723944e-24,4.65130061919575e-24,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/TACC3/CENPE/MAD2L1/TRIP13/CCNB1/TTK",26
"GO:0033044","regulation of chromosome organization","36/198","237/12185",4.95985807310454e-25,1.68374129323812e-23,1.2818691363453e-23,"CDCA8/CDC20/NUF2/NEK2/CENPF/ZWINT/CDK1/INCENP/NCAPD2/ESPL1/DLGAP5/BUB1B/KNL1/PIF1/ZWILCH/RMI2/PLK1/AURKB/CDC6/TOP2A/BIRC5/NDC80/SPC24/NCAPH/BUB1/SPC25/UBE2C/SMC4/TACC3/NCAPG/CENPE/MAD2L1/TRIP13/CCNB1/TTK/NCAPG2",36
"GO:0030071","regulation of mitotic metaphase/anaphase transition","25/198","87/12185",7.21840365288027e-25,2.38762582364501e-23,1.8177518510492e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/CENPE/MAD2L1/TRIP13/CCNB1/TTK",25
"GO:0007094","mitotic spindle assembly checkpoint signaling","20/198","44/12185",7.7955147760826e-25,2.39433668122537e-23,1.82286097395616e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:0071173","spindle assembly checkpoint signaling","20/198","44/12185",7.7955147760826e-25,2.39433668122537e-23,1.82286097395616e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:0071174","mitotic spindle checkpoint signaling","20/198","44/12185",7.7955147760826e-25,2.39433668122537e-23,1.82286097395616e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:0033047","regulation of mitotic sister chromatid segregation","21/198","52/12185",1.12866635492981e-24,3.38599906478944e-23,2.57783527331583e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/CDK1/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",21
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","25/198","89/12185",1.36390922228619e-24,3.96636912751065e-23,3.01968371763969e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/CENPE/MAD2L1/TRIP13/CCNB1/TTK",25
"GO:0031577","spindle checkpoint signaling","20/198","45/12185",1.38361713750372e-24,3.96636912751065e-23,3.01968371763969e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:0033046","negative regulation of sister chromatid segregation","20/198","46/12185",2.41378601364475e-24,6.35466113796272e-23,4.83794275130087e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:0033048","negative regulation of mitotic sister chromatid segregation","20/198","46/12185",2.41378601364475e-24,6.35466113796272e-23,4.83794275130087e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","20/198","46/12185",2.41378601364475e-24,6.35466113796272e-23,4.83794275130087e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:2000816","negative regulation of mitotic sister chromatid separation","20/198","46/12185",2.41378601364475e-24,6.35466113796272e-23,4.83794275130087e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:0051985","negative regulation of chromosome segregation","20/198","47/12185",4.14315263017005e-24,1.02782055633065e-22,7.82502308491631e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","20/198","47/12185",4.14315263017005e-24,1.02782055633065e-22,7.82502308491631e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:1905819","negative regulation of chromosome separation","20/198","47/12185",4.14315263017005e-24,1.02782055633065e-22,7.82502308491631e-23,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/TTK",20
"GO:0008608","attachment of spindle microtubules to kinetochore","20/198","48/12185",7.00344840283556e-24,1.70461291314299e-22,1.29775915786407e-22,"CDCA8/KIF2C/NUF2/NEK2/INCENP/RACGAP1/KNL1/ZWILCH/CDT1/AURKB/SPAG5/BIRC5/NDC80/SPC24/SPC25/DSN1/SGO1/ECT2/CENPE/CCNB1",20
