ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category
GO:1905818,regulation of chromosome separation,27/211,71/12185,7.64E-30,1.34E-27,1.09E-27,991/83540/1063/11130/3619/23310/9787/701/57082/55055/5347/9212/332/10403/147841/23397/699/57405/11065/10051/4085/9319/891/54908/7272/54892/10592,27,BP
GO:1901988,negative regulation of cell cycle phase transition,41/211,236/12185,9.69E-30,1.55E-27,1.27E-27,991/83540/51514/1063/11130/3619/3014/1111/8914/4193/701/57082/5888/79968/54962/55055/641/5347/9212/990/672/83990/332/10403/147841/4436/699/57405/1869/5933/8318/11200/51512/2177/4085/9319/891/54908/9656/1026/7272,41,BP
GO:0010948,negative regulation of cell cycle process,43/211,273/12185,2.36E-29,3.49E-27,2.86E-27,991/83540/4751/51514/1063/11130/3619/3014/1111/8914/4193/701/57082/5888/79968/54962/55055/641/5347/9212/990/672/83990/332/10403/147841/4436/699/57405/1869/5933/8318/11200/3976/51512/2177/4085/9319/891/54908/9656/1026/7272,43,BP
GO:0051983,regulation of chromosome segregation,32/211,122/12185,2.58E-29,3.54E-27,2.89E-27,991/11004/83540/1063/11130/4288/3619/23310/9787/701/57082/55055/5347/9212/990/332/10403/147841/8193/23397/699/57405/11065/10051/1062/4085/9319/891/54908/7272/54892/10592,32,BP
GO:0007093,mitotic cell cycle checkpoint signaling,33/211,138/12185,8.97E-29,1.15E-26,9.40E-27,991/83540/51514/1063/11130/3619/1111/4193/701/57082/54962/55055/641/5347/9212/990/672/332/10403/147841/4436/699/57405/11200/51512/2177/4085/9319/891/54908/9656/1026/7272,33,BP
GO:0051304,chromosome separation,27/211,77/12185,1.04E-28,1.25E-26,1.03E-26,991/83540/1063/11130/3619/23310/9787/701/57082/55055/5347/9212/332/10403/147841/23397/699/57405/11065/10051/4085/9319/891/54908/7272/54892/10592,27,BP
GO:0045786,negative regulation of cell cycle,45/211,334/12185,1.00E-27,1.14E-25,9.28E-26,991/83540/7832/4751/51514/1063/11130/3619/3014/1111/8914/4193/701/57082/5888/79968/54962/55055/641/5347/9212/990/672/83990/332/10403/147841/4436/699/57405/1869/5933/8318/11200/3976/51512/2177/4085/9319/891/54908/9656/1026/7272/6839,45,BP
GO:0007346,regulation of mitotic cell cycle,50/211,439/12185,2.27E-27,2.43E-25,1.98E-25,991/163786/83540/9928/7832/4751/51514/1063/11130/9585/4288/3619/1111/4193/55835/79866/9787/701/57082/54962/55055/641/5347/9212/990/672/332/10403/147841/8193/6241/4436/699/57405/1869/5933/11065/11200/51512/2177/1062/4085/9319/891/54908/9656/1026/7272/54443/50484,50,BP
GO:0051783,regulation of nuclear division,29/211,118/12185,9.89E-26,1.00E-23,8.18E-24,991/83540/4751/1063/11130/9585/4288/3619/1111/10635/79866/9787/701/57082/55055/5347/9212/332/10403/147841/699/57405/11065/3976/4085/9319/891/54908/7272,29,BP
GO:1901990,regulation of mitotic cell cycle phase transition,41/211,303/12185,2.52E-25,2.42E-23,1.98E-23,991/163786/83540/9928/51514/1063/11130/3619/1111/4193/55835/9787/701/57082/55055/641/5347/9212/990/672/332/10403/147841/8193/6241/699/57405/1869/5933/11065/11200/51512/1062/4085/9319/891/54908/1026/7272/54443/50484,41,BP
GO:0007088,regulation of mitotic nuclear division,27/211,102/12185,5.85E-25,5.36E-23,4.38E-23,991/83540/4751/1063/11130/9585/4288/3619/1111/79866/9787/701/57082/55055/5347/9212/332/10403/147841/699/57405/11065/4085/9319/891/54908/7272,27,BP
GO:0044772,mitotic cell cycle phase transition,46/211,409/12185,6.60E-25,5.77E-23,4.72E-23,991/163786/128239/83540/9928/51514/1063/11130/3619/1111/4193/55835/1033/9787/701/57082/9133/55055/641/5347/9212/990/672/332/10403/147841/8193/27338/6241/699/57405/1869/5933/11065/11200/51512/1062/4085/9319/891/54908/1026/7272/54443/50484/9833,46,BP
GO:0045930,negative regulation of mitotic cell cycle,35/211,209/12185,7.44E-25,6.23E-23,5.09E-23,991/83540/7832/51514/1063/11130/3619/1111/4193/701/57082/54962/55055/641/5347/9212/990/672/332/10403/147841/4436/699/57405/5933/11200/51512/2177/4085/9319/891/54908/9656/1026/7272,35,BP
GO:0010965,regulation of mitotic sister chromatid separation,22/211,57/12185,1.19E-24,9.18E-23,7.51E-23,991/83540/1063/11130/3619/9787/701/57082/55055/5347/9212/332/10403/147841/699/57405/11065/4085/9319/891/54908/7272,22,BP
GO:0051784,negative regulation of nuclear division,22/211,57/12185,1.19E-24,9.18E-23,7.51E-23,991/83540/1063/11130/3619/1111/701/57082/55055/5347/9212/332/10403/147841/699/57405/3976/4085/9319/891/54908/7272,22,BP
GO:0007094,mitotic spindle assembly checkpoint signaling,20/211,44/12185,2.89E-24,1.99E-22,1.62E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:0071173,spindle assembly checkpoint signaling,20/211,44/12185,2.89E-24,1.99E-22,1.62E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:0071174,mitotic spindle checkpoint signaling,20/211,44/12185,2.89E-24,1.99E-22,1.62E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:0030071,regulation of mitotic metaphase/anaphase transition,25/211,87/12185,3.67E-24,2.44E-22,1.99E-22,991/83540/1063/11130/3619/9787/701/57082/55055/5347/9212/990/332/10403/147841/8193/699/57405/11065/1062/4085/9319/891/54908/7272,25,BP
GO:0007051,spindle organization,33/211,189/12185,4.58E-24,2.87E-22,2.35E-22,991/163786/29899/83540/259266/4751/3832/3619/29127/55835/79866/10426/9787/90417/9133/9493/9055/5347/9212/10615/332/10403/23354/284403/57405/22974/4605/11200/1062/891/7272/24137/55559,33,BP
GO:0051306,mitotic sister chromatid separation,22/211,60/12185,4.63E-24,2.87E-22,2.35E-22,991/83540/1063/11130/3619/9787/701/57082/55055/5347/9212/332/10403/147841/699/57405/11065/4085/9319/891/54908/7272,22,BP
GO:0031577,spindle checkpoint signaling,20/211,45/12185,5.12E-24,3.08E-22,2.52E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,25/211,89/12185,6.92E-24,4.04E-22,3.30E-22,991/83540/1063/11130/3619/9787/701/57082/55055/5347/9212/990/332/10403/147841/8193/699/57405/11065/1062/4085/9319/891/54908/7272,25,BP
GO:0033046,negative regulation of sister chromatid segregation,20/211,46/12185,8.93E-24,4.64E-22,3.80E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:0033048,negative regulation of mitotic sister chromatid segregation,20/211,46/12185,8.93E-24,4.64E-22,3.80E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,20/211,46/12185,8.93E-24,4.64E-22,3.80E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:2000816,negative regulation of mitotic sister chromatid separation,20/211,46/12185,8.93E-24,4.64E-22,3.80E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:0045839,negative regulation of mitotic nuclear division,21/211,54/12185,1.17E-23,5.93E-22,4.85E-22,991/83540/1063/11130/3619/1111/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,21,BP
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,25/211,91/12185,1.28E-23,6.33E-22,5.17E-22,991/83540/1063/11130/3619/9787/701/57082/55055/5347/9212/990/332/10403/147841/8193/699/57405/11065/1062/4085/9319/891/54908/7272,25,BP
GO:0051985,negative regulation of chromosome segregation,20/211,47/12185,1.53E-23,7.01E-22,5.73E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,20/211,47/12185,1.53E-23,7.01E-22,5.73E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:1905819,negative regulation of chromosome separation,20/211,47/12185,1.53E-23,7.01E-22,5.73E-22,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:0044784,metaphase/anaphase transition of cell cycle,25/211,93/12185,2.34E-23,1.05E-21,8.55E-22,991/83540/1063/11130/3619/9787/701/57082/55055/5347/9212/990/332/10403/147841/8193/699/57405/11065/1062/4085/9319/891/54908/7272,25,BP
GO:0033044,regulation of chromosome organization,35/211,237/12185,5.91E-23,2.58E-21,2.11E-21,991/83540/4751/1063/11130/54780/3619/23310/9787/701/57082/80119/55055/5347/65057/9212/990/7153/332/10403/147841/8193/23397/699/57405/11065/10051/1062/4085/9319/891/54908/7272/54892/10592,35,BP
GO:0033045,regulation of sister chromatid segregation,25/211,100/12185,1.70E-22,7.27E-21,5.94E-21,991/83540/1063/11130/3619/9787/701/57082/55055/5347/9212/990/332/10403/147841/8193/699/57405/11065/1062/4085/9319/891/54908/7272,25,BP
GO:1901991,negative regulation of mitotic cell cycle phase transition,30/211,165/12185,1.80E-22,7.50E-21,6.13E-21,991/83540/51514/1063/11130/3619/1111/4193/701/57082/55055/641/5347/9212/990/672/332/10403/147841/699/57405/5933/11200/51512/4085/9319/891/54908/1026/7272,30,BP
GO:0033047,regulation of mitotic sister chromatid segregation,20/211,52/12185,1.83E-22,7.50E-21,6.13E-21,991/83540/1063/11130/3619/701/57082/55055/5347/9212/332/10403/147841/699/57405/4085/9319/891/54908/7272,20,BP
GO:1902850,microtubule cytoskeleton organization involved in mitosis,29/211,154/12185,3.37E-22,1.35E-20,1.10E-20,991/163786/29899/83540/4751/3832/3619/29127/55835/79866/9787/9493/9055/5347/9212/332/10403/284403/1058/57405/22974/4605/11200/1062/4085/891/54908/7272/24137,29,BP
GO:0090068,positive regulation of cell cycle process,32/211,208/12185,1.36E-21,5.32E-20,4.35E-20,991/163786/29899/9928/51514/9585/3619/23310/10635/29127/4193/11113/55835/9787/9493/9212/10615/990/332/10403/6241/23397/699/11065/10051/1894/4085/10733/891/54892/50484/10592,32,BP
GO:0007052,mitotic spindle organization,26/211,125/12185,3.77E-21,1.45E-19,1.19E-19,991/163786/29899/83540/4751/3832/3619/29127/55835/79866/9787/9493/9055/5347/9212/332/10403/284403/57405/22974/4605/11200/1062/891/7272/24137,26,BP
GO:2001251,negative regulation of chromosome organization,23/211,90/12185,5.20E-21,1.96E-19,1.60E-19,991/83540/1063/11130/3619/701/57082/80119/55055/5347/65057/9212/7153/332/10403/147841/699/57405/4085/9319/891/54908/7272,23,BP
GO:0051310,metaphase chromosome alignment,23/211,92/12185,9.00E-21,3.33E-19,2.72E-19,11004/83540/9928/4751/1063/81930/3619/29127/90417/57082/55055/3835/9212/10615/332/10403/147841/57405/79980/1894/1062/891/54908,23,BP
GO:0050000,chromosome localization,24/211,106/12185,1.59E-20,5.77E-19,4.72E-19,11004/83540/9928/4751/1063/81930/3619/29127/9787/90417/57082/55055/3835/9212/10615/332/10403/147841/57405/79980/1894/1062/891/54908,24,BP
GO:0051303,establishment of chromosome localization,23/211,98/12185,4.30E-20,1.53E-18,1.25E-18,11004/83540/9928/4751/1063/81930/3619/29127/90417/57082/55055/3835/9212/10615/332/10403/147841/57405/79980/1894/1062/891/54908,23,BP
GO:0008608,attachment of spindle microtubules to kinetochore,18/211,48/12185,4.37E-20,1.53E-18,1.25E-18,11004/83540/4751/3619/29127/90417/57082/55055/9212/10615/332/10403/147841/57405/79980/1894/1062/891,18,BP
GO:0051321,meiotic cell cycle,29/211,189/12185,1.33E-19,4.56E-18,3.73E-18,991/83540/259266/4751/9156/81930/3619/9633/3014/23310/10635/10426/5888/9133/5347/7153/83990/10403/23397/3976/2177/10051/84057/9319/9232/7272/7516/25788/10592,29,BP
GO:0045787,positive regulation of cell cycle,33/211,265/12185,2.58E-19,8.72E-18,7.12E-18,991/163786/29899/9928/51514/9585/3619/1111/23310/10635/29127/4193/11113/55835/9787/9493/9212/10615/990/332/10403/6241/23397/699/11065/10051/1894/4085/10733/891/54892/50484/10592,33,BP
GO:0051225,spindle assembly,24/211,123/12185,6.65E-19,2.21E-17,1.80E-17,991/163786/29899/259266/4751/3832/3619/29127/55835/10426/9133/9493/9055/5347/9212/10615/332/10403/23354/22974/4605/11200/24137/55559,24,BP
GO:0140013,meiotic nuclear division,23/211,123/12185,1.01E-17,3.30E-16,2.70E-16,991/83540/259266/81930/3619/9633/10635/5888/9133/5347/7153/83990/10403/23397/3976/2177/10051/84057/9319/9232/7272/25788/10592,23,BP
GO:0006261,DNA-templated DNA replication,25/211,153/12185,1.07E-17,3.42E-16,2.80E-16,55388/10714/8914/5557/5983/5427/5888/54962/641/63922/51659/990/672/3978/5424/9837/8318/4174/10293/10721/4171/4172/84296/50484/79075,25,BP
GO:1903046,meiotic cell cycle process,24/211,138/12185,1.11E-17,3.50E-16,2.86E-16,991/83540/259266/81930/3619/9633/23310/10635/5888/9133/5347/7153/83990/10403/23397/3976/2177/10051/84057/9319/9232/7272/25788/10592,24,BP
GO:0006260,DNA replication,31/211,260/12185,1.24E-17,3.85E-16,3.15E-16,51514/55388/374393/10714/1111/8914/5557/5983/5427/5888/80119/54962/641/63922/51659/990/672/10036/3978/5424/6241/9837/8318/4174/10293/10721/4171/4172/84296/50484/79075,31,BP
GO:0032508,DNA duplex unwinding,18/211,77/12185,6.29E-16,1.92E-14,1.57E-14,9557/5983/5888/80119/641/63922/51659/7153/83990/9837/8318/4174/10721/4171/4172/84296/25788/79075,18,BP
GO:0140694,non-membrane-bounded organelle assembly,34/211,375/12185,1.41E-15,4.23E-14,3.46E-14,991/163786/29899/259266/4751/1063/79933/3832/3619/29127/55835/10426/9787/9133/9493/9055/5347/9212/10615/672/332/10403/23354/284403/1058/22974/4605/11200/1062/10733/64105/54443/24137/55559,34,BP
GO:0032392,DNA geometric change,18/211,83/12185,2.63E-15,7.77E-14,6.35E-14,9557/5983/5888/80119/641/63922/51659/7153/83990/9837/8318/4174/10721/4171/4172/84296/25788/79075,18,BP
GO:0031570,DNA integrity checkpoint signaling,21/211,130/12185,6.28E-15,1.83E-13,1.50E-13,51514/3014/1111/8914/4193/5888/79968/54962/641/5347/990/672/83990/4436/1869/8318/11200/51512/2177/9656/1026,21,BP
GO:0071103,DNA conformation change,18/211,89/12185,9.73E-15,2.79E-13,2.28E-13,9557/5983/5888/80119/641/63922/51659/7153/83990/9837/8318/4174/10721/4171/4172/84296/25788/79075,18,BP
GO:0006310,DNA recombination,27/211,268/12185,1.20E-13,3.41E-12,2.78E-12,9156/54780/3014/1111/10635/8914/55010/7374/5888/80119/641/51659/7153/672/83990/4436/8318/4174/2177/10721/4171/84057/9319/4172/7516/84296/25788,27,BP
GO:0010639,negative regulation of organelle organization,29/211,314/12185,1.31E-13,3.66E-12,2.99E-12,991/126820/83540/1063/11130/3619/1111/701/57082/80119/55055/5347/65057/9212/7153/672/332/10403/147841/699/57405/22974/3976/4085/9319/891/54908/7272/347240,29,BP
GO:1905820,positive regulation of chromosome separation,11/211,28/12185,5.37E-13,1.48E-11,1.21E-11,991/3619/23310/9787/9212/332/23397/11065/10051/54892/10592,11,BP
GO:0045132,meiotic chromosome segregation,14/211,57/12185,5.65E-13,1.53E-11,1.25E-11,83540/259266/9133/5347/83990/10403/23397/2177/10051/84057/9319/9232/7272/10592,14,BP
GO:0051988,regulation of attachment of spindle microtubules to kinetochore,10/211,21/12185,5.85E-13,1.56E-11,1.28E-11,4751/3619/29127/90417/55055/9212/10615/332/1894/891,10,BP
GO:0006302,double-strand break repair,26/211,278/12185,2.01E-12,5.29E-11,4.32E-11,54780/3014/1111/10635/8914/55010/5888/641/51659/672/83990/8193/4436/8318/11200/4174/2177/10721/4171/55345/9319/7913/4172/7516/84296/25788,26,BP
GO:0000077,DNA damage checkpoint signaling,18/211,121/12185,2.52E-12,6.55E-11,5.35E-11,51514/3014/1111/4193/5888/79968/54962/641/5347/672/83990/4436/1869/11200/51512/2177/9656/1026,18,BP
GO:0051231,spindle elongation,8/211,12/12185,3.30E-12,8.48E-11,6.93E-11,3832/3619/29127/9493/9055/9212/332/24137,8,BP
GO:0090307,mitotic spindle assembly,14/211,67/12185,6.17E-12,1.56E-10,1.28E-10,991/4751/3832/3619/29127/9493/9055/5347/9212/332/22974/4605/11200/24137,14,BP
GO:0051984,positive regulation of chromosome segregation,10/211,26/12185,8.17E-12,2.04E-10,1.67E-10,3619/23310/9212/990/332/23397/10051/891/54892/10592,10,BP
GO:0000281,mitotic cytokinesis,15/211,84/12185,1.19E-11,2.92E-10,2.39E-10,128239/9585/55165/3619/29127/11113/9493/5347/9212/332/1058/1894/10112/54443/24137,15,BP
GO:0006268,DNA unwinding involved in DNA replication,9/211,21/12185,2.90E-11,6.97E-10,5.70E-10,5888/641/51659/9837/8318/4174/4171/4172/84296,9,BP
GO:0051383,kinetochore organization,9/211,21/12185,2.90E-11,6.97E-10,5.70E-10,83540/1063/9787/10403/1058/10051/1062/64105/10592,9,BP
GO:0000022,mitotic spindle elongation,7/211,10/12185,4.86E-11,1.15E-09,9.43E-10,3619/29127/9493/9055/9212/332/24137,7,BP
GO:0007080,mitotic metaphase chromosome alignment,12/211,55/12185,1.21E-10,2.85E-09,2.33E-09,11004/83540/9928/81930/3619/3835/9212/332/10403/1062/891/54908,12,BP
GO:0044774,mitotic DNA integrity checkpoint signaling,14/211,84/12185,1.55E-10,3.58E-09,2.93E-09,51514/1111/4193/54962/641/5347/990/672/4436/11200/51512/2177/9656/1026,14,BP
GO:0032467,positive regulation of cytokinesis,10/211,34/12185,1.79E-10,4.09E-09,3.35E-09,9928/9585/3619/29127/11113/9493/9212/990/332/1894,10,BP
GO:0000724,double-strand break repair via homologous recombination,18/211,157/12185,2.18E-10,4.92E-09,4.02E-09,54780/3014/1111/10635/8914/55010/5888/641/51659/672/8318/4174/10721/4171/4172/7516/84296/25788,18,BP
GO:0042770,signal transduction in response to DNA damage,19/211,179/12185,2.57E-10,5.76E-09,4.70E-09,83667/51514/3014/1111/4193/5888/79968/54962/641/5347/672/83990/4436/1869/11200/51512/2177/9656/1026,19,BP
GO:0051656,establishment of organelle localization,28/211,402/12185,3.07E-10,6.79E-09,5.55E-09,11004/29899/83540/9928/4751/1063/81930/3619/29127/90417/57082/55055/5347/3835/9212/10615/332/10403/84823/147841/1058/57405/79980/1894/1062/4085/891/54908,28,BP
GO:0051255,spindle midzone assembly,7/211,12/12185,3.11E-10,6.80E-09,5.56E-09,3619/29127/9493/9055/9212/332/24137,7,BP
GO:0000725,recombinational repair,18/211,161/12185,3.30E-10,7.14E-09,5.84E-09,54780/3014/1111/10635/8914/55010/5888/641/51659/672/8318/4174/10721/4171/4172/7516/84296/25788,18,BP
GO:0061640,cytoskeleton-dependent cytokinesis,15/211,108/12185,4.86E-10,1.04E-08,8.50E-09,128239/9585/55165/3619/29127/11113/9493/5347/9212/332/1058/1894/10112/54443/24137,15,BP
GO:0000910,cytokinesis,18/211,166/12185,5.48E-10,1.16E-08,9.47E-09,128239/9928/9585/55165/3619/29127/11113/9493/9055/5347/9212/990/332/1058/1894/10112/54443/24137,18,BP
GO:0032465,regulation of cytokinesis,13/211,78/12185,7.12E-10,1.49E-08,1.22E-08,9928/9585/3619/29127/11113/9493/9055/5347/9212/990/332/1894/10112,13,BP
GO:0044773,mitotic DNA damage checkpoint signaling,13/211,80/12185,9.88E-10,2.04E-08,1.67E-08,51514/1111/4193/54962/641/5347/672/4436/11200/51512/2177/9656/1026,13,BP
GO:0061982,meiosis I cell cycle process,13/211,81/12185,1.16E-09,2.37E-08,1.94E-08,991/10635/5888/9133/5347/7153/83990/10403/2177/84057/9319/9232/25788,13,BP
GO:0071897,DNA biosynthetic process,18/211,174/12185,1.18E-09,2.40E-08,1.96E-08,4751/51514/1063/10714/1111/5983/5427/80119/63922/65057/9212/7298/3978/5424/10721/1026/50484/79075,18,BP
GO:0034508,centromere complex assembly,9/211,30/12185,1.23E-09,2.47E-08,2.02E-08,1063/9787/1058/55355/54069/1062/64105/401541/2491,9,BP
GO:1901976,regulation of cell cycle checkpoint,10/211,43/12185,2.28E-09,4.53E-08,3.70E-08,3619/57082/5888/79968/9212/672/332/10403/4085/891,10,BP
GO:0051302,regulation of cell division,16/211,141/12185,2.65E-09,5.20E-08,4.25E-08,259266/9928/9585/3619/29127/11113/9493/641/9055/5347/9212/990/146909/332/1894/10112,16,BP
GO:0044839,cell cycle G2/M phase transition,16/211,146/12185,4.43E-09,8.60E-08,7.03E-08,9928/51514/1063/1111/9133/641/5347/9212/990/672/10403/11200/891/1026/50484/9833,16,BP
GO:0007127,meiosis I,12/211,75/12185,5.33E-09,1.03E-07,8.38E-08,10635/5888/9133/5347/7153/83990/10403/2177/84057/9319/9232/25788,12,BP
GO:0010212,response to ionizing radiation,15/211,128/12185,5.41E-09,1.03E-07,8.43E-08,79073/3014/10635/4193/5888/64782/641/672/4436/11200/2177/1894/1026/7516/25788,15,BP
GO:0070192,chromosome organization involved in meiotic cell cycle,9/211,37/12185,9.65E-09,1.82E-07,1.49E-07,23310/5888/83990/23397/2177/10051/84057/9319/10592,9,BP
GO:0000727,double-strand break repair via break-induced replication,6/211,11/12185,1.08E-08,2.02E-07,1.65E-07,51659/8318/4174/4171/4172/84296,6,BP
GO:0090231,regulation of spindle checkpoint,7/211,19/12185,1.79E-08,3.24E-07,2.65E-07,3619/57082/9212/332/10403/4085/891,7,BP
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,7/211,19/12185,1.79E-08,3.24E-07,2.65E-07,3619/57082/9212/332/10403/4085/891,7,BP
GO:1903504,regulation of mitotic spindle checkpoint,7/211,19/12185,1.79E-08,3.24E-07,2.65E-07,3619/57082/9212/332/10403/4085/891,7,BP
GO:0051052,regulation of DNA metabolic process,27/211,452/12185,1.81E-08,3.25E-07,2.66E-07,4751/54780/3014/1111/10635/8914/55010/5983/5888/80119/54962/641/63922/65057/9212/990/672/8193/4436/54069/4174/10721/4171/7913/1026/4172/79075,27,BP
GO:0090329,regulation of DNA-templated DNA replication,9/211,43/12185,4.00E-08,7.06E-07,5.77E-07,8914/5983/54962/641/63922/4174/4171/4172/79075,9,BP
GO:0051315,attachment of mitotic spindle microtubules to kinetochore,7/211,21/12185,4.00E-08,7.06E-07,5.77E-07,11004/83540/3619/9212/332/10403/1062,7,BP
GO:0035825,homologous recombination,9/211,45/12185,6.09E-08,1.07E-06,8.71E-07,10635/5888/7153/672/83990/2177/84057/9319/25788,9,BP
GO:0000086,G2/M transition of mitotic cell cycle,14/211,132/12185,6.42E-08,1.11E-06,9.09E-07,9928/51514/1063/1111/641/5347/9212/990/672/11200/891/1026/50484/9833,14,BP
GO:0010389,regulation of G2/M transition of mitotic cell cycle,12/211,96/12185,9.27E-08,1.59E-06,1.30E-06,9928/51514/1063/1111/641/5347/9212/990/672/891/1026/50484,12,BP
