"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:1901987","regulation of cell cycle phase transition","84/389","388/12185",4.1746352866422e-47,9.021007342135e-45,7.76202522674238e-45,"63967/55143/991/6491/1031/4998/8317/163786/83540/9928/51514/1063/11130/983/1763/6240/3619/113130/3014/1111/9700/1017/8914/4193/9735/55835/675/7027/9787/701/57082/5888/79968/54962/55055/90381/641/9088/5347/55159/81620/83903/9212/79915/990/672/146956/83990/332/10403/147841/8193/6241/348654/4436/699/57405/994/1869/5933/81610/11065/6790/8318/11200/51512/2177/993/11073/1062/4085/9319/891/995/54908/9656/1026/7272/26271/54443/10926/2146/50484/27085",84,"BP"
"GO:0044772","mitotic cell cycle phase transition","84/389","409/12185",3.4777353308935e-45,6.88881406794488e-43,5.92740328765445e-43,"1870/63967/55143/991/6491/1031/4998/8317/163786/1163/128239/83540/9928/51514/1063/84930/11130/983/6240/3619/113130/1111/2305/9700/1017/4193/9735/5426/55835/7027/1033/9787/701/57082/9133/55055/90381/641/899/9088/5347/55159/83903/9212/79915/990/672/332/10403/147841/8193/27338/6241/348654/699/57405/994/1869/5933/11065/6790/11200/51512/993/11073/10460/1062/4085/890/9319/891/995/54908/1026/7272/26271/54443/10926/2146/9134/50484/27085/9833/1164",84,"BP"
"GO:0007346","regulation of mitotic cell cycle","83/389","439/12185",1.05811116137774e-41,1.93471556199607e-39,1.66470444255623e-39,"63967/55143/991/6491/1031/4998/8317/163786/1163/83540/9928/4751/51514/1063/11130/983/9585/4288/6240/3619/113130/1111/9700/1017/4193/9735/55835/675/79866/7027/9787/701/57082/51203/54962/55055/90381/641/9088/5347/55159/83903/9212/79915/990/672/146956/332/10403/147841/8193/6241/348654/4436/699/57405/994/1869/5933/11065/6790/11200/51512/2177/993/11073/1062/4085/9319/891/995/54908/51053/9656/1026/7272/26271/54443/2146/157313/50484/27085/1164",83,"BP"
"GO:0000075","cell cycle checkpoint signaling","55/389","185/12185",1.52831523689528e-38,2.59486094150006e-36,2.23271917690792e-36,"63967/55143/991/4998/83540/51514/1063/11130/983/1763/3619/3014/1111/1017/8914/4193/9735/675/701/57082/5888/79968/54962/55055/90381/641/5347/55159/81620/83903/9212/990/672/146956/83990/332/10403/147841/348654/4436/699/57405/1869/8318/11200/51512/2177/11073/4085/9319/891/54908/9656/1026/7272",55,"BP"
"GO:1901990","regulation of mitotic cell cycle phase transition","67/389","303/12185",5.66797197929658e-38,8.98184626319198e-36,7.72832951282334e-36,"63967/55143/991/6491/1031/4998/8317/163786/83540/9928/51514/1063/11130/983/6240/3619/113130/1111/9700/1017/4193/9735/55835/7027/9787/701/57082/55055/90381/641/5347/55159/83903/9212/79915/990/672/332/10403/147841/8193/6241/348654/699/57405/994/1869/5933/11065/6790/11200/51512/993/11073/1062/4085/9319/891/995/54908/1026/7272/26271/54443/2146/50484/27085",67,"BP"
"GO:0010948","negative regulation of cell cycle process","63/389","273/12185",7.26347456472829e-37,1.07907994002245e-34,9.28482307846517e-35,"63967/55143/991/4998/83540/4751/51514/1063/11130/983/1763/3619/3014/1111/9700/1017/8914/4193/9735/675/701/57082/5888/79968/54962/55055/90381/641/899/9088/5347/55159/81620/83903/9212/990/672/146956/83990/332/10403/147841/348654/4436/699/57405/1869/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/9656/1026/7272/26271/2146/27085",63,"BP"
"GO:0090068","positive regulation of cell cycle process","56/389","208/12185",1.1913601960828e-36,1.66580187416989e-34,1.43332065695906e-34,"55143/991/6491/8317/163786/29899/9928/51514/983/9585/6240/2237/3619/113130/23310/10635/9918/29127/9700/4193/11113/55835/7027/9787/51203/9493/9212/10615/79915/990/332/10403/6241/348654/23397/699/994/81610/11065/6790/5902/993/10051/1894/64151/4085/10733/891/995/26271/10926/2146/54892/50484/27085/10592",56,"BP"
"GO:1901988","negative regulation of cell cycle phase transition","59/389","236/12185",1.27254344316329e-36,1.68046431355508e-34,1.44593678951244e-34,"63967/55143/991/4998/83540/51514/1063/11130/983/1763/3619/3014/1111/1017/8914/4193/9735/675/701/57082/5888/79968/54962/55055/90381/641/9088/5347/55159/81620/83903/9212/990/672/146956/83990/332/10403/147841/348654/4436/699/57405/1869/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/9656/1026/7272/26271/2146",59,"BP"
"GO:0051983","regulation of chromosome segregation","44/389","122/12185",4.7454227559703e-35,5.93677362681126e-33,5.10823070074808e-33,"55143/991/11004/83540/1063/11130/983/4288/3619/23310/9918/9700/9735/9787/701/57082/55055/116028/5347/83903/9212/990/332/10403/147841/8193/348654/23397/699/57405/11065/10051/10460/64151/1062/4085/9319/891/54908/7272/26271/54892/157313/10592",44,"BP"
"GO:1905818","regulation of chromosome separation","35/389","71/12185",7.51456038617651e-34,8.93105501897079e-32,7.68462675281104e-32,"55143/991/83540/1063/11130/3619/23310/9918/9700/9735/9787/701/57082/55055/5347/83903/9212/332/10403/147841/348654/23397/699/57405/11065/10051/64151/4085/9319/891/54908/7272/26271/54892/10592",35,"BP"
"GO:0007093","mitotic cell cycle checkpoint signaling","45/389","138/12185",1.35164821103615e-33,1.48441458756265e-31,1.27724798779276e-31,"63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/1017/4193/9735/701/57082/54962/55055/90381/641/5347/55159/83903/9212/990/672/146956/332/10403/147841/348654/4436/699/57405/11200/51512/2177/11073/4085/9319/891/54908/9656/1026/7272",45,"BP"
"GO:0045787","positive regulation of cell cycle","59/389","265/12185",1.37387971924183e-33,1.48441458756265e-31,1.27724798779276e-31,"55143/991/6491/8317/163786/29899/84722/9928/51514/983/9585/6240/2237/3619/113130/1111/23310/10635/9918/29127/9700/4193/11113/55835/675/7027/9787/51203/9493/9212/10615/79915/990/332/10403/6241/348654/23397/699/994/81610/11065/6790/5902/993/10051/1894/64151/4085/10733/891/995/26271/10926/2146/54892/50484/27085/10592",59,"BP"
"GO:0051321","meiotic cell cycle","51/389","189/12185",1.88243871606329e-33,1.94545949047062e-31,1.67394893606909e-31,"991/8438/55706/83540/259266/4751/9156/84930/81930/3619/9633/3014/23310/10635/9918/9700/1017/675/10426/5888/55329/9133/9088/5347/2175/7153/29893/146956/83990/10403/23397/151246/994/6790/2177/151648/993/10051/84057/9319/995/9232/7272/26271/7516/4603/25788/9134/80010/1164/10592",51,"BP"
"GO:0045786","negative regulation of cell cycle","65/389","334/12185",2.88752535613532e-33,2.85985323813903e-31,2.46072884516269e-31,"63967/55143/991/4998/83540/4751/51514/1063/11130/983/1763/3619/3014/1111/9700/1017/8914/4193/9735/675/701/57082/5888/79968/54962/55055/90381/641/899/9088/5347/55159/81620/83903/9212/990/672/146956/83990/332/10403/147841/348654/4436/699/57405/1869/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/51053/9656/1026/7272/26271/2146/27085/6839",65,"BP"
"GO:0007088","regulation of mitotic nuclear division","39/389","102/12185",2.66770592633293e-32,2.53645479475735e-30,2.18246425889047e-30,"55143/991/83540/4751/1063/11130/9585/4288/3619/1111/9700/9735/79866/9787/701/57082/51203/55055/9088/5347/83903/9212/332/10403/147841/348654/699/57405/11065/6790/4085/9319/891/995/54908/7272/26271/157313/27085",39,"BP"
"GO:0051304","chromosome separation","35/389","77/12185",2.8573865324645e-32,2.61231068756466e-30,2.24773361642855e-30,"55143/991/83540/1063/11130/3619/23310/9918/9700/9735/9787/701/57082/55055/5347/83903/9212/332/10403/147841/348654/23397/699/57405/11065/10051/64151/4085/9319/891/54908/7272/26271/54892/10592",35,"BP"
"GO:1903046","meiotic cell cycle process","43/389","138/12185",3.45439917045388e-31,3.04115067709959e-29,2.61672420592277e-29,"991/8438/55706/83540/259266/84930/81930/3619/9633/23310/10635/9918/9700/675/5888/9133/9088/5347/2175/7153/29893/146956/83990/10403/23397/994/6790/2177/151648/993/10051/84057/9319/995/9232/7272/26271/4603/25788/9134/80010/1164/10592",43,"BP"
"GO:0051783","regulation of nuclear division","40/389","118/12185",1.07224858372391e-30,9.10262458397044e-29,7.83225187284041e-29,"55143/991/83540/4751/1063/11130/9585/4288/3619/1111/10635/9700/9735/79866/9787/701/57082/51203/55055/9088/5347/83903/9212/332/10403/147841/348654/699/57405/11065/6790/4085/9319/891/995/54908/7272/26271/157313/27085",40,"BP"
"GO:0045930","negative regulation of mitotic cell cycle","49/389","209/12185",4.70336755454445e-29,3.85513954384558e-27,3.31711185425767e-27,"63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/1017/4193/9735/701/57082/54962/55055/90381/641/5347/55159/83903/9212/990/672/146956/332/10403/147841/348654/4436/699/57405/5933/11200/51512/2177/11073/4085/9319/891/54908/9656/1026/7272/26271/2146/27085",49,"BP"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","43/389","154/12185",5.73598287054999e-29,4.54481042776578e-27,3.91053147981706e-27,"3925/55143/991/6491/163786/29899/84722/83540/4751/983/3832/3619/29127/9700/55835/440145/79866/9787/51203/9493/9055/54820/5347/9212/332/10403/284403/1058/57405/22974/4605/6790/11200/10460/1062/4085/891/64946/54908/3833/7272/89958/24137",43,"BP"
"GO:0006310","DNA recombination","54/389","268/12185",1.94173338163208e-28,1.48887104778692e-26,1.28108249932466e-26,"79000/8438/8317/9156/2237/3014/1111/10635/8914/8089/55010/7374/387893/3146/675/5888/80119/641/116028/55159/51659/79915/7153/29893/672/78995/146956/83990/3838/29128/348654/4436/4175/84515/8318/4174/2177/10721/4171/11073/7468/84057/3148/9319/4172/253714/4176/7516/84296/4173/25788/9401/80010/3149",54,"BP"
"GO:0007051","spindle organization","46/389","189/12185",4.5054533513524e-28,3.34670706755146e-26,2.87963679660451e-26,"79000/3925/55143/991/6491/163786/29899/84722/83540/259266/4751/3832/3619/29127/9700/55835/440145/79866/10426/9787/90417/9133/9493/9055/5347/9212/10615/332/10403/93323/284403/57405/22974/4605/6790/11200/10460/1062/55722/891/64946/203068/3833/7272/26271/24137",46,"BP"
"GO:1901991","negative regulation of mitotic cell cycle phase transition","43/389","165/12185",1.31443645578861e-27,9.46792562245313e-26,8.1465710800551e-26,"63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/1017/4193/9735/701/57082/55055/90381/641/5347/55159/83903/9212/990/672/332/10403/147841/348654/699/57405/5933/11200/51512/11073/4085/9319/891/54908/1026/7272/26271/2146",43,"BP"
"GO:0140013","meiotic nuclear division","38/389","123/12185",1.69658230602926e-27,1.18611062983281e-25,1.02057567201698e-25,"991/8438/55706/83540/259266/84930/81930/3619/9633/10635/9700/675/5888/9133/5347/2175/7153/29893/146956/83990/10403/23397/994/6790/2177/151648/10051/84057/9319/9232/7272/26271/4603/25788/9134/80010/1164/10592",38,"BP"
"GO:0010965","regulation of mitotic sister chromatid separation","28/389","57/12185",3.21435618846529e-27,2.18300704570914e-25,1.87834408246258e-25,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/11065/4085/9319/891/54908/7272/26271",28,"BP"
"GO:0045839","negative regulation of mitotic nuclear division","27/389","54/12185",1.48032988557132e-26,9.77428927223062e-25,8.41017826802652e-25,"55143/991/83540/1063/11130/3619/1111/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271/27085",27,"BP"
"GO:0051306","mitotic sister chromatid separation","28/389","60/12185",2.03208394986792e-26,1.30547663482056e-24,1.12328282065245e-24,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/11065/4085/9319/891/54908/7272/26271",28,"BP"
"GO:0033045","regulation of sister chromatid segregation","34/389","100/12185",2.83342132099676e-26,1.77237960000244e-24,1.52502427332319e-24,"55143/991/83540/1063/11130/983/3619/9700/9735/9787/701/57082/55055/116028/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271",34,"BP"
"GO:0033046","negative regulation of sister chromatid segregation","25/389","46/12185",7.02647852379856e-26,3.97665225025457e-24,3.42166610820567e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"BP"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","25/389","46/12185",7.02647852379856e-26,3.97665225025457e-24,3.42166610820567e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"BP"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","25/389","46/12185",7.02647852379856e-26,3.97665225025457e-24,3.42166610820567e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"BP"
"GO:2000816","negative regulation of mitotic sister chromatid separation","25/389","46/12185",7.02647852379856e-26,3.97665225025457e-24,3.42166610820567e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"BP"
"GO:0006302","double-strand break repair","52/389","278/12185",8.88288848932619e-26,4.91037812537869e-24,4.22508013090839e-24,"79000/8438/8317/64858/1763/2237/113130/3014/1111/2305/10635/8914/8089/55010/387893/3146/675/5888/641/116028/55159/51659/672/146956/83990/29128/8193/348654/4436/4175/84515/8318/11200/4174/2177/10721/4171/7468/55345/3148/9319/7913/4172/253714/4176/7516/157570/84296/4173/25788/9401/80010",52,"BP"
"GO:0051784","negative regulation of nuclear division","27/389","57/12185",9.7748066390301e-26,5.28061713203967e-24,4.54364815780753e-24,"55143/991/83540/1063/11130/3619/1111/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271/27085",27,"BP"
"GO:0033047","regulation of mitotic sister chromatid segregation","26/389","52/12185",1.29912247808275e-25,6.86225362311712e-24,5.90454964892349e-24,"55143/991/83540/1063/11130/983/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",26,"BP"
"GO:0051985","negative regulation of chromosome segregation","25/389","47/12185",1.45787395566464e-25,7.21951331794762e-24,6.21194977161491e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"BP"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","25/389","47/12185",1.45787395566464e-25,7.21951331794762e-24,6.21194977161491e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"BP"
"GO:1905819","negative regulation of chromosome separation","25/389","47/12185",1.45787395566464e-25,7.21951331794762e-24,6.21194977161491e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"BP"
"GO:0032392","DNA geometric change","31/389","83/12185",1.70202276261273e-25,8.25654715659278e-24,7.10425398014293e-24,"1763/440081/5985/3146/5983/5888/80119/641/63922/64785/51659/7153/83990/4175/84515/9837/8318/4174/10721/4171/5984/3148/4172/5982/4176/84296/4173/25788/79075/9401/3149",31,"BP"
"GO:0051303","establishment of chromosome localization","33/389","98/12185",2.24877935810053e-25,1.06906970684099e-23,9.19869114271439e-24,"55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/90417/57082/55055/54820/3835/81620/9212/10615/332/10403/147841/57405/79980/81610/151648/1894/1062/891/54908/3833/55166",33,"BP"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","32/389","91/12185",2.55558181317388e-25,1.18903018605839e-23,1.02308777163229e-23,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271",32,"BP"
"GO:0050000","chromosome localization","34/389","106/12185",2.60115985170536e-25,1.18903018605839e-23,1.02308777163229e-23,"55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/9787/90417/57082/55055/54820/3835/81620/9212/10615/332/10403/147841/57405/79980/81610/151648/1894/1062/891/54908/3833/55166",34,"BP"
"GO:0051310","metaphase chromosome alignment","32/389","92/12185",3.80659832553652e-25,1.70722343769817e-23,1.46896137964597e-23,"55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/90417/57082/55055/3835/81620/9212/10615/332/10403/147841/57405/79980/81610/151648/1894/1062/891/54908/3833/55166",32,"BP"
"GO:0044784","metaphase/anaphase transition of cell cycle","32/389","93/12185",5.63767732747371e-25,2.48162203840834e-23,2.13528402481119e-23,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271",32,"BP"
"GO:0007094","mitotic spindle assembly checkpoint signaling","24/389","44/12185",6.1098692926349e-25,2.5479226857181e-23,2.19233167785588e-23,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272",24,"BP"
"GO:0071173","spindle assembly checkpoint signaling","24/389","44/12185",6.1098692926349e-25,2.5479226857181e-23,2.19233167785588e-23,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272",24,"BP"
"GO:0071174","mitotic spindle checkpoint signaling","24/389","44/12185",6.1098692926349e-25,2.5479226857181e-23,2.19233167785588e-23,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272",24,"BP"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","31/389","87/12185",9.18405162732177e-25,3.7638777100248e-23,3.23858662647662e-23,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/1062/4085/9319/891/54908/7272/26271",31,"BP"
"GO:0031577","spindle checkpoint signaling","24/389","45/12185",1.27151060233759e-24,5.1226791555194e-23,4.40775218615867e-23,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272",24,"BP"
"GO:0071103","DNA conformation change","31/389","89/12185",2.05299151919877e-24,7.99993580514012e-23,6.88345560276654e-23,"1763/440081/5985/3146/5983/5888/80119/641/63922/64785/51659/7153/83990/4175/84515/9837/8318/4174/10721/4171/5984/3148/4172/5982/4176/84296/4173/25788/79075/9401/3149",31,"BP"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","31/389","89/12185",2.05299151919877e-24,7.99993580514012e-23,6.88345560276654e-23,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/1062/4085/9319/891/54908/7272/26271",31,"BP"
"GO:0007052","mitotic spindle organization","35/389","125/12185",8.77617620948303e-24,3.36467271773244e-22,2.89509514007224e-22,"3925/55143/991/6491/163786/29899/84722/83540/4751/3832/3619/29127/55835/440145/79866/9787/9493/9055/5347/9212/332/10403/284403/57405/22974/4605/6790/11200/10460/1062/891/64946/3833/7272/24137",35,"BP"
"GO:0090329","regulation of DNA-templated DNA replication","23/389","43/12185",1.1068499113233e-23,4.17616228446901e-22,3.5933322935692e-22,"8317/1017/8914/5985/5983/54962/90381/641/63922/81620/4175/5111/4174/4171/5984/51053/4172/26271/5982/10926/4176/4173/79075",23,"BP"
"GO:0033044","regulation of chromosome organization","46/389","237/12185",1.40796805100721e-23,5.22928133944397e-22,4.49947684721548e-22,"55143/991/83540/4751/1063/11130/983/2237/3619/23310/9918/9700/1017/9735/9787/701/57082/80119/55055/116028/5347/83903/9212/990/7153/332/10403/147841/8193/348654/23397/699/57405/11065/10051/10460/64151/1062/4085/9319/891/54908/7272/26271/54892/10592",46,"BP"
"GO:0061982","meiosis I cell cycle process","29/389","81/12185",2.64615973663713e-23,9.67680260613302e-22,8.32629695268979e-22,"991/8438/55706/10635/9700/675/5888/9133/9088/5347/7153/29893/146956/83990/10403/994/6790/2177/993/84057/9319/995/9232/26271/4603/25788/9134/80010/1164",29,"BP"
"GO:0006270","DNA replication initiation","21/389","35/12185",3.48903881857901e-23,1.25658261693368e-21,1.08121250789458e-21,"4998/55388/23649/1017/5557/90381/23594/64785/81620/990/4175/8318/4174/4171/11073/51053/4172/5558/4176/4173/9134",21,"BP"
"GO:0032508","DNA duplex unwinding","28/389","77/12185",9.34555169153398e-23,3.31557856280243e-21,2.85285262162616e-21,"1763/440081/5985/5983/5888/80119/641/63922/64785/51659/7153/83990/4175/84515/9837/8318/4174/10721/4171/5984/4172/5982/4176/84296/4173/25788/79075/9401",28,"BP"
"GO:0044786","cell cycle DNA replication","22/389","42/12185",1.96128229014284e-22,6.85583529951401e-21,5.89902707391259e-21,"8317/1763/2237/675/5888/54962/641/64785/81620/79915/7083/3978/4175/5111/9837/8318/4171/51053/4172/26271/10926/4173",22,"BP"
"GO:0033260","nuclear DNA replication","21/389","38/12185",3.96410881116277e-22,1.36560676001941e-20,1.17502111671842e-20,"8317/1763/2237/675/5888/54962/641/64785/81620/79915/7083/3978/4175/5111/9837/8318/4171/51053/4172/10926/4173",21,"BP"
