"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905818","regulation of chromosome separation","27/211","71/12185",7.63653970395402e-30,1.33570021730978e-27,1.09176940839304e-27,"CDC20/NUF2/CENPF/ZWINT/INCENP/NCAPD3/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/NCAPH/BUB1/SPC25/UBE2C/SMC4/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/NCAPG2/SMC2",27
"GO:1901988","negative regulation of cell cycle phase transition","41/211","236/12185",9.69012043064883e-30,1.55364930904736e-27,1.26991578275345e-27,"CDC20/NUF2/DTL/CENPF/ZWINT/INCENP/H2AX/CHEK1/TIMELESS/MDM2/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/BLM/PLK1/AURKB/CDC6/BRCA1/BRIP1/BIRC5/NDC80/SPC24/MSH2/BUB1/SPC25/E2F1/RBL1/CDC45/CHEK2/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/SPDL1/MDC1/CDKN1A/TTK",41
"GO:0010948","negative regulation of cell cycle process","43/211","273/12185",2.3608901241399e-29,3.49411738372705e-27,2.85600797203644e-27,"CDC20/NUF2/NEK2/DTL/CENPF/ZWINT/INCENP/H2AX/CHEK1/TIMELESS/MDM2/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/BLM/PLK1/AURKB/CDC6/BRCA1/BRIP1/BIRC5/NDC80/SPC24/MSH2/BUB1/SPC25/E2F1/RBL1/CDC45/CHEK2/LIF/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/SPDL1/MDC1/CDKN1A/TTK",43
"GO:0051983","regulation of chromosome segregation","32/211","122/12185",2.57585517249045e-29,3.53996096562259e-27,2.89347941932386e-27,"CDC20/KIF2C/NUF2/CENPF/ZWINT/MKI67/INCENP/NCAPD3/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/DPF1/NCAPH/BUB1/SPC25/UBE2C/SMC4/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/NCAPG2/SMC2",32
"GO:0007093","mitotic cell cycle checkpoint signaling","33/211","138/12185",8.96698998100431e-29,1.15016591489682e-26,9.40118107482136e-27,"CDC20/NUF2/DTL/CENPF/ZWINT/INCENP/CHEK1/MDM2/BUB1B/KNL1/TIPIN/ZWILCH/BLM/PLK1/AURKB/CDC6/BRCA1/BIRC5/NDC80/SPC24/MSH2/BUB1/SPC25/CHEK2/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/SPDL1/MDC1/CDKN1A/TTK",33
"GO:0051304","chromosome separation","27/211","77/12185",1.04293732820067e-28,1.2541321371613e-26,1.0250976107446e-26,"CDC20/NUF2/CENPF/ZWINT/INCENP/NCAPD3/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/NCAPH/BUB1/SPC25/UBE2C/SMC4/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/NCAPG2/SMC2",27
"GO:0045786","negative regulation of cell cycle","45/211","334/12185",1.00288766173212e-27,1.1350328595133e-25,9.2774870998625e-26,"CDC20/NUF2/BTG2/NEK2/DTL/CENPF/ZWINT/INCENP/H2AX/CHEK1/TIMELESS/MDM2/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/BLM/PLK1/AURKB/CDC6/BRCA1/BRIP1/BIRC5/NDC80/SPC24/MSH2/BUB1/SPC25/E2F1/RBL1/CDC45/CHEK2/LIF/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/SPDL1/MDC1/CDKN1A/TTK/SUV39H1",45
"GO:0007346","regulation of mitotic cell cycle","50/211","439/12185",2.26973303375566e-27,2.4260924205255e-25,1.98302991370231e-25,"CDC20/SASS6/NUF2/KIF14/BTG2/NEK2/DTL/CENPF/ZWINT/KIF20B/MKI67/INCENP/CHEK1/MDM2/CENPJ/BORA/DLGAP5/BUB1B/KNL1/TIPIN/ZWILCH/BLM/PLK1/AURKB/CDC6/BRCA1/BIRC5/NDC80/SPC24/DPF1/RRM2/MSH2/BUB1/SPC25/E2F1/RBL1/UBE2C/CHEK2/GTSE1/FANCD2/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/MDC1/CDKN1A/TTK/ANLN/RRM2B",50
"GO:0051783","regulation of nuclear division","29/211","118/12185",9.88659541811027e-26,1.00114787286548e-23,8.18314324357715e-24,"CDC20/NUF2/NEK2/CENPF/ZWINT/KIF20B/MKI67/INCENP/CHEK1/RAD51AP1/BORA/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/LIF/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",29
"GO:1901990","regulation of mitotic cell cycle phase transition","41/211","303/12185",2.51818276968076e-25,2.42249182443289e-23,1.98008687258056e-23,"CDC20/SASS6/NUF2/KIF14/DTL/CENPF/ZWINT/INCENP/CHEK1/MDM2/CENPJ/DLGAP5/BUB1B/KNL1/ZWILCH/BLM/PLK1/AURKB/CDC6/BRCA1/BIRC5/NDC80/SPC24/DPF1/RRM2/BUB1/SPC25/E2F1/RBL1/UBE2C/CHEK2/GTSE1/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/CDKN1A/TTK/ANLN/RRM2B",41
"GO:0007088","regulation of mitotic nuclear division","27/211","102/12185",5.8548693329497e-25,5.3641755221882e-23,4.38454876362248e-23,"CDC20/NUF2/NEK2/CENPF/ZWINT/KIF20B/MKI67/INCENP/CHEK1/BORA/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",27
"GO:0044772","mitotic cell cycle phase transition","46/211","409/12185",6.60255996303351e-25,5.77423880403476e-23,4.71972468170912e-23,"CDC20/SASS6/IQGAP3/NUF2/KIF14/DTL/CENPF/ZWINT/INCENP/CHEK1/MDM2/CENPJ/CDKN3/DLGAP5/BUB1B/KNL1/CCNB2/ZWILCH/BLM/PLK1/AURKB/CDC6/BRCA1/BIRC5/NDC80/SPC24/DPF1/UBE2S/RRM2/BUB1/SPC25/E2F1/RBL1/UBE2C/CHEK2/GTSE1/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/CDKN1A/TTK/ANLN/RRM2B/MELK",46
"GO:0045930","negative regulation of mitotic cell cycle","35/211","209/12185",7.44286806036584e-25,6.2261209339756e-23,5.0890823259435e-23,"CDC20/NUF2/BTG2/DTL/CENPF/ZWINT/INCENP/CHEK1/MDM2/BUB1B/KNL1/TIPIN/ZWILCH/BLM/PLK1/AURKB/CDC6/BRCA1/BIRC5/NDC80/SPC24/MSH2/BUB1/SPC25/RBL1/CHEK2/GTSE1/FANCD2/MAD2L1/TRIP13/CCNB1/SPDL1/MDC1/CDKN1A/TTK",35
"GO:0010965","regulation of mitotic sister chromatid separation","22/211","57/12185",1.1932528819251e-24,9.18327417929559e-23,7.50618865514149e-23,"CDC20/NUF2/CENPF/ZWINT/INCENP/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",22
"GO:0051784","negative regulation of nuclear division","22/211","57/12185",1.1932528819251e-24,9.18327417929559e-23,7.50618865514149e-23,"CDC20/NUF2/CENPF/ZWINT/INCENP/CHEK1/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/LIF/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",22
"GO:0007094","mitotic spindle assembly checkpoint signaling","20/211","44/12185",2.8897619913344e-24,1.98567931118835e-22,1.62304677257654e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:0071173","spindle assembly checkpoint signaling","20/211","44/12185",2.8897619913344e-24,1.98567931118835e-22,1.62304677257654e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:0071174","mitotic spindle checkpoint signaling","20/211","44/12185",2.8897619913344e-24,1.98567931118835e-22,1.62304677257654e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:0030071","regulation of mitotic metaphase/anaphase transition","25/211","87/12185",3.67172629047587e-24,2.43600047685365e-22,1.99112852194953e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/DPF1/BUB1/SPC25/UBE2C/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",25
"GO:0007051","spindle organization","33/211","189/12185",4.57589902954579e-24,2.87192893302457e-22,2.34744601484774e-22,"CDC20/SASS6/GPSM2/NUF2/ASPM/NEK2/KIF11/INCENP/RACGAP1/CENPJ/BORA/TUBGCP3/DLGAP5/KNSTRN/CCNB2/KIF23/PRC1/PLK1/AURKB/SPAG5/BIRC5/NDC80/HAUS5/WDR62/SPC25/TPX2/MYBL2/CHEK2/CENPE/CCNB1/TTK/KIF4A/HAUS7",33
"GO:0051306","mitotic sister chromatid separation","22/211","60/12185",4.62732832244083e-24,2.87192893302457e-22,2.34744601484774e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/UBE2C/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",22
"GO:0031577","spindle checkpoint signaling","20/211","45/12185",5.1237108813851e-24,3.08063116743279e-22,2.51803422920702e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","25/211","89/12185",6.92320048289628e-24,4.03643567548256e-22,3.29928597175344e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/DPF1/BUB1/SPC25/UBE2C/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",25
"GO:0033046","negative regulation of sister chromatid segregation","20/211","46/12185",8.92932958600043e-24,4.64325138472022e-22,3.79528261777657e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:0033048","negative regulation of mitotic sister chromatid segregation","20/211","46/12185",8.92932958600043e-24,4.64325138472022e-22,3.79528261777657e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","20/211","46/12185",8.92932958600043e-24,4.64325138472022e-22,3.79528261777657e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:2000816","negative regulation of mitotic sister chromatid separation","20/211","46/12185",8.92932958600043e-24,4.64325138472022e-22,3.79528261777657e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:0045839","negative regulation of mitotic nuclear division","21/211","54/12185",1.17208967356071e-23,5.93447508402842e-22,4.85069798420969e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/CHEK1/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",21
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","25/211","91/12185",1.28297007979298e-23,6.32931906031203e-22,5.17343400596683e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/DPF1/BUB1/SPC25/UBE2C/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",25
"GO:0051985","negative regulation of chromosome segregation","20/211","47/12185",1.53109599143456e-23,7.0138778274288e-22,5.73297596792791e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","20/211","47/12185",1.53109599143456e-23,7.0138778274288e-22,5.73297596792791e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:1905819","negative regulation of chromosome separation","20/211","47/12185",1.53109599143456e-23,7.0138778274288e-22,5.73297596792791e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:0044784","metaphase/anaphase transition of cell cycle","25/211","93/12185",2.33875730787808e-23,1.04645792101336e-21,8.55349673921629e-22,"CDC20/NUF2/CENPF/ZWINT/INCENP/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/DPF1/BUB1/SPC25/UBE2C/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",25
"GO:0033044","regulation of chromosome organization","35/211","237/12185",5.90621036860442e-23,2.58262471572611e-21,2.11097566763038e-21,"CDC20/NUF2/NEK2/CENPF/ZWINT/NSMCE4A/INCENP/NCAPD3/DLGAP5/BUB1B/KNL1/PIF1/ZWILCH/PLK1/ACD/AURKB/CDC6/TOP2A/BIRC5/NDC80/SPC24/DPF1/NCAPH/BUB1/SPC25/UBE2C/SMC4/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/NCAPG2/SMC2",35
"GO:0033045","regulation of sister chromatid segregation","25/211","100/12185",1.69965661704013e-22,7.26697629152269e-21,5.93985259849814e-21,"CDC20/NUF2/CENPF/ZWINT/INCENP/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/BIRC5/NDC80/SPC24/DPF1/BUB1/SPC25/UBE2C/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",25
"GO:1901991","negative regulation of mitotic cell cycle phase transition","30/211","165/12185",1.79916515033978e-22,7.50144041812172e-21,6.13149796732348e-21,"CDC20/NUF2/DTL/CENPF/ZWINT/INCENP/CHEK1/MDM2/BUB1B/KNL1/ZWILCH/BLM/PLK1/AURKB/CDC6/BRCA1/BIRC5/NDC80/SPC24/BUB1/SPC25/RBL1/CHEK2/GTSE1/MAD2L1/TRIP13/CCNB1/SPDL1/CDKN1A/TTK",30
"GO:0033047","regulation of mitotic sister chromatid segregation","20/211","52/12185",1.83247245141227e-22,7.50144041812172e-21,6.13149796732348e-21,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",20
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","29/211","154/12185",3.37100612039512e-22,1.35121161992504e-20,1.1044480578663e-20,"CDC20/SASS6/GPSM2/NUF2/NEK2/KIF11/INCENP/RACGAP1/CENPJ/BORA/DLGAP5/KIF23/PRC1/PLK1/AURKB/BIRC5/NDC80/WDR62/CENPA/SPC25/TPX2/MYBL2/CHEK2/CENPE/MAD2L1/CCNB1/SPDL1/TTK/KIF4A",29
"GO:0090068","positive regulation of cell cycle process","32/211","208/12185",1.35534186883849e-21,5.32179133805155e-20,4.34990494531624e-20,"CDC20/SASS6/GPSM2/KIF14/DTL/KIF20B/INCENP/NCAPD3/RAD51AP1/RACGAP1/MDM2/CIT/CENPJ/DLGAP5/KIF23/AURKB/SPAG5/CDC6/BIRC5/NDC80/RRM2/NCAPH/BUB1/UBE2C/SMC4/ECT2/MAD2L1/PLK4/CCNB1/NCAPG2/RRM2B/SMC2",32
"GO:0007052","mitotic spindle organization","26/211","125/12185",3.77183924327582e-21,1.45140374081254e-19,1.1863427009377e-19,"CDC20/SASS6/GPSM2/NUF2/NEK2/KIF11/INCENP/RACGAP1/CENPJ/BORA/DLGAP5/KIF23/PRC1/PLK1/AURKB/BIRC5/NDC80/WDR62/SPC25/TPX2/MYBL2/CHEK2/CENPE/CCNB1/TTK/KIF4A",26
"GO:2001251","negative regulation of chromosome organization","23/211","90/12185",5.19626019197807e-21,1.96031462928741e-19,1.60231428830036e-19,"CDC20/NUF2/CENPF/ZWINT/INCENP/BUB1B/KNL1/PIF1/ZWILCH/PLK1/ACD/AURKB/TOP2A/BIRC5/NDC80/SPC24/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",23
"GO:0051310","metaphase chromosome alignment","23/211","92/12185",8.99814616224162e-21,3.3293140800294e-19,2.72130169360101e-19,"KIF2C/NUF2/KIF14/NEK2/CENPF/KIF18A/INCENP/RACGAP1/KNSTRN/KNL1/ZWILCH/KIF22/AURKB/SPAG5/BIRC5/NDC80/SPC24/SPC25/DSN1/ECT2/CENPE/CCNB1/SPDL1",23
"GO:0050000","chromosome localization","24/211","106/12185",1.58905967957555e-20,5.7685864594403e-19,4.71510459043867e-19,"KIF2C/NUF2/KIF14/NEK2/CENPF/KIF18A/INCENP/RACGAP1/DLGAP5/KNSTRN/KNL1/ZWILCH/KIF22/AURKB/SPAG5/BIRC5/NDC80/SPC24/SPC25/DSN1/ECT2/CENPE/CCNB1/SPDL1",24
"GO:0051303","establishment of chromosome localization","23/211","98/12185",4.29948710238399e-20,1.52773869248828e-18,1.24873706454617e-18,"KIF2C/NUF2/KIF14/NEK2/CENPF/KIF18A/INCENP/RACGAP1/KNSTRN/KNL1/ZWILCH/KIF22/AURKB/SPAG5/BIRC5/NDC80/SPC24/SPC25/DSN1/ECT2/CENPE/CCNB1/SPDL1",23
"GO:0008608","attachment of spindle microtubules to kinetochore","18/211","48/12185",4.36723638705069e-20,1.52773869248828e-18,1.24873706454617e-18,"KIF2C/NUF2/NEK2/INCENP/RACGAP1/KNSTRN/KNL1/ZWILCH/AURKB/SPAG5/BIRC5/NDC80/SPC24/SPC25/DSN1/ECT2/CENPE/CCNB1",18
"GO:0051321","meiotic cell cycle","29/211","189/12185",1.32650335746258e-19,4.55748653528216e-18,3.7251804812953e-18,"CDC20/NUF2/ASPM/NEK2/EXO1/KIF18A/INCENP/TESMIN/H2AX/NCAPD3/RAD51AP1/TUBGCP3/RAD51/CCNB2/PLK1/TOP2A/BRIP1/NDC80/NCAPH/LIF/FANCD2/SMC4/MND1/TRIP13/PTTG1/TTK/XRCC2/RAD54B/SMC2",29
