"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0006302","double-strand break repair","24/126","278/12185",7.3026938348259e-16,4.95724040317005e-14,3.95656786716573e-14,"AUNIP/RAD54L/CDC7/DCLRE1B/DNA2/FEN1/CDCA5/FOXM1/BRCA2/XRCC3/RMI2/EME1/UHRF1/GEN1/MCM6/MCM8/NSD2/HMGB2/MMS22L/FIGNL1/MCM7/ESCO2/MCM4/RECQL4",24,"BP"
"GO:0090068","positive regulation of cell cycle process","21/126","208/12185",2.44290583167084e-15,1.56617407208231e-13,1.25002491386666e-13,"CDCA8/STIL/CDC7/CDK1/RRM1/FEN1/CDCA5/NCAPD2/ESPL1/XRCC3/NUSAP1/ATAD5/GEN1/CDC25B/FAM83D/AURKA/CDC25A/CDC25C/FBXO5/DBF4/MTBP",21,"BP"
"GO:0006310","DNA recombination","23/126","268/12185",3.57372438587652e-15,2.17056733752711e-13,1.7324148684997e-13,"AUNIP/RAD54L/CDC7/FEN1/BRCA2/XRCC3/RMI2/ATAD5/PSMC3IP/HROB/EME1/KPNA2/UHRF1/GEN1/MCM6/MCM8/NSD2/HMGB2/MMS22L/FIGNL1/MCM7/MCM4/RECQL4",23,"BP"
"GO:1901990","regulation of mitotic cell cycle phase transition","24/126","303/12185",5.12076356593575e-15,2.95468057754493e-13,2.35824637904936e-13,"CLSPN/CDCA8/STIL/CDKN2C/ORC1/CDC7/CDK1/RRM1/CDCA5/ESPL1/CDK2/KNTC1/XRCC3/TICRR/HASPIN/ATAD5/GEN1/CDC25B/AURKA/DONSON/CDC25A/CDC25C/FBXO5/MTBP",24,"BP"
"GO:0044839","cell cycle G2/M phase transition","18/126","146/12185",8.32001699716827e-15,4.57204743558675e-13,3.64913026191591e-13,"CLSPN/ORC1/CDC7/MASTL/CDK1/RRM1/FOXM1/CDK2/TICRR/PKMYT1/ATAD5/CDC25B/AURKA/DONSON/CDC25A/CCNA2/CDC25C/FBXO5",18,"BP"
"GO:0000086","G2/M transition of mitotic cell cycle","17/126","132/12185",2.32917852272831e-14,1.22176000692203e-12,9.75134548989126e-13,"CLSPN/ORC1/CDC7/MASTL/CDK1/RRM1/FOXM1/CDK2/TICRR/PKMYT1/CDC25B/AURKA/DONSON/CDC25A/CCNA2/CDC25C/FBXO5",17,"BP"
"GO:0045787","positive regulation of cell cycle","22/126","265/12185",3.02368456337943e-14,1.51710086353907e-12,1.21085766268055e-12,"CDCA8/STIL/CDC7/CDK1/RRM1/FEN1/CDCA5/NCAPD2/ESPL1/BRCA2/XRCC3/NUSAP1/ATAD5/GEN1/CDC25B/FAM83D/AURKA/CDC25A/CDC25C/FBXO5/DBF4/MTBP",22,"BP"
"GO:0098813","nuclear chromosome segregation","22/126","268/12185",3.81689091755818e-14,1.83528838285922e-12,1.46481559336114e-12,"CDCA8/NDC1/CDK1/CDCA5/NCAPD2/ESPL1/KNTC1/MZT1/XRCC3/NUSAP1/RMI2/CDT1/HASPIN/PSMC3IP/GEN1/FAM83D/AURKA/SGO1/TACC3/CENPQ/FBXO5/CCNE2",22,"BP"
"GO:0061982","meiosis I cell cycle process","14/126","81/12185",7.77906866965444e-14,3.59081809791249e-12,2.86597266776743e-12,"RAD54L/NDC1/ESPL1/BRCA2/PKMYT1/PSMC3IP/EME1/CDC25B/AURKA/CDC25A/CDC25C/FBXO5/MYBL1/CCNE2",14,"BP"
"GO:1902749","regulation of cell cycle G2/M phase transition","15/126","107/12185",2.39274665850391e-13,1.0620114015052e-11,8.4763292558337e-12,"CLSPN/ORC1/CDC7/CDK1/RRM1/CDK2/TICRR/PKMYT1/ATAD5/CDC25B/AURKA/DONSON/CDC25A/CDC25C/FBXO5",15,"BP"
"GO:0000725","recombinational repair","17/126","161/12185",6.50236836538895e-13,2.77916040505883e-11,2.21815684979155e-11,"AUNIP/RAD54L/CDC7/FEN1/BRCA2/XRCC3/RMI2/HROB/UHRF1/GEN1/MCM6/MCM8/MMS22L/FIGNL1/MCM7/MCM4/RECQL4",17,"BP"
"GO:0140013","meiotic nuclear division","15/126","123/12185",1.93825878118803e-12,7.98839511961065e-11,6.37585125390798e-11,"RAD54L/NDC1/MASTL/ESPL1/BRCA2/FANCA/PSMC3IP/EME1/CDC25B/AURKA/SGO1/FBXO5/FIGNL1/MYBL1/CCNE2",15,"BP"
"GO:0051052","regulation of DNA metabolic process","25/126","452/12185",4.48497883830747e-12,1.78471226876097e-10,1.42444881434448e-10,"AUNIP/CDC7/CDK1/DNA2/FOXM1/CDK2/RFC5/TICRR/RMI2/CDT1/ATAD5/KPNA2/MCM6/RFC4/NSD2/CCNA2/GMNN/PRIM2/FBXO5/FIGNL1/RFC2/DBF4/MCM7/ESCO2/MCM4",25,"BP"
"GO:0010948","negative regulation of cell cycle process","20/126","273/12185",5.14192658775531e-12,1.97792776075654e-10,1.57866167167926e-10,"CLSPN/CDCA8/ORC1/CDK1/DNA2/ESPL1/CDK2/KNTC1/BRCA2/XRCC3/TICRR/CCNF/PKMYT1/CDT1/HASPIN/EME1/GEN1/DONSON/FBXO5/MTBP",20,"BP"
"GO:0000724","double-strand break repair via homologous recombination","16/126","157/12185",5.63280659955976e-12,2.09685768254579e-10,1.67358430377412e-10,"AUNIP/RAD54L/CDC7/FEN1/BRCA2/XRCC3/RMI2/UHRF1/GEN1/MCM6/MCM8/MMS22L/FIGNL1/MCM7/MCM4/RECQL4",16,"BP"
"GO:0140014","mitotic nuclear division","19/126","250/12185",9.67824740449109e-12,3.4902179702446e-10,2.78567976280582e-10,"CDCA8/CDK1/CDCA5/NCAPD2/ESPL1/KNTC1/MZT1/XRCC3/NUSAP1/PKMYT1/NDE1/CDT1/HASPIN/GEN1/AURKA/CDC25C/FBXO5/CDCA2/MTBP",19,"BP"
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","13/126","96/12185",1.61126175950481e-11,5.63453354687439e-10,4.49714207198311e-10,"CLSPN/ORC1/CDC7/CDK1/RRM1/CDK2/TICRR/CDC25B/AURKA/DONSON/CDC25A/CDC25C/FBXO5",13,"BP"
"GO:1901989","positive regulation of cell cycle phase transition","13/126","99/12185",2.4059906933954e-11,8.16621547111262e-10,6.51777664619497e-10,"STIL/CDC7/CDK1/RRM1/CDCA5/ESPL1/ATAD5/CDC25B/FAM83D/CDC25A/CDC25C/FBXO5/MTBP",13,"BP"
"GO:0045786","negative regulation of cell cycle","21/126","334/12185",2.64525051869409e-11,8.72176885306566e-10,6.96118557551076e-10,"CLSPN/CDCA8/ORC1/CDK1/DNA2/ESPL1/CDK2/KNTC1/BRCA2/XRCC3/TICRR/CCNF/PKMYT1/CDT1/HASPIN/EME1/GEN1/DONSON/GMNN/FBXO5/MTBP",21,"BP"
"GO:0030174","regulation of DNA-templated DNA replication initiation","7/126","14/12185",3.45422767585357e-11,1.10539683855129e-09,8.82260543402702e-10,"CDK2/TICRR/CDT1/MCM6/GMNN/MCM7/MCM4",7,"BP"
"GO:0007088","regulation of mitotic nuclear division","13/126","102/12185",3.54416664006914e-11,1.10539683855129e-09,8.82260543402702e-10,"CDCA8/ESPL1/KNTC1/XRCC3/NUSAP1/PKMYT1/HASPIN/GEN1/AURKA/CDC25C/FBXO5/CDCA2/MTBP",13,"BP"
"GO:0045931","positive regulation of mitotic cell cycle","13/126","109/12185",8.33766235988807e-11,2.53201641139759e-09,2.02090154152412e-09,"STIL/CDC7/CDK1/RRM1/CDCA5/ESPL1/BRCA2/CDC25B/AURKA/CDC25A/CDC25C/FBXO5/MTBP",13,"BP"
"GO:0051783","regulation of nuclear division","13/126","118/12185",2.29419587194898e-10,6.78846675956185e-09,5.41814139799016e-09,"CDCA8/ESPL1/KNTC1/XRCC3/NUSAP1/PKMYT1/HASPIN/GEN1/AURKA/CDC25C/FBXO5/CDCA2/MTBP",13,"BP"
"GO:0007127","meiosis I","11/126","75/12185",2.60075093482542e-10,7.50316644697134e-09,5.9885712315059e-09,"RAD54L/NDC1/ESPL1/BRCA2/PSMC3IP/EME1/CDC25B/AURKA/FBXO5/MYBL1/CCNE2",11,"BP"
"GO:1901988","negative regulation of cell cycle phase transition","17/126","236/12185",3.02743591587445e-10,8.52112450468078e-09,6.80104345671411e-09,"CLSPN/CDCA8/ORC1/CDK1/DNA2/CDK2/KNTC1/BRCA2/XRCC3/TICRR/PKMYT1/CDT1/HASPIN/EME1/GEN1/DONSON/FBXO5",17,"BP"
"GO:0007098","centrosome cycle","13/126","128/12185",6.40102757050597e-10,1.75875852770569e-08,1.40373411633903e-08,"STIL/CDK1/CDK2/BRCA2/XRCC3/CEP152/PCLAF/CCNF/NDE1/GEN1/AURKA/SGO1/ODF2",13,"BP"
"GO:1902751","positive regulation of cell cycle G2/M phase transition","8/126","31/12185",6.7530976182851e-10,1.80257509762544e-08,1.43870583820328e-08,"CDC7/CDK1/RRM1/ATAD5/CDC25B/CDC25A/CDC25C/FBXO5",8,"BP"
"GO:1901992","positive regulation of mitotic cell cycle phase transition","11/126","82/12185",6.9953123773199e-10,1.80257509762544e-08,1.43870583820328e-08,"STIL/CDC7/CDK1/RRM1/CDCA5/ESPL1/CDC25B/CDC25A/CDC25C/FBXO5/MTBP",11,"BP"
"GO:0000075","cell cycle checkpoint signaling","15/126","185/12185",7.02910566665033e-10,1.80257509762544e-08,1.43870583820328e-08,"CLSPN/CDCA8/ORC1/CDK1/DNA2/CDK2/KNTC1/BRCA2/XRCC3/TICRR/CDT1/HASPIN/EME1/GEN1/DONSON",15,"BP"
"GO:0032392","DNA geometric change","11/126","83/12185",7.99415515766597e-10,2.00549022868403e-08,1.60066035765623e-08,"DNA2/RFC5/GINS3/MCM6/MCM8/RFC4/HMGB2/RFC2/MCM7/MCM4/RECQL4",11,"BP"
"GO:0071103","DNA conformation change","11/126","89/12185",1.71658352336407e-09,4.21476039566412e-08,3.36396547131817e-08,"DNA2/RFC5/GINS3/MCM6/MCM8/RFC4/HMGB2/RFC2/MCM7/MCM4/RECQL4",11,"BP"
"GO:0031023","microtubule organizing center organization","13/126","140/12185",1.95484339920942e-09,4.69976933893265e-08,3.75107011909703e-08,"STIL/CDK1/CDK2/BRCA2/XRCC3/CEP152/PCLAF/CCNF/NDE1/GEN1/AURKA/SGO1/ODF2",13,"BP"
"GO:0051983","regulation of chromosome segregation","12/126","122/12185",4.36687930011073e-09,1.02844463516893e-07,8.20841973705024e-08,"CDCA8/CDK1/NCAPD2/ESPL1/KNTC1/XRCC3/RMI2/HASPIN/GEN1/TACC3/FBXO5/CDCA2",12,"BP"
"GO:0000819","sister chromatid segregation","15/126","215/12185",5.61498896367821e-09,1.29593945281693e-07,1.03434007225651e-07,"CDCA8/CDK1/CDCA5/NCAPD2/ESPL1/KNTC1/MZT1/XRCC3/NUSAP1/RMI2/CDT1/HASPIN/GEN1/TACC3/FBXO5",15,"BP"
"GO:0032508","DNA duplex unwinding","10/126","77/12185",5.9562330777588e-09,1.34774371994778e-07,1.07568708834653e-07,"DNA2/RFC5/GINS3/MCM6/MCM8/RFC4/RFC2/MCM7/MCM4/RECQL4",10,"BP"
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","7/126","28/12185",1.05683314406811e-08,2.34535663125885e-07,1.87192105477652e-07,"CDC7/CDK1/RRM1/CDC25B/CDC25A/CDC25C/FBXO5",7,"BP"
"GO:0007093","mitotic cell cycle checkpoint signaling","12/126","138/12185",1.78195531969231e-08,3.87995554514137e-07,3.09674459728058e-07,"CLSPN/CDCA8/ORC1/CDK1/CDK2/KNTC1/XRCC3/TICRR/HASPIN/EME1/GEN1/DONSON",12,"BP"
"GO:0045930","negative regulation of mitotic cell cycle","14/126","209/12185",3.13831252970928e-08,6.62754552388456e-07,5.28970385241174e-07,"CLSPN/CDCA8/ORC1/CDK1/CDK2/KNTC1/XRCC3/TICRR/HASPIN/EME1/GEN1/DONSON/FBXO5/MTBP",14,"BP"
"GO:0000070","mitotic sister chromatid segregation","13/126","176/12185",3.15870887186872e-08,6.62754552388456e-07,5.28970385241174e-07,"CDCA8/CDK1/CDCA5/NCAPD2/ESPL1/KNTC1/MZT1/XRCC3/NUSAP1/CDT1/HASPIN/GEN1/FBXO5",13,"BP"
"GO:0045740","positive regulation of DNA replication","7/126","34/12185",4.56090300848818e-08,9.39871798534885e-07,7.50148521132924e-07,"CDC7/CDK1/DNA2/CDK2/CDT1/ATAD5/DBF4",7,"BP"
"GO:0045005","DNA-templated DNA replication maintenance of fidelity","8/126","52/12185",5.3731012834501e-08,1.08781734756165e-06,8.68229662607357e-07,"DNA2/POLE/BRCA2/EME1/GEN1/MCM8/DONSON/MMS22L",8,"BP"
"GO:0034502","protein localization to chromosome","10/126","99/12185",6.9857040014413e-08,1.3863052121625e-06,1.10646452671914e-06,"CDK1/KNTC1/BRCA2/VRK1/HASPIN/MCM8/CENPQ/MMS22L/ESCO2/MTBP",10,"BP"
"GO:0044843","cell cycle G1/S phase transition","14/126","223/12185",7.08769562544088e-08,1.3863052121625e-06,1.10646452671914e-06,"E2F2/STIL/CDKN2C/CDC7/CDK1/RRM1/CDK2/POLE/FAM83D/CDC25A/CCNA2/DBF4/CCNE2/MTBP",14,"BP"
"GO:0033045","regulation of sister chromatid segregation","10/126","100/12185",7.69467855382002e-08,1.47994317518472e-06,1.18120065519167e-06,"CDCA8/CDK1/ESPL1/KNTC1/XRCC3/RMI2/HASPIN/GEN1/TACC3/FBXO5",10,"BP"
"GO:1901991","negative regulation of mitotic cell cycle phase transition","12/126","165/12185",1.3058744149021e-07,2.47045749966725e-06,1.97176896124131e-06,"CLSPN/CDCA8/ORC1/CDK1/CDK2/KNTC1/XRCC3/TICRR/HASPIN/GEN1/DONSON/FBXO5",12,"BP"
"GO:0000082","G1/S transition of mitotic cell cycle","13/126","205/12185",1.90357792467535e-07,3.54311116947637e-06,2.82789589828681e-06,"E2F2/STIL/CDKN2C/CDC7/CDK1/RRM1/CDK2/POLE/CDC25A/CCNA2/DBF4/CCNE2/MTBP",13,"BP"
"GO:0006271","DNA strand elongation involved in DNA replication","5/126","15/12185",3.01769831089903e-07,5.527656905996e-06,4.41183963581729e-06,"DNA2/POLE/RFC4/MCM7/MCM4",5,"BP"
"GO:1902969","mitotic DNA replication","5/126","16/12185",4.3531033687932e-07,7.84918951185523e-06,6.26474580212837e-06,"BRCA2/GINS3/TK1/MCM6/MCM4",5,"BP"
"GO:0034508","centromere complex assembly","6/126","30/12185",5.25611797083117e-07,9.26356040193713e-06,7.39361064644257e-06,"KNTC1/OIP5/CENPN/CENPO/CENPH/CENPW",6,"BP"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","11/126","154/12185",5.36029037736447e-07,9.26356040193713e-06,7.39361064644257e-06,"CDCA8/STIL/CDK1/ESPL1/MZT1/NUSAP1/NDE1/AURKA/TACC3/CENPH/SAPCD2",11,"BP"
"GO:0051054","positive regulation of DNA metabolic process","14/126","263/12185",5.37832363024079e-07,9.26356040193713e-06,7.39361064644257e-06,"CDC7/CDK1/DNA2/FOXM1/CDK2/RFC5/CDT1/ATAD5/RFC4/NSD2/CCNA2/PRIM2/RFC2/DBF4",14,"BP"
"GO:0051298","centrosome duplication","8/126","70/12185",5.77030410006659e-07,9.79254548746594e-06,7.81581437702518e-06,"STIL/CDK2/BRCA2/XRCC3/CEP152/CCNF/NDE1/GEN1",8,"BP"
"GO:0000076","DNA replication checkpoint signaling","5/126","17/12185",6.1159390044257e-07,1.02286863929091e-05,8.1639155284096e-06,"CLSPN/ORC1/DNA2/TICRR/CDT1",5,"BP"
"GO:1905818","regulation of chromosome separation","8/126","71/12185",6.44716686860033e-07,1.06286150948068e-05,8.4831143007899e-06,"CDCA8/NCAPD2/ESPL1/KNTC1/XRCC3/HASPIN/GEN1/FBXO5",8,"BP"
"GO:0031570","DNA integrity checkpoint signaling","10/126","130/12185",9.12268170036932e-07,1.48275699749665e-05,1.18344647706793e-05,"CLSPN/ORC1/CDK1/DNA2/CDK2/BRCA2/TICRR/CDT1/EME1/DONSON",10,"BP"
"GO:0033047","regulation of mitotic sister chromatid segregation","7/126","52/12185",9.72169469164368e-07,1.55817162141067e-05,1.24363784432576e-05,"CDCA8/CDK1/KNTC1/XRCC3/HASPIN/GEN1/FBXO5",7,"BP"
"GO:0033044","regulation of chromosome organization","13/126","237/12185",1.001667302514e-06,1.58345762616597e-05,1.26381959581796e-05,"CDCA8/CDK1/FEN1/NCAPD2/ESPL1/CDK2/KNTC1/XRCC3/RMI2/HASPIN/GEN1/TACC3/FBXO5",13,"BP"
"GO:0007062","sister chromatid cohesion","7/126","53/12185",1.11056105893647e-06,1.7318749486658e-05,1.38227727819262e-05,"FEN1/CDCA5/ESPL1/HASPIN/SGO2/SGO1/ESCO2",7,"BP"
"GO:0051304","chromosome separation","8/126","77/12185",1.21079242153595e-06,1.86300593926998e-05,1.48693806153537e-05,"CDCA8/NCAPD2/ESPL1/KNTC1/XRCC3/HASPIN/GEN1/FBXO5",8,"BP"
"GO:0045839","negative regulation of mitotic nuclear division","7/126","54/12185",1.26508891721249e-06,1.92093764534633e-05,1.53317562681569e-05,"CDCA8/KNTC1/XRCC3/HASPIN/GEN1/FBXO5/MTBP",7,"BP"
"GO:0022616","DNA strand elongation","6/126","35/12185",1.37733783071822e-06,2.06421799564783e-05,1.6475332903328e-05,"DCLRE1B/DNA2/POLE/RFC4/MCM7/MCM4",6,"BP"
"GO:0010965","regulation of mitotic sister chromatid separation","7/126","57/12185",1.84072594086055e-06,2.65524716969134e-05,2.11925683980655e-05,"CDCA8/ESPL1/KNTC1/XRCC3/HASPIN/GEN1/FBXO5",7,"BP"
"GO:0045132","meiotic chromosome segregation","7/126","57/12185",1.84072594086055e-06,2.65524716969134e-05,2.11925683980655e-05,"NDC1/ESPL1/PSMC3IP/AURKA/SGO1/FBXO5/CCNE2",7,"BP"
"GO:0051784","negative regulation of nuclear division","7/126","57/12185",1.84072594086055e-06,2.65524716969134e-05,2.11925683980655e-05,"CDCA8/KNTC1/XRCC3/HASPIN/GEN1/FBXO5/MTBP",7,"BP"
"GO:0006268","DNA unwinding involved in DNA replication","5/126","21/12185",1.94557591306923e-06,2.77184518973074e-05,2.21231828971485e-05,"GINS3/MCM6/MCM7/MCM4/RECQL4",5,"BP"
"GO:0044771","meiotic cell cycle phase transition","4/126","10/12185",2.18167374436967e-06,3.07030670853976e-05,2.45053212621754e-05,"PKMYT1/CDC25B/CDC25A/CDC25C",4,"BP"
"GO:0051306","mitotic sister chromatid separation","7/126","60/12185",2.6207368290587e-06,3.64377144666716e-05,2.90823681094022e-05,"CDCA8/ESPL1/KNTC1/XRCC3/HASPIN/GEN1/FBXO5",7,"BP"
"GO:0000727","double-strand break repair via break-induced replication","4/126","11/12185",3.40091941973275e-06,4.67221548853762e-05,3.72907831111047e-05,"CDC7/MCM6/MCM7/MCM4",4,"BP"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","8/126","91/12185",4.33412357281322e-06,5.8842101212076e-05,4.69641873215055e-05,"CDCA8/ESPL1/KNTC1/XRCC3/HASPIN/GEN1/TACC3/FBXO5",8,"BP"
"GO:0044784","metaphase/anaphase transition of cell cycle","8/126","93/12185",5.1048926907741e-06,6.85005368041083e-05,5.46729633344839e-05,"CDCA8/ESPL1/KNTC1/XRCC3/HASPIN/GEN1/TACC3/FBXO5",8,"BP"
"GO:0031297","replication fork processing","6/126","46/12185",7.24282765725649e-06,9.09563613380851e-05,7.25958370617755e-05,"DNA2/BRCA2/EME1/GEN1/DONSON/MMS22L",6,"BP"
"GO:0033046","negative regulation of sister chromatid segregation","6/126","46/12185",7.24282765725649e-06,9.09563613380851e-05,7.25958370617755e-05,"CDCA8/KNTC1/XRCC3/HASPIN/GEN1/FBXO5",6,"BP"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","6/126","46/12185",7.24282765725649e-06,9.09563613380851e-05,7.25958370617755e-05,"CDCA8/KNTC1/XRCC3/HASPIN/GEN1/FBXO5",6,"BP"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","6/126","46/12185",7.24282765725649e-06,9.09563613380851e-05,7.25958370617755e-05,"CDCA8/KNTC1/XRCC3/HASPIN/GEN1/FBXO5",6,"BP"
"GO:2000816","negative regulation of mitotic sister chromatid separation","6/126","46/12185",7.24282765725649e-06,9.09563613380851e-05,7.25958370617755e-05,"CDCA8/KNTC1/XRCC3/HASPIN/GEN1/FBXO5",6,"BP"
"GO:2000105","positive regulation of DNA-templated DNA replication","4/126","13/12185",7.25128703908478e-06,9.09563613380851e-05,7.25958370617755e-05,"CDC7/CDK2/CDT1/DBF4",4,"BP"
"GO:0051303","establishment of chromosome localization","8/126","98/12185",7.55543627829918e-06,9.37524028511533e-05,7.48274673855323e-05,"CDCA8/CDCA5/KNTC1/NDE1/CDT1/FAM83D/SGO1/CENPQ",8,"BP"
