ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category
GO:0006270,DNA replication initiation,13/126,35/12185,1.00E-17,1.05E-15,8.38E-16,4998/23649/1017/90381/23594/64785/81620/4175/51053/5558/4176/4173/9134,13,BP
GO:0033260,nuclear DNA replication,13/126,38/12185,3.57E-17,3.44E-15,2.74E-15,8317/1763/2237/675/64785/81620/79915/7083/4175/29980/51053/10926/4173,13,BP
GO:0006275,regulation of DNA replication,18/126,111/12185,5.60E-17,4.97E-15,3.97E-15,8317/983/1763/1017/5985/90381/81620/79915/4175/5984/890/51053/26271/5982/10926/4176/157570/4173,18,BP
GO:1903046,meiotic cell cycle process,19/126,138/12185,1.72E-16,1.42E-14,1.13E-14,8438/55706/84930/9918/9700/675/9088/2175/29893/146956/994/6790/151648/993/995/26271/63979/4603/9134,19,BP
GO:0090329,regulation of DNA-templated DNA replication,13/126,43/12185,2.31E-16,1.78E-14,1.42E-14,8317/1017/5985/90381/81620/4175/5984/51053/26271/5982/10926/4176/4173,13,BP
GO:0051321,meiotic cell cycle,21/126,189/12185,3.43E-16,2.48E-14,1.98E-14,8438/55706/84930/9918/9700/1017/675/9088/2175/29893/146956/151246/994/6790/151648/993/995/26271/63979/4603/9134,21,BP
GO:0006302,double-strand break repair,24/126,278/12185,7.30E-16,4.96E-14,3.96E-14,79000/8438/8317/64858/1763/2237/113130/2305/675/7517/116028/146956/29128/348654/4175/84515/7468/3148/253714/63979/4176/157570/4173/9401,24,BP
GO:0090068,positive regulation of cell cycle process,21/126,208/12185,2.44E-15,1.57E-13,1.25E-13,55143/6491/8317/983/6240/2237/113130/9918/9700/7517/51203/79915/348654/994/81610/6790/993/995/26271/10926/27085,21,BP
GO:0006310,DNA recombination,23/126,268/12185,3.57E-15,2.17E-13,1.73E-13,79000/8438/8317/2237/675/7517/116028/79915/29893/78995/146956/3838/29128/348654/4175/84515/7468/3148/253714/63979/4176/4173/9401,23,BP
GO:1901990,regulation of mitotic cell cycle phase transition,24/126,303/12185,5.12E-15,2.95E-13,2.36E-13,63967/55143/6491/1031/4998/8317/983/6240/113130/9700/1017/9735/7517/90381/83903/79915/348654/994/6790/29980/993/995/26271/27085,24,BP
GO:0044839,cell cycle G2/M phase transition,18/126,146/12185,8.32E-15,4.57E-13,3.65E-13,63967/4998/8317/84930/983/6240/2305/1017/90381/9088/79915/994/6790/29980/993/890/995/26271,18,BP
GO:0000086,G2/M transition of mitotic cell cycle,17/126,132/12185,2.33E-14,1.22E-12,9.75E-13,63967/4998/8317/84930/983/6240/2305/1017/90381/9088/994/6790/29980/993/890/995/26271,17,BP
GO:0045787,positive regulation of cell cycle,22/126,265/12185,3.02E-14,1.52E-12,1.21E-12,55143/6491/8317/983/6240/2237/113130/9918/9700/675/7517/51203/79915/348654/994/81610/6790/993/995/26271/10926/27085,22,BP
GO:0098813,nuclear chromosome segregation,22/126,268/12185,3.82E-14,1.84E-12,1.46E-12,55143/55706/983/113130/9918/9700/9735/440145/7517/51203/116028/81620/83903/29893/348654/81610/6790/151648/10460/55166/26271/9134,22,BP
GO:0061982,meiosis I cell cycle process,14/126,81/12185,7.78E-14,3.59E-12,2.87E-12,8438/55706/9700/675/9088/29893/146956/994/6790/993/995/26271/4603/9134,14,BP
GO:1902749,regulation of cell cycle G2/M phase transition,15/126,107/12185,2.39E-13,1.06E-11,8.48E-12,63967/4998/8317/983/6240/1017/90381/9088/79915/994/6790/29980/993/995/26271,15,BP
GO:0000725,recombinational repair,17/126,161/12185,6.50E-13,2.78E-11,2.22E-11,79000/8438/8317/2237/675/7517/116028/78995/29128/348654/4175/84515/253714/63979/4176/4173/9401,17,BP
GO:0140013,meiotic nuclear division,15/126,123/12185,1.94E-12,7.99E-11,6.38E-11,8438/55706/84930/9700/675/2175/29893/146956/994/6790/151648/26271/63979/4603/9134,15,BP
GO:0051052,regulation of DNA metabolic process,25/126,452/12185,4.48E-12,1.78E-10,1.42E-10,79000/8317/983/1763/2305/1017/5985/90381/116028/81620/79915/3838/4175/5984/7468/890/51053/5558/26271/63979/5982/10926/4176/157570/4173,25,BP
GO:0010948,negative regulation of cell cycle process,20/126,273/12185,5.14E-12,1.98E-10,1.58E-10,63967/55143/4998/983/1763/9700/1017/9735/675/7517/90381/899/9088/81620/83903/146956/348654/29980/26271/27085,20,BP
GO:0000724,double-strand break repair via homologous recombination,16/126,157/12185,5.63E-12,2.10E-10,1.67E-10,79000/8438/8317/2237/675/7517/116028/29128/348654/4175/84515/253714/63979/4176/4173/9401,16,BP
GO:0140014,mitotic nuclear division,19/126,250/12185,9.68E-12,3.49E-10,2.79E-10,55143/983/113130/9918/9700/9735/440145/7517/51203/9088/54820/81620/83903/348654/6790/995/26271/157313/27085,19,BP
GO:0010389,regulation of G2/M transition of mitotic cell cycle,13/126,96/12185,1.61E-11,5.63E-10,4.50E-10,63967/4998/8317/983/6240/1017/90381/994/6790/29980/993/995/26271,13,BP
GO:1901989,positive regulation of cell cycle phase transition,13/126,99/12185,2.41E-11,8.17E-10,6.52E-10,6491/8317/983/6240/113130/9700/79915/994/81610/993/995/26271/27085,13,BP
GO:0045786,negative regulation of cell cycle,21/126,334/12185,2.65E-11,8.72E-10,6.96E-10,63967/55143/4998/983/1763/9700/1017/9735/675/7517/90381/899/9088/81620/83903/146956/348654/29980/51053/26271/27085,21,BP
GO:0030174,regulation of DNA-templated DNA replication initiation,7/126,14/12185,3.45E-11,1.11E-09,8.82E-10,1017/90381/81620/4175/51053/4176/4173,7,BP
GO:0007088,regulation of mitotic nuclear division,13/126,102/12185,3.54E-11,1.11E-09,8.82E-10,55143/9700/9735/7517/51203/9088/83903/348654/6790/995/26271/157313/27085,13,BP
GO:0045931,positive regulation of mitotic cell cycle,13/126,109/12185,8.34E-11,2.53E-09,2.02E-09,6491/8317/983/6240/113130/9700/675/994/6790/993/995/26271/27085,13,BP
GO:0051783,regulation of nuclear division,13/126,118/12185,2.29E-10,6.79E-09,5.42E-09,55143/9700/9735/7517/51203/9088/83903/348654/6790/995/26271/157313/27085,13,BP
GO:0007127,meiosis I,11/126,75/12185,2.60E-10,7.50E-09,5.99E-09,8438/55706/9700/675/29893/146956/994/6790/26271/4603/9134,11,BP
GO:1901988,negative regulation of cell cycle phase transition,17/126,236/12185,3.03E-10,8.52E-09,6.80E-09,63967/55143/4998/983/1763/1017/9735/675/7517/90381/9088/81620/83903/146956/348654/29980/26271,17,BP
GO:0007098,centrosome cycle,13/126,128/12185,6.40E-10,1.76E-08,1.40E-08,6491/983/1017/675/7517/22995/9768/899/54820/348654/6790/151648/4957,13,BP
GO:1902751,positive regulation of cell cycle G2/M phase transition,8/126,31/12185,6.75E-10,1.80E-08,1.44E-08,8317/983/6240/79915/994/993/995/26271,8,BP
GO:1901992,positive regulation of mitotic cell cycle phase transition,11/126,82/12185,7.00E-10,1.80E-08,1.44E-08,6491/8317/983/6240/113130/9700/994/993/995/26271/27085,11,BP
GO:0000075,cell cycle checkpoint signaling,15/126,185/12185,7.03E-10,1.80E-08,1.44E-08,63967/55143/4998/983/1763/1017/9735/675/7517/90381/81620/83903/146956/348654/29980,15,BP
GO:0032392,DNA geometric change,11/126,83/12185,7.99E-10,2.01E-08,1.60E-08,1763/5985/64785/4175/84515/5984/3148/5982/4176/4173/9401,11,BP
GO:0071103,DNA conformation change,11/126,89/12185,1.72E-09,4.21E-08,3.36E-08,1763/5985/64785/4175/84515/5984/3148/5982/4176/4173/9401,11,BP
GO:0031023,microtubule organizing center organization,13/126,140/12185,1.95E-09,4.70E-08,3.75E-08,6491/983/1017/675/7517/22995/9768/899/54820/348654/6790/151648/4957,13,BP
GO:0051983,regulation of chromosome segregation,12/126,122/12185,4.37E-09,1.03E-07,8.21E-08,55143/983/9918/9700/9735/7517/116028/83903/348654/10460/26271/157313,12,BP
GO:0000819,sister chromatid segregation,15/126,215/12185,5.61E-09,1.30E-07,1.03E-07,55143/983/113130/9918/9700/9735/440145/7517/51203/116028/81620/83903/348654/10460/26271,15,BP
GO:0032508,DNA duplex unwinding,10/126,77/12185,5.96E-09,1.35E-07,1.08E-07,1763/5985/64785/4175/84515/5984/5982/4176/4173/9401,10,BP
GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,7/126,28/12185,1.06E-08,2.35E-07,1.87E-07,8317/983/6240/994/993/995/26271,7,BP
GO:0007093,mitotic cell cycle checkpoint signaling,12/126,138/12185,1.78E-08,3.88E-07,3.10E-07,63967/55143/4998/983/1017/9735/7517/90381/83903/146956/348654/29980,12,BP
GO:0045930,negative regulation of mitotic cell cycle,14/126,209/12185,3.14E-08,6.63E-07,5.29E-07,63967/55143/4998/983/1017/9735/7517/90381/83903/146956/348654/29980/26271/27085,14,BP
GO:0000070,mitotic sister chromatid segregation,13/126,176/12185,3.16E-08,6.63E-07,5.29E-07,55143/983/113130/9918/9700/9735/440145/7517/51203/81620/83903/348654/26271,13,BP
GO:0045740,positive regulation of DNA replication,7/126,34/12185,4.56E-08,9.40E-07,7.50E-07,8317/983/1763/1017/81620/79915/10926,7,BP
GO:0045005,DNA-templated DNA replication maintenance of fidelity,8/126,52/12185,5.37E-08,1.09E-06,8.68E-07,1763/5426/675/146956/348654/84515/29980/253714,8,BP
GO:0034502,protein localization to chromosome,10/126,99/12185,6.99E-08,1.39E-06,1.11E-06,983/9735/675/7443/83903/84515/55166/253714/157570/27085,10,BP
GO:0044843,cell cycle G1/S phase transition,14/126,223/12185,7.09E-08,1.39E-06,1.11E-06,1870/6491/1031/8317/983/6240/1017/5426/81610/993/890/10926/9134/27085,14,BP
GO:0033045,regulation of sister chromatid segregation,10/126,100/12185,7.69E-08,1.48E-06,1.18E-06,55143/983/9700/9735/7517/116028/83903/348654/10460/26271,10,BP
GO:1901991,negative regulation of mitotic cell cycle phase transition,12/126,165/12185,1.31E-07,2.47E-06,1.97E-06,63967/55143/4998/983/1017/9735/7517/90381/83903/348654/29980/26271,12,BP
GO:0000082,G1/S transition of mitotic cell cycle,13/126,205/12185,1.90E-07,3.54E-06,2.83E-06,1870/6491/1031/8317/983/6240/1017/5426/993/890/10926/9134/27085,13,BP
GO:0006271,DNA strand elongation involved in DNA replication,5/126,15/12185,3.02E-07,5.53E-06,4.41E-06,1763/5426/5984/4176/4173,5,BP
GO:1902969,mitotic DNA replication,5/126,16/12185,4.35E-07,7.85E-06,6.26E-06,675/64785/7083/4175/4173,5,BP
GO:0034508,centromere complex assembly,6/126,30/12185,5.26E-07,9.26E-06,7.39E-06,9735/11339/55839/79172/64946/387103,6,BP
GO:1902850,microtubule cytoskeleton organization involved in mitosis,11/126,154/12185,5.36E-07,9.26E-06,7.39E-06,55143/6491/983/9700/440145/51203/54820/6790/10460/64946/89958,11,BP
GO:0051054,positive regulation of DNA metabolic process,14/126,263/12185,5.38E-07,9.26E-06,7.39E-06,8317/983/1763/2305/1017/5985/81620/79915/5984/7468/890/5558/5982/10926,14,BP
GO:0051298,centrosome duplication,8/126,70/12185,5.77E-07,9.79E-06,7.82E-06,6491/1017/675/7517/22995/899/54820/348654,8,BP
GO:0000076,DNA replication checkpoint signaling,5/126,17/12185,6.12E-07,1.02E-05,8.16E-06,63967/4998/1763/90381/81620,5,BP
GO:1905818,regulation of chromosome separation,8/126,71/12185,6.45E-07,1.06E-05,8.48E-06,55143/9918/9700/9735/7517/83903/348654/26271,8,BP
GO:0031570,DNA integrity checkpoint signaling,10/126,130/12185,9.12E-07,1.48E-05,1.18E-05,63967/4998/983/1763/1017/675/90381/81620/146956/29980,10,BP
GO:0033047,regulation of mitotic sister chromatid segregation,7/126,52/12185,9.72E-07,1.56E-05,1.24E-05,55143/983/9735/7517/83903/348654/26271,7,BP
GO:0033044,regulation of chromosome organization,13/126,237/12185,1.00E-06,1.58E-05,1.26E-05,55143/983/2237/9918/9700/1017/9735/7517/116028/83903/348654/10460/26271,13,BP
GO:0007062,sister chromatid cohesion,7/126,53/12185,1.11E-06,1.73E-05,1.38E-05,2237/113130/9700/83903/151246/151648/157570,7,BP
GO:0051304,chromosome separation,8/126,77/12185,1.21E-06,1.86E-05,1.49E-05,55143/9918/9700/9735/7517/83903/348654/26271,8,BP
GO:0045839,negative regulation of mitotic nuclear division,7/126,54/12185,1.27E-06,1.92E-05,1.53E-05,55143/9735/7517/83903/348654/26271/27085,7,BP
GO:0022616,DNA strand elongation,6/126,35/12185,1.38E-06,2.06E-05,1.65E-05,64858/1763/5426/5984/4176/4173,6,BP
GO:0010965,regulation of mitotic sister chromatid separation,7/126,57/12185,1.84E-06,2.66E-05,2.12E-05,55143/9700/9735/7517/83903/348654/26271,7,BP
GO:0045132,meiotic chromosome segregation,7/126,57/12185,1.84E-06,2.66E-05,2.12E-05,55706/9700/29893/6790/151648/26271/9134,7,BP
GO:0051784,negative regulation of nuclear division,7/126,57/12185,1.84E-06,2.66E-05,2.12E-05,55143/9735/7517/83903/348654/26271/27085,7,BP
GO:0006268,DNA unwinding involved in DNA replication,5/126,21/12185,1.95E-06,2.77E-05,2.21E-05,64785/4175/4176/4173/9401,5,BP
GO:0044771,meiotic cell cycle phase transition,4/126,10/12185,2.18E-06,3.07E-05,2.45E-05,9088/994/993/995,4,BP
GO:0051306,mitotic sister chromatid separation,7/126,60/12185,2.62E-06,3.64E-05,2.91E-05,55143/9700/9735/7517/83903/348654/26271,7,BP
GO:0000727,double-strand break repair via break-induced replication,4/126,11/12185,3.40E-06,4.67E-05,3.73E-05,8317/4175/4176/4173,4,BP
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,8/126,91/12185,4.33E-06,5.88E-05,4.70E-05,55143/9700/9735/7517/83903/348654/10460/26271,8,BP
GO:0044784,metaphase/anaphase transition of cell cycle,8/126,93/12185,5.10E-06,6.85E-05,5.47E-05,55143/9700/9735/7517/83903/348654/10460/26271,8,BP
GO:0031297,replication fork processing,6/126,46/12185,7.24E-06,9.10E-05,7.26E-05,1763/675/146956/348654/29980/253714,6,BP
GO:0033046,negative regulation of sister chromatid segregation,6/126,46/12185,7.24E-06,9.10E-05,7.26E-05,55143/9735/7517/83903/348654/26271,6,BP
GO:0033048,negative regulation of mitotic sister chromatid segregation,6/126,46/12185,7.24E-06,9.10E-05,7.26E-05,55143/9735/7517/83903/348654/26271,6,BP
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,6/126,46/12185,7.24E-06,9.10E-05,7.26E-05,55143/9735/7517/83903/348654/26271,6,BP
GO:2000816,negative regulation of mitotic sister chromatid separation,6/126,46/12185,7.24E-06,9.10E-05,7.26E-05,55143/9735/7517/83903/348654/26271,6,BP
GO:2000105,positive regulation of DNA-templated DNA replication,4/126,13/12185,7.25E-06,9.10E-05,7.26E-05,8317/1017/81620/10926,4,BP
GO:0051303,establishment of chromosome localization,8/126,98/12185,7.56E-06,9.38E-05,7.48E-05,55143/113130/9735/54820/81620/81610/151648/55166,8,BP
GO:0051985,negative regulation of chromosome segregation,6/126,47/12185,8.23E-06,9.90E-05,7.90E-05,55143/9735/7517/83903/348654/26271,6,BP
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,6/126,47/12185,8.23E-06,9.90E-05,7.90E-05,55143/9735/7517/83903/348654/26271,6,BP
GO:1905819,negative regulation of chromosome separation,6/126,47/12185,8.23E-06,9.90E-05,7.90E-05,55143/9735/7517/83903/348654/26271,6,BP
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,7/126,72/12185,9.02E-06,0.000107327,8.57E-05,1031/899/9088/993/890/995/9134,7,BP
GO:0071459,"protein localization to chromosome, centromeric region",5/126,29/12185,1.06E-05,0.000125127,9.99E-05,983/9735/83903/55166/27085,5,BP
GO:1904029,regulation of cyclin-dependent protein kinase activity,7/126,74/12185,1.08E-05,0.000126287,0.000100794,1031/899/9088/993/890/995/9134,7,BP
GO:0065004,protein-DNA complex assembly,10/126,172/12185,1.14E-05,0.000131217,0.00010473,9735/11339/55839/81620/79172/8208/3148/64946/51053/387103,10,BP
GO:0050000,chromosome localization,8/126,106/12185,1.35E-05,0.00015263,0.00012182,55143/113130/9735/54820/81620/81610/151648/55166,8,BP
GO:0034501,protein localization to kinetochore,4/126,15/12185,1.36E-05,0.00015263,0.00012182,983/9735/55166/27085,4,BP
GO:1903083,protein localization to condensed chromosome,4/126,15/12185,1.36E-05,0.00015263,0.00012182,983/9735/55166/27085,4,BP
GO:0044774,mitotic DNA integrity checkpoint signaling,7/126,84/12185,2.50E-05,0.000277798,0.000221721,63967/4998/983/1017/90381/146956/29980,7,BP
GO:0030071,regulation of mitotic metaphase/anaphase transition,7/126,87/12185,3.15E-05,0.000345999,0.000276155,55143/9700/9735/7517/83903/348654/26271,7,BP
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,7/126,89/12185,3.65E-05,0.0003973,0.0003171,55143/9700/9735/7517/83903/348654/26271,7,BP
GO:2001251,negative regulation of chromosome organization,7/126,90/12185,3.92E-05,0.000423154,0.000337736,55143/9700/9735/7517/83903/348654/26271,7,BP
GO:0036297,interstrand cross-link repair,5/126,38/12185,4.17E-05,0.000445474,0.000355551,64858/7517/2175/78995/84515,5,BP
GO:0051310,metaphase chromosome alignment,7/126,92/12185,4.52E-05,0.000478823,0.000382167,55143/113130/9735/81620/81610/151648/55166,7,BP
GO:1902750,negative regulation of cell cycle G2/M phase transition,6/126,65/12185,5.44E-05,0.000570837,0.000455607,63967/4998/983/90381/9088/29980,6,BP
GO:0071897,DNA biosynthetic process,9/126,174/12185,7.90E-05,0.000821538,0.000655702,6240/5985/5426/9768/78995/7083/5984/890/5982,9,BP
GO:0001556,oocyte maturation,4/126,23/12185,8.29E-05,0.000854037,0.00068164,675/994/6790/26271,4,BP
GO:0007094,mitotic spindle assembly checkpoint signaling,5/126,44/12185,8.58E-05,0.000861396,0.000687514,55143/9735/7517/83903/348654,5,BP
GO:0071173,spindle assembly checkpoint signaling,5/126,44/12185,8.58E-05,0.000861396,0.000687514,55143/9735/7517/83903/348654,5,BP
GO:0071174,mitotic spindle checkpoint signaling,5/126,44/12185,8.58E-05,0.000861396,0.000687514,55143/9735/7517/83903/348654,5,BP
GO:0031577,spindle checkpoint signaling,5/126,45/12185,9.58E-05,0.000952818,0.000760481,55143/9735/7517/83903/348654,5,BP
GO:0042770,signal transduction in response to DNA damage,9/126,179/12185,9.82E-05,0.000968203,0.000772761,63967/983/2305/1017/675/90381/79915/146956/29980,9,BP
GO:0007292,female gamete generation,7/126,104/12185,9.90E-05,0.000968203,0.000772761,84930/675/78995/994/84515/6790/26271,7,BP
GO:0007276,gamete generation,15/126,472/12185,0.000105051,0.001018726,0.000813085,55706/84930/675/2175/78995/994/84515/6790/10732/3148/995/26271/63979/4603/4957,15,BP
GO:0051445,regulation of meiotic cell cycle,5/126,47/12185,0.000118281,0.001137472,0.000907861,9088/994/993/995/26271,5,BP
GO:0031055,chromatin remodeling at centromere,3/126,10/12185,0.000122867,0.001162203,0.000927599,11339/55839/387103,3,BP
GO:0034080,CENP-A containing chromatin assembly,3/126,10/12185,0.000122867,0.001162203,0.000927599,11339/55839/387103,3,BP
GO:0007051,spindle organization,9/126,189/12185,0.000148593,0.00139412,0.001112702,79000/55143/6491/9700/440145/6790/10460/64946/26271,9,BP
GO:0007140,male meiotic nuclear division,4/126,27/12185,0.000159104,0.001480695,0.001181801,675/2175/63979/4603,4,BP
GO:0033262,regulation of nuclear cell cycle DNA replication,3/126,11/12185,0.000167667,0.001547902,0.001235441,8317/81620/10926,3,BP
GO:0044773,mitotic DNA damage checkpoint signaling,6/126,80/12185,0.000174481,0.001592486,0.001271026,63967/983/1017/90381/146956/29980,6,BP
GO:0046605,regulation of centrosome cycle,5/126,51/12185,0.000175256,0.001592486,0.001271026,6491/7517/899/348654/6790,5,BP
GO:0007143,female meiotic nuclear division,4/126,28/12185,0.000184144,0.00166017,0.001325047,84930/994/6790/26271,4,BP
GO:0044818,mitotic G2/M transition checkpoint,5/126,52/12185,0.000192309,0.001720342,0.001373072,63967/4998/983/90381/29980,5,BP
GO:0009263,deoxyribonucleotide biosynthetic process,3/126,12/12185,0.000221869,0.001910724,0.001525024,6240/1841/1633,3,BP
GO:0009265,2'-deoxyribonucleotide biosynthetic process,3/126,12/12185,0.000221869,0.001910724,0.001525024,6240/1841/1633,3,BP
GO:0046385,deoxyribose phosphate biosynthetic process,3/126,12/12185,0.000221869,0.001910724,0.001525024,6240/1841/1633,3,BP
GO:0090232,positive regulation of spindle checkpoint,3/126,12/12185,0.000221869,0.001910724,0.001525024,55143/7517/348654,3,BP
GO:0090267,positive regulation of mitotic cell cycle spindle assembly checkpoint,3/126,12/12185,0.000221869,0.001910724,0.001525024,55143/7517/348654,3,BP
GO:0000077,DNA damage checkpoint signaling,7/126,121/12185,0.000254594,0.002176305,0.001736995,63967/983/1017/675/90381/146956/29980,7,BP
GO:0007064,mitotic sister chromatid cohesion,4/126,31/12185,0.000276282,0.00234433,0.001871102,113130/83903/151648/157570,4,BP
GO:2000241,regulation of reproductive process,7/126,124/12185,0.000295874,0.002492254,0.001989165,9088/2175/994/6790/993/995/26271,7,BP
GO:0045143,homologous chromosome segregation,4/126,34/12185,0.000397574,0.00332464,0.002653526,55706/9700/29893/9134,4,BP
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,5/126,62/12185,0.000440966,0.003644572,0.002908875,63967/4998/983/90381/29980,5,BP
GO:0030261,chromosome condensation,4/126,35/12185,0.000445307,0.003644572,0.002908875,983/113130/9918/51203,4,BP
GO:0040001,establishment of mitotic spindle localization,4/126,35/12185,0.000445307,0.003644572,0.002908875,9700/51203/54820/89958,4,BP
GO:0000731,DNA synthesis involved in DNA repair,4/126,37/12185,0.000552808,0.00443014,0.003535869,6240/5426/9768/78995,4,BP
GO:0007095,mitotic G2 DNA damage checkpoint signaling,4/126,37/12185,0.000552808,0.00443014,0.003535869,63967/983/90381/29980,4,BP
GO:0070192,chromosome organization involved in meiotic cell cycle,4/126,37/12185,0.000552808,0.00443014,0.003535869,55706/9918/29893/9134,4,BP
GO:0000212,meiotic spindle organization,3/126,17/12185,0.000660326,0.005183785,0.004137382,9700/6790/26271,3,BP
GO:0051382,kinetochore assembly,3/126,17/12185,0.000660326,0.005183785,0.004137382,9735/64946/387103,3,BP
GO:0051446,positive regulation of meiotic cell cycle,3/126,17/12185,0.000660326,0.005183785,0.004137382,994/993/995,3,BP
GO:0000723,telomere maintenance,7/126,145/12185,0.000758986,0.005918037,0.004723417,64858/1763/2237/675/7517/9134/9401,7,BP
GO:1901978,positive regulation of cell cycle checkpoint,3/126,18/12185,0.000786429,0.006090864,0.004861357,55143/7517/348654,3,BP
GO:0048599,oocyte development,4/126,42/12185,0.000900293,0.006812715,0.005437495,675/994/6790/26271,4,BP
GO:0071168,protein localization to chromatin,4/126,42/12185,0.000900293,0.006812715,0.005437495,7443/84515/253714/157570,4,BP
GO:0051656,establishment of organelle localization,12/126,402/12185,0.000924635,0.006812715,0.005437495,55143/113130/9700/9735/51203/54820/81620/81610/151648/4001/55166/89958,12,BP
GO:0007076,mitotic chromosome condensation,3/126,19/12185,0.00092686,0.006812715,0.005437495,113130/9918/51203,3,BP
GO:0090231,regulation of spindle checkpoint,3/126,19/12185,0.00092686,0.006812715,0.005437495,55143/7517/348654,3,BP
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,3/126,19/12185,0.00092686,0.006812715,0.005437495,55143/7517/348654,3,BP
GO:0090305,nucleic acid phosphodiester bond hydrolysis,3/126,19/12185,0.00092686,0.006812715,0.005437495,1763/2237/79915,3,BP
GO:1903504,regulation of mitotic spindle checkpoint,3/126,19/12185,0.00092686,0.006812715,0.005437495,55143/7517/348654,3,BP
GO:0048232,male gamete generation,11/126,348/12185,0.00095527,0.006977098,0.005568695,55706/675/2175/78995/84515/10732/3148/995/63979/4603/4957,11,BP
GO:0009994,oocyte differentiation,4/126,43/12185,0.000984762,0.007102596,0.005668861,675/994/6790/26271,4,BP
GO:1901976,regulation of cell cycle checkpoint,4/126,43/12185,0.000984762,0.007102596,0.005668861,55143/675/7517/348654,4,BP
GO:0010824,regulation of centrosome duplication,4/126,44/12185,0.001074654,0.007702801,0.006147907,6491/7517/899/348654,4,BP
GO:0008156,negative regulation of DNA replication,3/126,20/12185,0.001082226,0.007709187,0.006153004,81620/51053/26271,3,BP
GO:0035825,homologous recombination,4/126,45/12185,0.001170154,0.008284406,0.006612109,8438/29893/146956/29128,4,BP
GO:0032200,telomere organization,7/126,157/12185,0.001209735,0.008512405,0.006794084,64858/1763/2237/675/7517/9134/9401,7,BP
GO:0051383,kinetochore organization,3/126,21/12185,0.001253109,0.008764166,0.006995024,9735/64946/387103,3,BP
GO:0051293,establishment of spindle localization,4/126,47/12185,0.001378719,0.009584589,0.007649836,9700/51203/54820/89958,4,BP
