ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category
GO:0010948,negative regulation of cell cycle process,63/389,273/12185,7.26E-37,1.08E-34,9.28E-35,63967/55143/991/4998/83540/4751/51514/1063/11130/983/1763/3619/3014/1111/9700/1017/8914/4193/9735/675/701/57082/5888/79968/54962/55055/90381/641/899/9088/5347/55159/81620/83903/9212/990/672/146956/83990/332/10403/147841/348654/4436/699/57405/1869/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/9656/1026/7272/26271/2146/27085,63,BP
GO:0090068,positive regulation of cell cycle process,56/389,208/12185,1.19E-36,1.67E-34,1.43E-34,55143/991/6491/8317/163786/29899/9928/51514/983/9585/6240/2237/3619/113130/23310/10635/9918/29127/9700/4193/11113/55835/7027/9787/51203/9493/9212/10615/79915/990/332/10403/6241/348654/23397/699/994/81610/11065/6790/5902/993/10051/1894/64151/4085/10733/891/995/26271/10926/2146/54892/50484/27085/10592,56,BP
GO:1901988,negative regulation of cell cycle phase transition,59/389,236/12185,1.27E-36,1.68E-34,1.45E-34,63967/55143/991/4998/83540/51514/1063/11130/983/1763/3619/3014/1111/1017/8914/4193/9735/675/701/57082/5888/79968/54962/55055/90381/641/9088/5347/55159/81620/83903/9212/990/672/146956/83990/332/10403/147841/348654/4436/699/57405/1869/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/9656/1026/7272/26271/2146,59,BP
GO:0051983,regulation of chromosome segregation,44/389,122/12185,4.75E-35,5.94E-33,5.11E-33,55143/991/11004/83540/1063/11130/983/4288/3619/23310/9918/9700/9735/9787/701/57082/55055/116028/5347/83903/9212/990/332/10403/147841/8193/348654/23397/699/57405/11065/10051/10460/64151/1062/4085/9319/891/54908/7272/26271/54892/157313/10592,44,BP
GO:1905818,regulation of chromosome separation,35/389,71/12185,7.51E-34,8.93E-32,7.68E-32,55143/991/83540/1063/11130/3619/23310/9918/9700/9735/9787/701/57082/55055/5347/83903/9212/332/10403/147841/348654/23397/699/57405/11065/10051/64151/4085/9319/891/54908/7272/26271/54892/10592,35,BP
GO:0007093,mitotic cell cycle checkpoint signaling,45/389,138/12185,1.35E-33,1.48E-31,1.28E-31,63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/1017/4193/9735/701/57082/54962/55055/90381/641/5347/55159/83903/9212/990/672/146956/332/10403/147841/348654/4436/699/57405/11200/51512/2177/11073/4085/9319/891/54908/9656/1026/7272,45,BP
GO:0045787,positive regulation of cell cycle,59/389,265/12185,1.37E-33,1.48E-31,1.28E-31,55143/991/6491/8317/163786/29899/84722/9928/51514/983/9585/6240/2237/3619/113130/1111/23310/10635/9918/29127/9700/4193/11113/55835/675/7027/9787/51203/9493/9212/10615/79915/990/332/10403/6241/348654/23397/699/994/81610/11065/6790/5902/993/10051/1894/64151/4085/10733/891/995/26271/10926/2146/54892/50484/27085/10592,59,BP
GO:0051321,meiotic cell cycle,51/389,189/12185,1.88E-33,1.95E-31,1.67E-31,991/8438/55706/83540/259266/4751/9156/84930/81930/3619/9633/3014/23310/10635/9918/9700/1017/675/10426/5888/55329/9133/9088/5347/2175/7153/29893/146956/83990/10403/23397/151246/994/6790/2177/151648/993/10051/84057/9319/995/9232/7272/26271/7516/4603/25788/9134/80010/1164/10592,51,BP
GO:0045786,negative regulation of cell cycle,65/389,334/12185,2.89E-33,2.86E-31,2.46E-31,63967/55143/991/4998/83540/4751/51514/1063/11130/983/1763/3619/3014/1111/9700/1017/8914/4193/9735/675/701/57082/5888/79968/54962/55055/90381/641/899/9088/5347/55159/81620/83903/9212/990/672/146956/83990/332/10403/147841/348654/4436/699/57405/1869/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/51053/9656/1026/7272/26271/2146/27085/6839,65,BP
GO:0007088,regulation of mitotic nuclear division,39/389,102/12185,2.67E-32,2.54E-30,2.18E-30,55143/991/83540/4751/1063/11130/9585/4288/3619/1111/9700/9735/79866/9787/701/57082/51203/55055/9088/5347/83903/9212/332/10403/147841/348654/699/57405/11065/6790/4085/9319/891/995/54908/7272/26271/157313/27085,39,BP
GO:0051304,chromosome separation,35/389,77/12185,2.86E-32,2.61E-30,2.25E-30,55143/991/83540/1063/11130/3619/23310/9918/9700/9735/9787/701/57082/55055/5347/83903/9212/332/10403/147841/348654/23397/699/57405/11065/10051/64151/4085/9319/891/54908/7272/26271/54892/10592,35,BP
GO:1903046,meiotic cell cycle process,43/389,138/12185,3.45E-31,3.04E-29,2.62E-29,991/8438/55706/83540/259266/84930/81930/3619/9633/23310/10635/9918/9700/675/5888/9133/9088/5347/2175/7153/29893/146956/83990/10403/23397/994/6790/2177/151648/993/10051/84057/9319/995/9232/7272/26271/4603/25788/9134/80010/1164/10592,43,BP
GO:0051783,regulation of nuclear division,40/389,118/12185,1.07E-30,9.10E-29,7.83E-29,55143/991/83540/4751/1063/11130/9585/4288/3619/1111/10635/9700/9735/79866/9787/701/57082/51203/55055/9088/5347/83903/9212/332/10403/147841/348654/699/57405/11065/6790/4085/9319/891/995/54908/7272/26271/157313/27085,40,BP
GO:0045930,negative regulation of mitotic cell cycle,49/389,209/12185,4.70E-29,3.86E-27,3.32E-27,63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/1017/4193/9735/701/57082/54962/55055/90381/641/5347/55159/83903/9212/990/672/146956/332/10403/147841/348654/4436/699/57405/5933/11200/51512/2177/11073/4085/9319/891/54908/9656/1026/7272/26271/2146/27085,49,BP
GO:1902850,microtubule cytoskeleton organization involved in mitosis,43/389,154/12185,5.74E-29,4.54E-27,3.91E-27,3925/55143/991/6491/163786/29899/84722/83540/4751/983/3832/3619/29127/9700/55835/440145/79866/9787/51203/9493/9055/54820/5347/9212/332/10403/284403/1058/57405/22974/4605/6790/11200/10460/1062/4085/891/64946/54908/3833/7272/89958/24137,43,BP
GO:0006310,DNA recombination,54/389,268/12185,1.94E-28,1.49E-26,1.28E-26,79000/8438/8317/9156/2237/3014/1111/10635/8914/8089/55010/7374/387893/3146/675/5888/80119/641/116028/55159/51659/79915/7153/29893/672/78995/146956/83990/3838/29128/348654/4436/4175/84515/8318/4174/2177/10721/4171/11073/7468/84057/3148/9319/4172/253714/4176/7516/84296/4173/25788/9401/80010/3149,54,BP
GO:0007051,spindle organization,46/389,189/12185,4.51E-28,3.35E-26,2.88E-26,79000/3925/55143/991/6491/163786/29899/84722/83540/259266/4751/3832/3619/29127/9700/55835/440145/79866/10426/9787/90417/9133/9493/9055/5347/9212/10615/332/10403/93323/284403/57405/22974/4605/6790/11200/10460/1062/55722/891/64946/203068/3833/7272/26271/24137,46,BP
GO:1901991,negative regulation of mitotic cell cycle phase transition,43/389,165/12185,1.31E-27,9.47E-26,8.15E-26,63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/1017/4193/9735/701/57082/55055/90381/641/5347/55159/83903/9212/990/672/332/10403/147841/348654/699/57405/5933/11200/51512/11073/4085/9319/891/54908/1026/7272/26271/2146,43,BP
GO:0140013,meiotic nuclear division,38/389,123/12185,1.70E-27,1.19E-25,1.02E-25,991/8438/55706/83540/259266/84930/81930/3619/9633/10635/9700/675/5888/9133/5347/2175/7153/29893/146956/83990/10403/23397/994/6790/2177/151648/10051/84057/9319/9232/7272/26271/4603/25788/9134/80010/1164/10592,38,BP
GO:0010965,regulation of mitotic sister chromatid separation,28/389,57/12185,3.21E-27,2.18E-25,1.88E-25,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/11065/4085/9319/891/54908/7272/26271,28,BP
GO:0045839,negative regulation of mitotic nuclear division,27/389,54/12185,1.48E-26,9.77E-25,8.41E-25,55143/991/83540/1063/11130/3619/1111/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271/27085,27,BP
GO:0051306,mitotic sister chromatid separation,28/389,60/12185,2.03E-26,1.31E-24,1.12E-24,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/11065/4085/9319/891/54908/7272/26271,28,BP
GO:0033045,regulation of sister chromatid segregation,34/389,100/12185,2.83E-26,1.77E-24,1.53E-24,55143/991/83540/1063/11130/983/3619/9700/9735/9787/701/57082/55055/116028/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271,34,BP
GO:0033046,negative regulation of sister chromatid segregation,25/389,46/12185,7.03E-26,3.98E-24,3.42E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,BP
GO:0033048,negative regulation of mitotic sister chromatid segregation,25/389,46/12185,7.03E-26,3.98E-24,3.42E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,BP
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,25/389,46/12185,7.03E-26,3.98E-24,3.42E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,BP
GO:2000816,negative regulation of mitotic sister chromatid separation,25/389,46/12185,7.03E-26,3.98E-24,3.42E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,BP
GO:0006302,double-strand break repair,52/389,278/12185,8.88E-26,4.91E-24,4.23E-24,79000/8438/8317/64858/1763/2237/113130/3014/1111/2305/10635/8914/8089/55010/387893/3146/675/5888/641/116028/55159/51659/672/146956/83990/29128/8193/348654/4436/4175/84515/8318/11200/4174/2177/10721/4171/7468/55345/3148/9319/7913/4172/253714/4176/7516/157570/84296/4173/25788/9401/80010,52,BP
GO:0051784,negative regulation of nuclear division,27/389,57/12185,9.77E-26,5.28E-24,4.54E-24,55143/991/83540/1063/11130/3619/1111/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271/27085,27,BP
GO:0033047,regulation of mitotic sister chromatid segregation,26/389,52/12185,1.30E-25,6.86E-24,5.90E-24,55143/991/83540/1063/11130/983/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,26,BP
GO:0051985,negative regulation of chromosome segregation,25/389,47/12185,1.46E-25,7.22E-24,6.21E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,BP
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,25/389,47/12185,1.46E-25,7.22E-24,6.21E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,BP
GO:1905819,negative regulation of chromosome separation,25/389,47/12185,1.46E-25,7.22E-24,6.21E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,BP
GO:0032392,DNA geometric change,31/389,83/12185,1.70E-25,8.26E-24,7.10E-24,1763/440081/5985/3146/5983/5888/80119/641/63922/64785/51659/7153/83990/4175/84515/9837/8318/4174/10721/4171/5984/3148/4172/5982/4176/84296/4173/25788/79075/9401/3149,31,BP
GO:0051303,establishment of chromosome localization,33/389,98/12185,2.25E-25,1.07E-23,9.20E-24,55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/90417/57082/55055/54820/3835/81620/9212/10615/332/10403/147841/57405/79980/81610/151648/1894/1062/891/54908/3833/55166,33,BP
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,32/389,91/12185,2.56E-25,1.19E-23,1.02E-23,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271,32,BP
GO:0050000,chromosome localization,34/389,106/12185,2.60E-25,1.19E-23,1.02E-23,55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/9787/90417/57082/55055/54820/3835/81620/9212/10615/332/10403/147841/57405/79980/81610/151648/1894/1062/891/54908/3833/55166,34,BP
GO:0051310,metaphase chromosome alignment,32/389,92/12185,3.81E-25,1.71E-23,1.47E-23,55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/90417/57082/55055/3835/81620/9212/10615/332/10403/147841/57405/79980/81610/151648/1894/1062/891/54908/3833/55166,32,BP
GO:0044784,metaphase/anaphase transition of cell cycle,32/389,93/12185,5.64E-25,2.48E-23,2.14E-23,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271,32,BP
GO:0007094,mitotic spindle assembly checkpoint signaling,24/389,44/12185,6.11E-25,2.55E-23,2.19E-23,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272,24,BP
GO:0071173,spindle assembly checkpoint signaling,24/389,44/12185,6.11E-25,2.55E-23,2.19E-23,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272,24,BP
GO:0071174,mitotic spindle checkpoint signaling,24/389,44/12185,6.11E-25,2.55E-23,2.19E-23,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272,24,BP
GO:0030071,regulation of mitotic metaphase/anaphase transition,31/389,87/12185,9.18E-25,3.76E-23,3.24E-23,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/1062/4085/9319/891/54908/7272/26271,31,BP
GO:0031577,spindle checkpoint signaling,24/389,45/12185,1.27E-24,5.12E-23,4.41E-23,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272,24,BP
GO:0071103,DNA conformation change,31/389,89/12185,2.05E-24,8.00E-23,6.88E-23,1763/440081/5985/3146/5983/5888/80119/641/63922/64785/51659/7153/83990/4175/84515/9837/8318/4174/10721/4171/5984/3148/4172/5982/4176/84296/4173/25788/79075/9401/3149,31,BP
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,31/389,89/12185,2.05E-24,8.00E-23,6.88E-23,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/83903/9212/990/332/10403/147841/8193/348654/699/57405/11065/1062/4085/9319/891/54908/7272/26271,31,BP
GO:0007052,mitotic spindle organization,35/389,125/12185,8.78E-24,3.36E-22,2.90E-22,3925/55143/991/6491/163786/29899/84722/83540/4751/3832/3619/29127/55835/440145/79866/9787/9493/9055/5347/9212/332/10403/284403/57405/22974/4605/6790/11200/10460/1062/891/64946/3833/7272/24137,35,BP
GO:0090329,regulation of DNA-templated DNA replication,23/389,43/12185,1.11E-23,4.18E-22,3.59E-22,8317/1017/8914/5985/5983/54962/90381/641/63922/81620/4175/5111/4174/4171/5984/51053/4172/26271/5982/10926/4176/4173/79075,23,BP
GO:0033044,regulation of chromosome organization,46/389,237/12185,1.41E-23,5.23E-22,4.50E-22,55143/991/83540/4751/1063/11130/983/2237/3619/23310/9918/9700/1017/9735/9787/701/57082/80119/55055/116028/5347/83903/9212/990/7153/332/10403/147841/8193/348654/23397/699/57405/11065/10051/10460/64151/1062/4085/9319/891/54908/7272/26271/54892/10592,46,BP
GO:0061982,meiosis I cell cycle process,29/389,81/12185,2.65E-23,9.68E-22,8.33E-22,991/8438/55706/10635/9700/675/5888/9133/9088/5347/7153/29893/146956/83990/10403/994/6790/2177/993/84057/9319/995/9232/26271/4603/25788/9134/80010/1164,29,BP
GO:0006270,DNA replication initiation,21/389,35/12185,3.49E-23,1.26E-21,1.08E-21,4998/55388/23649/1017/5557/90381/23594/64785/81620/990/4175/8318/4174/4171/11073/51053/4172/5558/4176/4173/9134,21,BP
GO:0032508,DNA duplex unwinding,28/389,77/12185,9.35E-23,3.32E-21,2.85E-21,1763/440081/5985/5983/5888/80119/641/63922/64785/51659/7153/83990/4175/84515/9837/8318/4174/10721/4171/5984/4172/5982/4176/84296/4173/25788/79075/9401,28,BP
GO:0044786,cell cycle DNA replication,22/389,42/12185,1.96E-22,6.86E-21,5.90E-21,8317/1763/2237/675/5888/54962/641/64785/81620/79915/7083/3978/4175/5111/9837/8318/4171/51053/4172/26271/10926/4173,22,BP
GO:0033260,nuclear DNA replication,21/389,38/12185,3.96E-22,1.37E-20,1.18E-20,8317/1763/2237/675/5888/54962/641/64785/81620/79915/7083/3978/4175/5111/9837/8318/4171/51053/4172/10926/4173,21,BP
GO:0000725,recombinational repair,36/389,161/12185,8.27E-21,2.81E-19,2.42E-19,79000/8438/8317/2237/3014/1111/10635/8914/8089/55010/387893/675/5888/641/116028/55159/51659/672/78995/29128/348654/4175/84515/8318/4174/10721/4171/4172/253714/4176/7516/84296/4173/25788/9401/80010,36,BP
GO:0008608,attachment of spindle microtubules to kinetochore,22/389,48/12185,8.77E-21,2.94E-19,2.53E-19,55143/11004/83540/4751/3619/29127/9735/90417/57082/55055/81620/9212/10615/332/10403/147841/57405/79980/151648/1894/1062/891,22,BP
GO:2001251,negative regulation of chromosome organization,28/389,90/12185,1.27E-20,4.18E-19,3.59E-19,55143/991/83540/1063/11130/3619/9700/9735/701/57082/80119/55055/5347/83903/9212/7153/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,28,BP
GO:0044839,cell cycle G2/M phase transition,34/389,146/12185,2.60E-20,8.46E-19,7.28E-19,63967/4998/8317/9928/51514/1063/84930/983/6240/1111/2305/1017/9133/90381/641/9088/5347/9212/79915/990/672/10403/994/6790/11200/993/11073/890/891/995/1026/26271/50484/9833,34,BP
GO:0000724,double-strand break repair via homologous recombination,35/389,157/12185,3.26E-20,1.05E-18,9.02E-19,79000/8438/8317/2237/3014/1111/10635/8914/8089/55010/387893/675/5888/641/116028/55159/51659/672/29128/348654/4175/84515/8318/4174/10721/4171/4172/253714/4176/7516/84296/4173/25788/9401/80010,35,BP
GO:0031570,DNA integrity checkpoint signaling,32/389,130/12185,5.80E-20,1.84E-18,1.58E-18,63967/4998/51514/983/1763/3014/1111/1017/8914/4193/675/5888/79968/54962/90381/641/5347/55159/81620/990/672/146956/83990/4436/1869/8318/11200/51512/2177/11073/9656/1026,32,BP
GO:0007127,meiosis I,25/389,75/12185,2.28E-19,7.13E-18,6.13E-18,8438/55706/10635/9700/675/5888/9133/5347/7153/29893/146956/83990/10403/994/6790/2177/84057/9319/9232/26271/4603/25788/9134/80010/1164,25,BP
GO:0006275,regulation of DNA replication,29/389,111/12185,5.70E-19,1.76E-17,1.51E-17,8317/983/1763/1017/8914/5985/5983/54962/90381/641/63922/81620/79915/990/4175/5111/4174/4171/5984/890/51053/4172/26271/5982/10926/4176/157570/4173/79075,29,BP
