"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0044772","mitotic cell cycle phase transition","69/302","409/12185",1.22621807046062e-38,2.35768292638565e-36,2.0135791472827e-36,"E2F2/CLSPN/CDCA8/CDC20/STIL/CDKN2C/ORC1/CDC7/SASS6/CKS1B/IQGAP3/NUF2/KIF14/DTL/CENPF/ZWINT/CDK1/RRM1/INCENP/CDCA5/CHEK1/FOXM1/ESPL1/KNTC1/CENPJ/CDKN3/DLGAP5/BUB1B/KNL1/CCNB2/ZWILCH/TICRR/BLM/CCNF/PKMYT1/PLK1/AURKB/CDC6/BRCA1/CDC27/BIRC5/NDC80/RBBP8/SPC24/UBE2S/RRM2/GEN1/BUB1/SPC25/CDC25B/RBL1/UBE2C/AURKA/CHEK2/GTSE1/TOPBP1/TACC3/CENPE/MAD2L1/CCNA2/TRIP13/CCNB1/CDC25C/SPDL1/TTK/FBXO5/ANLN/DBF4/MELK",69,"BP"
"GO:0007346","regulation of mitotic cell cycle","71/302","439/12185",1.55436004128056e-38,2.73955957275699e-36,2.33972090424337e-36,"CLSPN/CDCA8/CDC20/STIL/CDKN2C/ORC1/CDC7/SASS6/CKS1B/NUF2/KIF14/NEK2/DTL/CENPF/ZWINT/CDK1/KIF20B/MKI67/RRM1/INCENP/CDCA5/CHEK1/ESPL1/KNTC1/CENPJ/BRCA2/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/TIPIN/ZWILCH/TICRR/BLM/PKMYT1/PLK1/SH2B1/AURKB/CDC6/BRCA1/CDC27/EME1/BIRC5/NDC80/RBBP8/SPC24/RRM2/GEN1/MSH2/BUB1/SPC25/CDC25B/RBL1/UBE2C/AURKA/CHEK2/GTSE1/FANCD2/TOPBP1/CENPE/MAD2L1/TRIP13/CCNB1/CDC25C/SPDL1/GMNN/TTK/FBXO5/ANLN/CDCA2",71,"BP"
"GO:0000075","cell cycle checkpoint signaling","49/302","185/12185",4.06998259987533e-37,6.62154861441255e-35,5.65513371772151e-35,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/INCENP/H2AX/CHEK1/RHNO1/TIMELESS/KNTC1/BRCA2/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/TICRR/BLM/PLK1/CDT1/AURKB/CDC6/BRCA1/EME1/BRIP1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/CDC45/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",49,"BP"
"GO:0006261","DNA-templated DNA replication","45/302","153/12185",2.46278158205661e-36,3.72055931860695e-34,3.17754375549559e-34,"ORC1/CDC7/NUCKS1/MCM10/RRM1/POLA2/POLD3/TIMELESS/PRIM1/RFC5/BRCA2/RFC3/POLE2/WDHD1/RAD51/TIPIN/TICRR/BLM/CHTF18/GINS2/CDT1/CDC6/BRCA1/EME1/TK1/RBBP8/GEN1/MCM6/GINS1/CDC45/MCM5/TRAIP/POLQ/MCM2/TOPBP1/RFC4/GMNN/MCM3/MMS22L/FBXO5/RFC2/DBF4/GINS4/MCM4/DSCC1",45,"BP"
"GO:0051983","regulation of chromosome segregation","41/302","122/12185",8.20112393677149e-36,1.15635847508478e-33,9.87587977228061e-34,"CDCA8/CDC20/KIF2C/NUF2/CENPF/ZWINT/CDK1/MKI67/INCENP/NCAPD2/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/RMI2/PLK1/AURKB/CDC6/CDC27/BIRC5/NDC80/SPC24/GEN1/NCAPH/BUB1/SPC25/UBE2C/SMC4/TACC3/NCAPG/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5/NCAPG2/CDCA2",41,"BP"
"GO:0007088","regulation of mitotic nuclear division","38/302","102/12185",3.25977882217636e-35,4.30902013056438e-33,3.68011872293068e-33,"CDCA8/CDC20/NUF2/NEK2/CENPF/ZWINT/KIF20B/MKI67/INCENP/CHEK1/ESPL1/KNTC1/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/ZWILCH/PKMYT1/PLK1/SH2B1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/AURKA/MAD2L1/TRIP13/CCNB1/CDC25C/SPDL1/TTK/FBXO5/CDCA2",38,"BP"
"GO:1901988","negative regulation of cell cycle phase transition","52/302","236/12185",5.25807812826578e-35,6.54166778898949e-33,5.58691149727807e-33,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/INCENP/H2AX/CHEK1/RHNO1/TIMELESS/KNTC1/BRCA2/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/TICRR/BLM/PKMYT1/PLK1/CDT1/AURKB/CDC6/BRCA1/EME1/BRIP1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/RBL1/CDC45/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",52,"BP"
"GO:0010948","negative regulation of cell cycle process","55/302","273/12185",7.50751021116197e-35,8.82132449811531e-33,7.53385235225376e-33,"CLSPN/CDCA8/CDC20/ORC1/NUF2/NEK2/DTL/CENPF/ZWINT/CDK1/INCENP/H2AX/CHEK1/RHNO1/ESPL1/TIMELESS/KNTC1/BRCA2/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/TICRR/BLM/CCNF/PKMYT1/PLK1/CDT1/AURKB/CDC6/BRCA1/EME1/BRIP1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/RBL1/CDC45/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",55,"BP"
"GO:0051783","regulation of nuclear division","39/302","118/12185",9.13971286363832e-34,1.01739435297869e-31,8.68905666149771e-32,"CDCA8/CDC20/NUF2/NEK2/CENPF/ZWINT/KIF20B/MKI67/INCENP/CHEK1/RAD51AP1/ESPL1/KNTC1/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/ZWILCH/PKMYT1/PLK1/SH2B1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/AURKA/MAD2L1/TRIP13/CCNB1/CDC25C/SPDL1/TTK/FBXO5/CDCA2",39,"BP"
"GO:0090068","positive regulation of cell cycle process","48/302","208/12185",2.59165053737402e-33,2.74067044327302e-31,2.34066964322832e-31,"CDCA8/CDC20/STIL/CDC7/SASS6/GPSM2/KIF14/DTL/CDK1/KIF20B/RRM1/INCENP/CDCA5/RHNO1/RAD51AP1/NCAPD2/RACGAP1/ESPL1/CIT/CENPJ/DLGAP5/NUSAP1/KIF23/SH2B1/AURKB/SPAG5/CDC6/BIRC5/NDC80/RRM2/GEN1/NCAPH/BUB1/CDC25B/FAM83D/UBE2C/AURKA/RANBP1/SMC4/ECT2/NCAPG/MAD2L1/PLK4/CCNB1/CDC25C/FBXO5/DBF4/NCAPG2",48,"BP"
"GO:1905818","regulation of chromosome separation","32/302","71/12185",5.28015377771403e-33,5.31786916184055e-31,4.54172625692093e-31,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/NCAPD2/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/NCAPH/BUB1/SPC25/UBE2C/SMC4/NCAPG/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5/NCAPG2",32,"BP"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","42/302","154/12185",2.00440797770832e-32,1.92696494220595e-30,1.64572444485525e-30,"CDCA8/CDC20/STIL/SASS6/GPSM2/PSRC1/NUF2/NEK2/CDK1/KIF11/INCENP/RACGAP1/ESPL1/CENPJ/MZT1/BORA/DLGAP5/NUSAP1/KIF23/PRC1/NDE1/PLK1/AURKB/BIRC5/NDC80/WDR62/CENPA/SPC25/TPX2/MYBL2/AURKA/CHEK2/TACC3/CENPE/MAD2L1/CCNB1/CENPH/SPDL1/KIFC1/TTK/SAPCD2/KIF4A",42,"BP"
"GO:1901990","regulation of mitotic cell cycle phase transition","55/302","303/12185",2.3254839120085e-32,2.13843411908607e-30,1.82632969931651e-30,"CLSPN/CDCA8/CDC20/STIL/CDKN2C/ORC1/CDC7/SASS6/NUF2/KIF14/DTL/CENPF/ZWINT/CDK1/RRM1/INCENP/CDCA5/CHEK1/ESPL1/KNTC1/CENPJ/DLGAP5/BUB1B/KNL1/ZWILCH/TICRR/BLM/PLK1/AURKB/CDC6/BRCA1/BIRC5/NDC80/RBBP8/SPC24/RRM2/GEN1/BUB1/SPC25/CDC25B/RBL1/UBE2C/AURKA/CHEK2/GTSE1/TOPBP1/CENPE/MAD2L1/TRIP13/CCNB1/CDC25C/SPDL1/TTK/FBXO5/ANLN",55,"BP"
"GO:0007093","mitotic cell cycle checkpoint signaling","40/302","138/12185",4.64162682417926e-32,4.09043363880797e-30,3.4934349255665e-30,"CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/INCENP/CHEK1/KNTC1/BUB1B/KNL1/TIPIN/ZWILCH/TICRR/BLM/PLK1/AURKB/CDC6/BRCA1/EME1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/TTK",40,"BP"
"GO:0051304","chromosome separation","32/302","77/12185",1.34828217679726e-31,1.14064672157048e-29,9.74169353845935e-30,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/NCAPD2/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/NCAPH/BUB1/SPC25/UBE2C/SMC4/NCAPG/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5/NCAPG2",32,"BP"
"GO:0045787","positive regulation of cell cycle","51/302","265/12185",2.76618771622446e-31,2.25018731531336e-29,1.92177251864015e-29,"CDCA8/CDC20/STIL/CDC7/SASS6/GPSM2/PSRC1/KIF14/DTL/CDK1/KIF20B/RRM1/INCENP/CDCA5/CHEK1/RHNO1/RAD51AP1/NCAPD2/RACGAP1/ESPL1/CIT/CENPJ/BRCA2/DLGAP5/NUSAP1/KIF23/SH2B1/AURKB/SPAG5/CDC6/BIRC5/NDC80/RRM2/GEN1/NCAPH/BUB1/CDC25B/FAM83D/UBE2C/AURKA/RANBP1/SMC4/ECT2/NCAPG/MAD2L1/PLK4/CCNB1/CDC25C/FBXO5/DBF4/NCAPG2",51,"BP"
"GO:0045786","negative regulation of cell cycle","56/302","334/12185",4.60809965797878e-31,3.60967806541671e-29,3.08284561913902e-29,"CLSPN/CDCA8/CDC20/ORC1/NUF2/NEK2/DTL/CENPF/ZWINT/CDK1/INCENP/H2AX/CHEK1/RHNO1/ESPL1/TIMELESS/KNTC1/BRCA2/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/TICRR/BLM/CCNF/PKMYT1/PLK1/CDT1/AURKB/CDC6/BRCA1/EME1/BRIP1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/RBL1/CDC45/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/GMNN/TTK/FBXO5",56,"BP"
"GO:0010965","regulation of mitotic sister chromatid separation","27/302","57/12185",9.88054896774535e-29,7.46334323813622e-27,6.3740684318237e-27,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",27,"BP"
"GO:0033045","regulation of sister chromatid segregation","33/302","100/12185",1.18803972799016e-28,8.66449663689373e-27,7.39991351445048e-27,"CDCA8/CDC20/NUF2/CENPF/ZWINT/CDK1/INCENP/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/RMI2/PLK1/AURKB/CDC6/CDC27/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/TACC3/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",33,"BP"
"GO:0051321","meiotic cell cycle","42/302","189/12185",1.79127848544205e-28,1.26285133223664e-26,1.07853820386616e-26,"CDC20/RAD54L/NUF2/ASPM/NEK2/EXO1/KIF18A/INCENP/TESMIN/H2AX/RAD51AP1/NCAPD2/ESPL1/BRCA2/RAD51/MNS1/CCNB2/PKMYT1/PLK1/FANCA/TOP2A/CDC27/EME1/BRIP1/NDC80/RBBP8/NCAPH/SGO2/CDC25B/AURKA/FANCD2/SGO1/SMC4/MND1/TRIP13/CDC25C/PTTG1/TTK/FBXO5/XRCC2/MYBL1/RAD54B",42,"BP"
"GO:0051306","mitotic sister chromatid separation","27/302","60/12185",5.7997563747906e-28,3.95693055892972e-26,3.37941661770481e-26,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",27,"BP"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","31/302","91/12185",1.86023966115688e-27,1.22950215104588e-25,1.05005633504777e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/CDC27/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/TACC3/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",31,"BP"
"GO:0007051","spindle organization","41/302","189/12185",2.2922530007158e-27,1.4691257868224e-25,1.25470690565496e-25,"AUNIP/CDCA8/CDC20/STIL/SASS6/GPSM2/PSRC1/NUF2/ASPM/NEK2/KIF11/INCENP/RACGAP1/ESPL1/CENPJ/MZT1/BORA/DLGAP5/KNSTRN/CCNB2/KIF23/PRC1/PLK1/AURKB/SPAG5/BIRC5/NDC80/WDR62/SPC25/TPX2/MYBL2/AURKA/CHEK2/TACC3/CENPE/CCNB1/CENPH/KIFC1/TTK/FBXO5/KIF4A",41,"BP"
"GO:0044784","metaphase/anaphase transition of cell cycle","31/302","93/12185",4.027950412638e-27,2.5056220949204e-25,2.1399265969309e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/AURKB/CDC6/CDC27/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/TACC3/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",31,"BP"
"GO:0033046","negative regulation of sister chromatid segregation","24/302","46/12185",5.59197717581669e-27,3.11237677022429e-25,2.65812543869846e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",24,"BP"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","24/302","46/12185",5.59197717581669e-27,3.11237677022429e-25,2.65812543869846e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",24,"BP"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","24/302","46/12185",5.59197717581669e-27,3.11237677022429e-25,2.65812543869846e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",24,"BP"
"GO:2000816","negative regulation of mitotic sister chromatid separation","24/302","46/12185",5.59197717581669e-27,3.11237677022429e-25,2.65812543869846e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",24,"BP"
"GO:0033047","regulation of mitotic sister chromatid segregation","25/302","52/12185",6.93144641748119e-27,3.75897671101864e-25,3.21035413020181e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/CDK1/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",25,"BP"
"GO:0051985","negative regulation of chromosome segregation","24/302","47/12185",1.11760761646469e-26,5.62795264005435e-25,4.80655305727673e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",24,"BP"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","24/302","47/12185",1.11760761646469e-26,5.62795264005435e-25,4.80655305727673e-25,"CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",24,"BP"
