"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0140042","lipid droplet formation","11/8718","13/12185",0.238086412969516,0.72380832496978,0.692805187701023,"BSCL2/FITM1/ZFYVE1/LDAF1/RNF213/AUP1/CDS2/FITM2/PISD/CDS1/SQLE",11,"BP"
"GO:1900006","positive regulation of dendrite development","11/8718","13/12185",0.238086412969516,0.72380832496978,0.692805187701023,"LRP8/BMP7/PACSIN1/BMP5/TMEM106B/COBL/PTN/EZH2/VLDLR/ABL1/ZDHHC15",11,"BP"
"GO:1901017","negative regulation of potassium ion transmembrane transporter activity","11/8718","13/12185",0.238086412969516,0.72380832496978,0.692805187701023,"CASQ2/ACTN2/ANK3/STK39/SUMO1/KCNE4/CAB39/KCNE1/CAV3/OXSR1/CAV1",11,"BP"
"GO:1902033","regulation of hematopoietic stem cell proliferation","11/8718","13/12185",0.238086412969516,0.72380832496978,0.692805187701023,"WNT10B/KITLG/N4BP2L2/TSC22D1/ATXN1L/KAT7/ACE/CEBPA/EIF2AK2/WNT5A/PIM1",11,"BP"
"GO:1904152","regulation of retrograde protein transport, ER to cytosol","11/8718","13/12185",0.238086412969516,0.72380832496978,0.692805187701023,"YOD1/BRSK2/UBAC2/DERL2/ERLEC1/EDEM2/UBE2G2/DERL3/EDEM1/UBE2J1/BCAP31",11,"BP"
"GO:1904350","regulation of protein catabolic process in the vacuole","11/8718","13/12185",0.238086412969516,0.72380832496978,0.692805187701023,"ATP13A2/CD81/USP8/VPS35/MARCHF2/LDLR/LRP2/MGAT3/MFSD8/LAPTM4B/RNF128",11,"BP"
"GO:1905523","positive regulation of macrophage migration","11/8718","13/12185",0.238086412969516,0.72380832496978,0.692805187701023,"AKIRIN1/CSF1/MDK/CMKLR1/TRPV4/P2RX4/THBS1/MAPK3/MAPK1/RARRES2/PTK2",11,"BP"
"GO:2000353","positive regulation of endothelial cell apoptotic process","11/8718","13/12185",0.238086412969516,0.72380832496978,0.692805187701023,"PDCD4/CD248/ANO6/RGCC/THBS1/CCL2/TGFB1/ITGA4/PLCG1/PRKCI/GPER1",11,"BP"
"GO:0006476","protein deacetylation","43/8718","56/12185",0.23833235210178,0.72380832496978,0.692805187701023,"HDAC1/PRKAA2/MIER1/ZZZ3/DR1/SIRT1/SIRT3/RRP8/MTA2/BRMS1/NNMT/HDAC7/BAZ2A/FRY/NEK3/MBIP/MTA1/SPRED1/KAT2A/MAPT/SIRT7/MIER2/SIRT6/SIRT2/MTA3/SPRED2/KAT14/DYRK1A/EP300/KAT2B/YEATS2/SMARCA5/TPPP/PRKAA1/SIRT5/HDAC2/HDAC9/CCAR2/WDR5/RBBP7/SUV39H1/HDAC8/BEX4",43,"BP"
"GO:0006611","protein export from nucleus","43/8718","56/12185",0.23833235210178,0.72380832496978,0.692805187701023,"AHCYL1/UHMK1/TPR/EGR2/FRAT1/FRAT2/BAG3/DUSP16/MDM2/XPO4/GAS6/PRKD1/PPM1A/XPO6/NUTF2/YWHAE/STRADA/SIRT7/SIRT6/CALR/PRKACA/TGFB1/DNAJC27/XPO1/STRADB/BARD1/SP100/CSE1L/RANGAP1/DESI1/CAMK1/GSK3B/HSPA9/RBM22/RANBP17/CCHCR1/NUP42/SMURF1/CDK5/XPO7/ANP32B/TXN/NUP214",43,"BP"
"GO:0046847","filopodium assembly","43/8718","56/12185",0.23833235210178,0.72380832496978,0.692805187701023,"AGRN/CAPZB/CDC42/EPHB2/FNBP1L/SRGAP2C/DNM3/SRGAP2/NRP1/NEURL1/ARAP1/FGD4/RAB3IP/FGD6/SPATA13/CLN3/ARHGAP44/MIEN1/PPP1R9B/PALM/RHOQ/ZMYND8/SH3BP1/RAB5A/PRKCD/GAP43/NLGN1/FXR1/MYO10/PIK3R1/DPYSL3/TENM2/RIPOR2/DAAM2/SRF/EZR/FSCN1/RALA/WASL/DMTN/STAU2/ABITRAM/FMR1",43,"BP"
"GO:0071357","cellular response to type I interferon","43/8718","56/12185",0.23833235210178,0.72380832496978,0.692805187701023,"ISG15/JAK1/IKBKE/IFIT1/IFITM2/IFITM1/IRF7/FADD/PTPN6/STAT2/TBK1/METTL3/SIN3A/NLRC5/TBKBP1/TRIM65/PTPN2/CACTIN/TYK2/CDC37/LSM14A/IRF3/TANK/IFIH1/STAT1/SP100/EIF4E2/SAMHD1/PTPN1/IFNAR2/IFNAR1/RNF185/TTLL12/AZI2/TREX1/WNT5A/UBE2K/STING1/TRIM56/CNOT7/YTHDF3/USP27X/IRAK1",43,"BP"
"GO:1901379","regulation of potassium ion transmembrane transport","43/8718","56/12185",0.23833235210178,0.72380832496978,0.692805187701023,"KCNAB2/RNF207/NPPA/LRRC38/AMIGO1/CASQ2/RGS4/ATP1B1/ACTN2/ANK3/KCNIP2/KCNQ1/GAL/ALG10B/ANO6/AKAP6/NEDD4/WWP2/YWHAE/ATP1B2/KCNJ2/GALR2/NETO1/KCNIP3/STK39/SUMO1/KCNE4/CAB39/PRNP/KCNG1/KCNE1/CAV3/OXSR1/DLG1/KCNIP4/ANK2/KCNN2/KCNMB1/AKAP9/GNB2/CAV1/KCNH2/FHL1",43,"BP"
"GO:0060972","left/right pattern formation","76/8718","101/12185",0.239151708812669,0.72380832496978,0.692805187701023,"DVL1/RNF207/STIL/IFT25/NOTCH2/VANGL2/LEFTY1/BICC1/SUFU/MICAL2/C2CD3/DYNC2H1/TBX3/PSEN1/ASB2/PIERCE2/SMAD3/PCSK6/IFT140/CLUAP1/RPGRIP1L/NDRG4/PSKH1/TMEM107/NEK8/ODAD4/CCDC103/MKS1/TBX2/MIB1/SMAD2/CFAP53/RTTN/DAND5/MEGF8/DNAAF3/IFT172/DYNC2LI1/EPB41L5/ACVR2A/ACVR1/BBS5/MKKS/KIF3B/IFT52/ACVR2B/CRIPTO/WNT5A/ARL6/IFT57/CC2D2A/PKD2/PITX2/BBS7/HAND2/DNAH5/FGF10/MEF2C/HAND1/NKX2-5/DAAM2/SRF/TBC1D32/CITED2/DLL1/TBX20/PKD1L1/GALNT11/GATA4/SOX17/RFX3/IFT74/ANKS6/ENG/PIERCE1/NOTCH1",76,"BP"
"GO:0002686","negative regulation of leukocyte migration","23/8718","29/12185",0.240107185613452,0.72380832496978,0.692805187701023,"PADI2/ADORA1/MIA3/CXCL12/LRCH1/AKT1/GREM1/NF1/CCL2/CNN2/IL27RA/DPP4/ADA/DDT/HMOX1/CD200/DUSP1/RIPOR2/BMP5/RABGEF1/WASL/CCN3/C5",23,"BP"
"GO:0003016","respiratory system process","23/8718","29/12185",0.240107185613452,0.72380832496978,0.692805187701023,"SELENON/STK40/ATP1A2/ADORA1/JAG2/FTO/NLGN2/ODAD4/GAA/CCBE1/RAB3A/TSHZ3/CFAP221/GLS/SPAG16/ECEL1/MTG2/TTLL1/TNNC1/ADH5/AP3B1/HIPK2/MECP2",23,"BP"
"GO:0009187","cyclic nucleotide metabolic process","23/8718","29/12185",0.240107185613452,0.72380832496978,0.692805187701023,"NPPA/NPPB/EPHA2/PDE4B/GUCY1A2/PTHLH/ADCY6/PDE8A/ADCY9/CNP/PDE4A/PDE4C/ADCY3/ADCY5/PDE5A/GUCY1A1/ADCY2/PDE8B/PDE10A/ADCY1/PDE7A/ADCY8/NPR2",23,"BP"
"GO:0043030","regulation of macrophage activation","23/8718","29/12185",0.240107185613452,0.72380832496978,0.692805187701023,"ZC3H12A/GPR137B/NR1H3/CTSC/ATM/THBS1/IL4R/KARS1/SHPK/MYO18A/NR1D1/GRN/SPHK1/LDLR/CEBPA/HSPD1/WNT5A/CD200/PJA2/CD74/ADGRF5/MFHAS1/TLR4",23,"BP"
"GO:0097484","dendrite extension","23/8718","29/12185",0.240107185613452,0.72380832496978,0.692805187701023,"SYT2/SYT1/SYT17/SPAG9/RNF157/STK11/SYT3/ITSN2/CXCR4/SLC23A2/TMEM108/CDKL3/CYFIP2/RIMS1/WASF1/PRKN/AUTS2/SMURF1/RIMS2/SH3GL2/PLAA/SLC9A6/MECP2",23,"BP"
"GO:1902806","regulation of cell cycle G1/S phase transition","119/8718","160/12185",0.24084747568998,0.72380832496978,0.692805187701023,"LSM10/PLK3/STIL/SASS6/MUC1/DDR2/METTL13/CDC73/KIF14/ATP2B4/SDE2/WAC/STOX1/ECD/PTEN/PIDD1/RRM1/APBB1/WEE1/DPF2/CDK2AP2/CCND1/ATM/CCND2/KCNA5/PTPN6/PHB2/ARID2/SMARCC2/CTDSP2/MDM2/E2F7/APPL2/TRIAP1/CENPJ/RGCC/RB1/PSME1/PSME2/DACT1/MNAT1/DPF3/AKT1/RPS27L/PML/CYP1A1/DCUN1D3/PAGR1/PLCG2/FBXO31/TP53/RPL26/CRLF3/CCL2/CDC6/SMARCE1/STXBP4/TBX2/SMARCD2/RPTOR/CDKN2D/SMARCA4/KANK2/DPF1/PAF1/ID2/CPSF3/ADAM17/RRM2/ACVR1/CTDSP1/DDRGK1/RBL1/PRMT2/BID/SMARCB1/CHEK2/GTSE1/UBE2E2/CTDSPL/SMARCC1/TREX1/PBRM1/APPL1/MLF1/ACTL6A/DLG1/PKD2/FBXW7/PLRG1/FGF10/PLK2/CDK7/APC/TMEM14B/BTN2A2/TRIM39/CDKN1A/ACTB/GPNMB/INHBA/EGFR/BCL7B/ZNF655/MBLAC1/MEPCE/KMT2E/EZH2/SMARCD3/PRKDC/MTBP/SMARCA2/CDKN2A/ANXA1/KLF4/NACC2/DDX3X/CUL4B/FHL1",119,"BP"
"GO:0010469","regulation of signaling receptor activity","54/8718","71/12185",0.24103935349319,0.72380832496978,0.692805187701023,"ERRFI1/EPHB2/HDAC1/SLC6A9/ANKRD13C/CNIH3/NRP1/PLAU/ADRA2A/TSG101/CAPN1/CNIH2/CBL/GPRC5A/BICD1/SNX6/SOCS4/GREM1/SHISA9/DLG4/NLGN2/CCL2/VPS25/NOG/CHMP6/DLGAP1/NETO1/SHANK1/CACNG8/ADAM17/SOCS5/DLGAP4/NCOA3/ZGPAT/PPARA/SHANK3/CAV3/PPARG/PRKCD/CBLB/NLGN1/ADRA2C/EPGN/FBXW7/CRHBP/MEF2C/EDN1/HDAC2/SERPINE1/RELN/PTK2B/LYNX1/JAK2/ACE2",54,"BP"
"GO:0034109","homotypic cell-cell adhesion","54/8718","71/12185",0.24103935349319,0.72380832496978,0.692805187701023,"PDPN/PTPRU/PLPP3/JAK1/STXBP3/F11R/CSRP1/PRKCQ/ANK3/CTNNA3/VCL/TSPAN32/ILK/FERMT3/FIBP/UBASH3B/CD9/PTPN6/PKP2/SH2B3/TYRO3/ALOX12/SLC6A4/JUP/ITGB3/PRKCA/C1QTNF1/ACTG1/DSC2/F2RL3/SERPINE2/MYL9/GNAS/TUBB1/CXADR/MYH9/PRKCD/PIK3CB/RAP2B/BLOC1S4/PDGFRA/METAP1/SLC7A11/MEGF10/CDHR2/CLIC1/ACTB/PPIA/ZNF703/LYN/JAK2/TLN1/TJP2/STXBP1",54,"BP"
"GO:0048592","eye morphogenesis","84/8718","112/12185",0.241718587540024,0.72380832496978,0.692805187701023,"SKI/MFN2/EPHA2/MFAP2/EPHB2/PHACTR4/BCAR3/WNT2B/HIPK1/NOTCH2/PROX1/WNT9A/ZEB1/USH1C/FJX1/ROM1/LRP5/TSKU/FAT3/THY1/NECTIN1/CDON/C12orf57/RARG/FRS2/CEP290/KDM2B/ATP8A2/NRL/BMP4/TTC8/YY1/FBN1/BBS4/ALDH1A3/NKD1/RPGRIP1L/NF1/LHX1/STAT3/TBX2/SOX9/SDK2/PTPRM/BAX/RDH13/SOX11/IFT172/SP3/COL5A2/FZD5/TBC1D20/JAG1/DZANK1/BMP7/HMGN1/ATF4/VHL/THRB/RARB/WNT5A/COL8A1/NECTIN3/PRKCI/PITX2/FGF2/NIPBL/FBN2/CITED2/DLL1/SDK1/TWIST1/AQP1/TSPAN12/HIPK2/STAU2/CALB1/SLC1A1/NTRK2/AGTPBP1/TDRD7/CRB2/COL5A1/NOTCH1",84,"BP"
"GO:0005979","regulation of glycogen biosynthetic process","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"PPP1R3C/SORBS1/IGF2/PPP1CA/DYRK2/IRS2/AKT1/SELENOS/INPP5K/INSR/AKT2/GSK3A/PPP1R3D/GSK3B/PPP1R3G/ENPP1/GCK/PPP1R3A/PPP1R3B/PPP1R3F",20,"BP"
"GO:0010464","regulation of mesenchymal cell proliferation","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"CTNNBIP1/LMNA/PRRX1/ZEB1/BMPR1A/FGFR2/LRP5/WNT11/IRS2/ARHGAP5/BMP4/SOX9/STAT1/WNT5A/CHRD/SYNE1/PDGFA/PHF14/MYC/NFIB",20,"BP"
"GO:0010962","regulation of glucan biosynthetic process","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"PPP1R3C/SORBS1/IGF2/PPP1CA/DYRK2/IRS2/AKT1/SELENOS/INPP5K/INSR/AKT2/GSK3A/PPP1R3D/GSK3B/PPP1R3G/ENPP1/GCK/PPP1R3A/PPP1R3B/PPP1R3F",20,"BP"
"GO:0032469","endoplasmic reticulum calcium ion homeostasis","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"TMCO1/ATP2A2/TMTC4/PSEN1/PACS2/PML/ATP2A1/HERPUD1/BAX/THADA/TGM2/KCTD17/ITPR1/SELENOK/WFS1/RAP1GDS1/CAMK2D/FIS1/GRINA/BCAP31",20,"BP"
"GO:0034311","diol metabolic process","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"PLPP3/ASAH2/PCBD1/ACER3/SPTSSA/GCH1/SPTLC2/SPHK1/SPHK2/LRP2/SGPP2/SPTLC3/QDPR/NAAA/PLPP1/DHFR/PCBD2/ASAH1/ACER2/SPTLC1",20,"BP"
"GO:0035994","response to muscle stretch","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"NPPA/SLC9A1/DDR2/RYR2/ANKRD1/CSRP3/FOS/TCAP/CDH2/GPI/SLC8A1/ANKRD23/TTN/CAV3/RAF1/EDN1/MAPK14/PTK2/GSN/DMD",20,"BP"
"GO:0036296","response to increased oxygen levels","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"PDPN/FAS/BNIP3/CAT/KCNA5/FOXO1/CYP1A1/MMP2/ATP6V0D1/TMEM199/COL1A1/CCDC115/TXNRD2/ATP6V1A/CDKN1A/HDAC2/CAV1/POLB/ATP6V1G1/NOX1",20,"BP"
"GO:0042088","T-helper 1 type immune response","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"MTOR/SEMA4A/HLX/HRAS/IL18BP/HMGB1/IL4R/SPN/TMEM98/IL27RA/JAK3/RELB/SOCS5/ARID5A/IL1R1/STAT4/NFKBIZ/LEF1/ANXA1/TLR4",20,"BP"
"GO:0070129","regulation of mitochondrial translation","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"RPUSD4/SHMT2/TSFM/ALKBH1/NGRN/C1QBP/COA3/TACO1/MPV17L2/LRPPRC/METTL8/FASTKD2/MTG2/RPUSD3/NSUN3/MRPS27/UQCC2/RMND1/RCC1L/TRUB2",20,"BP"
"GO:0070670","response to interleukin-4","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"JAK1/TUBA1B/CDK4/PML/IL4R/SHPK/STAT5B/PTPN2/JAK3/XBP1/RPL3/IMPDH2/PARP14/MCM2/LEF1/TCF7/NFIL3/ALAD/HSPA5/ADAMTS13",20,"BP"
"GO:1900027","regulation of ruffle assembly","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"RCC2/HRAS/EPS8L2/RHOG/EPS8/CORO1C/EVL/DEF8/NDEL1/PLEKHM1/ICAM1/SH3YL1/FAM98A/WDPCP/PFN2/NLGN1/ARHGAP24/COBL/CAV1/KANK1",20,"BP"
"GO:1904357","negative regulation of telomere maintenance via telomere lengthening","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"EXOSC10/PARP1/TNKS2/NAT10/HNRNPA1/HNRNPC/TINF2/PIF1/SLX4/TENT4B/ACD/TERF2/CTC1/SRC/XRN1/DCP2/POT1/PINX1/TERF1/GNL3L",20,"BP"
"GO:1904407","positive regulation of nitric oxide metabolic process","20/8718","25/12185",0.2424664740937,0.72380832496978,0.692805187701023,"DDAH1/P2RX4/AKT1/SMAD3/TRPV1/TMEM106A/TICAM1/INSR/PTX3/PKD2/EDN1/DDAH2/ASL/CD36/PTK2B/CLU/JAK2/KLF4/TLR4/ASS1",20,"BP"
"GO:0000212","meiotic spindle organization","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"ASPM/PTEN/DDB1/ESPL1/CCNB2/SEPTIN1/TUBG2/NDC80/PPP2R1A/AURKA/MYH9/DCAF13/GOLGA2/ATRX",14,"BP"
"GO:0003228","atrial cardiac muscle tissue development","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"PROX1/TBX5/TBX3/MYH6/BMP4/HCN4/NOG/GATA6/BMP10/TREX1/EDNRA/NKX2-5/BVES/ENG",14,"BP"
"GO:0006670","sphingosine metabolic process","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"PLPP3/ASAH2/ACER3/SPTSSA/SPTLC2/SPHK1/SPHK2/SGPP2/SPTLC3/NAAA/PLPP1/ASAH1/ACER2/SPTLC1",14,"BP"
"GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"MUC1/FOXM1/ZNF385A/BRCA2/RPS27L/TP53/RPL26/COPS3/SP100/CHEK2/CDKN1A/ZNHIT1/HIPK2/RPS6KA6",14,"BP"
"GO:0007000","nucleolus organization","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"SIRT1/NOLC1/RRP8/EMG1/DDX11/BAZ2A/ACTR6/USP36/SIRT2/RPS19/POLR1B/SMARCA5/SUV39H1/PHF8",14,"BP"
"GO:0010884","positive regulation of lipid storage","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"ZC3H12A/IKBKE/EHD1/ACACB/SCARB1/FITM1/PLIN3/FITM2/SREBF2/OSBPL11/CD36/HILPDA/LPL/PLIN2",14,"BP"
"GO:0014856","skeletal muscle cell proliferation","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"SELENON/AKIRIN1/SUGT1/FOS/NDC80/SIX5/DSN1/SRC/PAXBP1/KPNA1/FGF2/MEGF10/ANGPT1/JAK2",14,"BP"
"GO:0015693","magnesium ion transport","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"NIPAL3/SLC41A1/CNNM2/ZDHHC13/SLC41A2/NIPA1/KCNJ2/CNNM4/NIPAL1/NIPAL4/MRS2/NIPAL2/MAGT1/MMGT1",14,"BP"
"GO:0019430","removal of superoxide radicals","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"PRDX1/H19/CCS/GCH1/FBLN5/NQO1/PRDX2/NFE2L2/BMP7/SOD1/DHFR/CD36/NOS3/ATP7A",14,"BP"
"GO:0032891","negative regulation of organic acid transport","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"RGS4/RGS2/ADORA1/SLC43A1/IRS2/AKT1/THBS1/ABAT/SLC43A2/AKT2/PLA2R1/ARL6IP5/GABBR1/FIS1",14,"BP"
"GO:0035116","embryonic hindlimb morphogenesis","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"RARG/TBX3/BMP4/RPGRIP1L/WNT3/OSR1/AFF3/WNT7A/RARB/MSX1/MSX2/TWIST1/CHD7/NOTCH1",14,"BP"
"GO:0042219","cellular modified amino acid catabolic process","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"HOGA1/CSAD/MTHFS/GOT2/PCYOX1/ACADL/ABHD16B/LOC102724560/CBS/PRODH/CDO1/PCYOX1L/ABHD16A/SARDH",14,"BP"
"GO:0045063","T-helper 1 cell differentiation","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"MTOR/SEMA4A/HLX/HMGB1/IL4R/SPN/TMEM98/JAK3/RELB/SOCS5/STAT4/NFKBIZ/LEF1/ANXA1",14,"BP"
"GO:0046827","positive regulation of protein export from nucleus","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"TPR/BAG3/MDM2/XPO4/GAS6/PRKD1/PPM1A/YWHAE/SIRT6/PRKACA/CAMK1/GSK3B/RBM22/ANP32B",14,"BP"
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"BCL10/RAB29/CD81/RPS3/PRKCH/PRKCB/CD226/NECTIN2/PRKD2/SLC39A10/ADA/FOXP1/CARD11/IKBKG",14,"BP"
"GO:0050860","negative regulation of T cell receptor signaling pathway","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"DGKZ/THY1/PTPN6/PAWR/ELF1/LGALS3/DUSP3/PTPN2/PRNP/CBLB/DUSP22/BTN2A2/EZR/PHPT1",14,"BP"
"GO:0051446","positive regulation of meiotic cell cycle","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"WNT4/RAD51AP1/MEIOC/INSR/SIRT2/CDC25A/WNT5A/MSX1/YTHDC2/CDC25C/MSX2/LFNG/MAPK15/NPR2",14,"BP"
"GO:0060706","cell differentiation involved in embryonic placenta development","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"E2F8/ST14/E2F7/HECTD1/NR2F2/KRT19/SPINT2/FZD5/STK4/LIF/PLK4/HAND1/MDFI/STK3",14,"BP"
"GO:0060716","labyrinthine layer blood vessel development","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"CCN1/VASH2/FBXW8/VASH1/AKT1/GGNBP2/JUNB/HS6ST1/FZD5/MAPK1/HES1/RBPJ/HEY2/NSDHL",14,"BP"
"GO:0060977","coronary vasculature morphogenesis","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"TGFBR3/NRP1/ARID2/TBX5/SPRED1/ACE/LRP2/SETD2/FGF2/HAND2/PDGFRB/SGCD/HEY2/NOTCH1",14,"BP"
"GO:0071474","cellular hyperosmotic response","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"ARHGEF2/RCSD1/MICU1/YBX3/NFAT5/SLC25A23/STK39/XRCC5/EFHD1/XRCC6/OXSR1/LETM1/AQP1/WNK3",14,"BP"
"GO:0072111","cell proliferation involved in kidney development","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"IL6R/PDGFD/BMP4/FLCN/ITGB3/SERPINB7/OSR1/STAT1/BMP7/PDGFB/EGR1/PDGFRB/MYC/PTCH1",14,"BP"
"GO:0090201","negative regulation of release of cytochrome c from mitochondria","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"LMNA/GHITM/TRIAP1/BCL2L2/AKT1/NOL3/BCL2L1/GPX1/OPA1/PRELID1/PRKN/CLU/FXN/PSMD10",14,"BP"
"GO:1903861","positive regulation of dendrite extension","14/8718","17/12185",0.242822268026779,0.72380832496978,0.692805187701023,"SYT2/SYT1/SYT17/RNF157/SYT3/ITSN2/CXCR4/SLC23A2/RIMS1/PRKN/SMURF1/RIMS2/PLAA/MECP2",14,"BP"
"GO:0033047","regulation of mitotic sister chromatid segregation","40/8718","52/12185",0.243430172604456,0.72380832496978,0.692805187701023,"CDCA8/CDC20/NUF2/TPR/CENPF/ZWINT/CDK1/INCENP/NUMA1/ANAPC15/ATM/ZW10/KNTC1/PCID2/BUB1B/KNL1/ZWILCH/PLK1/AURKB/BECN1/TEX14/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/KLHL22/KAT2B/DYNC1LI1/MAD2L1/TRIP13/CCNB1/APC/SPDL1/DUSP1/MAD2L1BP/TTK/MAD1L1/CDK5RAP2",40,"BP"
"GO:0042246","tissue regeneration","40/8718","52/12185",0.243430172604456,0.72380832496978,0.692805187701023,"SELENON/AKIRIN1/PTGFRN/ADAM15/DUSP10/CD81/MDK/YAP1/CD9/WNT10B/KLF5/CAPN3/SGCA/FKRP/VPS54/TMEM182/FZD7/ERBB4/RUNX1/WNT7A/GPX1/DAG1/GAP43/KPNA1/HOPX/PPP3CA/FGF10/CDKN1A/FZD9/PTPN12/IFRD1/PTN/EZH2/GATA4/BIN3/CPQ/CCN3/ANXA1/NINJ1/NOTCH1",40,"BP"
"GO:0045669","positive regulation of osteoblast differentiation","40/8718","52/12185",0.243430172604456,0.72380832496978,0.692805187701023,"CTNNBIP1/WNT4/DNAI3/CCN1/IL6R/DDR2/SUCO/BMPR1A/IFITM1/ILK/LRP5/YAP1/WNT10B/PRKD1/FERMT2/BMP4/CEBPA/SOX11/ACVR2A/ACVR1/JAG1/ZHX3/CEBPB/BMP7/ACVR2B/PPP3CA/NPNT/FGF2/SMAD1/SFRP2/MEF2C/FBN2/SMAD5/MSX2/BMP6/CLIC1/SCUBE3/TENT5A/CEBPD/GDPD2",40,"BP"
"GO:0050764","regulation of phagocytosis","40/8718","52/12185",0.243430172604456,0.72380832496978,0.692805187701023,"FCGR1A/CAMK1D/TUB/SYT7/ANO6/LETMD1/APPL2/SCARB1/HMGB1/GAS6/PLCG2/CYBA/MYO18A/CCL2/SPHK1/RAB31/CNN2/CALR/DYSF/MERTK/ITGAV/SIRPB1/SIRPA/TGM2/SOD1/APPL1/CD47/ATG3/GATA2/PLSCR1/PTX3/LYAR/F2RL1/LMAN2/RACK1/C4A/C4B/SNX3/CD36/PIP4P2",40,"BP"
"GO:0002703","regulation of leukocyte mediated immunity","92/8718","123/12185",0.243526677799397,0.72380832496978,0.692805187701023,"PRKCZ/FCGR1A/CD1D/DENND1B/CD55/CD46/DDX21/PPP3CB/SHLD2/CD81/CLCF1/FADD/CADM1/C12orf4/PTPN6/HMGB1/LAMP1/TP53BP1/B2M/FES/GFER/PDPK1/DNASE1/IL4R/SPN/PLCG2/CRK/ADORA2B/SUPT6H/STAT5B/UNC13D/THOC1/SMAD7/CD226/TICAM1/STXBP2/ICAM1/IL27RA/JAK3/TGFB1/PVR/NECTIN2/SPHK2/TRPM4/KMT5C/DDX1/MSH2/APLF/VAMP8/ARID5A/IL1R1/RIF1/HSPD1/FZD5/MLH1/PARP3/SNX4/GATA2/HMCES/BCL6/TFRC/NSD2/KIT/F2RL1/FER/NDFIP1/DUSP22/SERPINB9/HLA-F/HLA-H/HLA-E/HLA-C/HLA-B/MICB/AGER/TAP2/MAP3K7/STX7/ULBP2/ULBP1/ULBP3/PMS2/AHR/RABGEF1/ZP3/PAXIP1/LYN/SVEP1/TLR4/STXBP1/TRAF2/VAMP7",92,"BP"
"GO:0000303","response to superoxide","17/8718","21/12185",0.24366615796444,0.72380832496978,0.692805187701023,"ADPRS/PRDX1/GLRX2/ERCC6/H19/CCS/GCH1/FBLN5/NQO1/PRDX2/NFE2L2/BMP7/SOD1/DHFR/CD36/NOS3/ATP7A",17,"BP"
"GO:0003338","metanephros morphogenesis","17/8718","21/12185",0.24366615796444,0.72380832496978,0.692805187701023,"WNT4/KIF26B/LGR4/BMP4/GREM1/SALL1/LHX1/SOX9/STAT1/LIF/HES1/FRAS1/PKD2/BASP1/GDNF/FGF10/CALB1",17,"BP"
"GO:0006268","DNA unwinding involved in DNA replication","17/8718","21/12185",0.24366615796444,0.72380832496978,0.692805187701023,"TWNK/RECQL/RAD51/BLM/GINS2/MCM6/GINS1/CDC45/MCM5/MCM2/PURA/HMGA1/MCM3/MCM7/SSBP1/WRN/GINS4",17,"BP"
