"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0044772","mitotic cell cycle phase transition","79/348","409/12185",3.90801724340612e-44,7.53921659873764e-42,6.46194079282503e-42,"MAD2L2/E2F2/CLSPN/CDCA8/CDC20/STIL/CDKN2C/ORC1/CDC7/SASS6/CKS1B/IQGAP3/NUF2/KIF14/DTL/CENPF/ZWINT/CDK1/RRM1/INCENP/CDCA5/CHEK1/FOXM1/ESPL1/CDK2/KNTC1/POLE/CENPJ/RNASEH2B/CDKN3/DLGAP5/BUB1B/KNL1/CCNB2/ZWILCH/TICRR/BLM/CCNF/PKMYT1/PLK1/HASPIN/AURKB/CDC6/BRCA1/BIRC5/NDC80/RBBP8/SPC24/UBE2S/RRM2/GEN1/BUB1/SPC25/CDC25B/E2F1/RBL1/UBE2C/AURKA/DONSON/CHEK2/GTSE1/CDC25A/TOPBP1/TACC3/CENPE/MAD2L1/CCNA2/TRIP13/CCNB1/CDC25C/SPDL1/CDKN1A/TTK/FBXO5/ANLN/DBF4/EZH2/MTBP/MELK",79,"BP"
"GO:0000075","cell cycle checkpoint signaling","57/348","185/12185",1.03298252837119e-43,1.83950350244562e-41,1.57665754330339e-41,"MAD2L2/CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/DNA2/INCENP/H2AX/CHEK1/RHNO1/CDK2/TIMELESS/KNTC1/BRCA2/RNASEH2B/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/TICRR/BLM/PLK1/CDT1/HASPIN/AURKB/CDC6/BRCA1/EME1/BRIP1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/E2F1/DONSON/CDC45/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/CDKN1A/TTK",57,"BP"
"GO:0010948","negative regulation of cell cycle process","65/348","273/12185",4.3227496689266e-42,7.14797534540364e-40,6.12660385408019e-40,"MAD2L2/CLSPN/CDCA8/CDC20/ORC1/NUF2/NEK2/DTL/CENPF/ZWINT/CDK1/DNA2/INCENP/H2AX/CHEK1/RHNO1/ESPL1/CDK2/TIMELESS/KNTC1/BRCA2/RNASEH2B/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/TICRR/BLM/CCNF/PKMYT1/PLK1/CDT1/HASPIN/AURKB/CDC6/BRCA1/EME1/BRIP1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/E2F1/RBL1/DONSON/CDC45/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/CDKN1A/TTK/FBXO5/EZH2/MTBP",65,"BP"
"GO:1901988","negative regulation of cell cycle phase transition","61/348","236/12185",9.49296662785729e-42,1.37898659704744e-39,1.18194372419435e-39,"MAD2L2/CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/DNA2/INCENP/H2AX/CHEK1/RHNO1/CDK2/TIMELESS/KNTC1/BRCA2/RNASEH2B/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/TICRR/BLM/PKMYT1/PLK1/CDT1/HASPIN/AURKB/CDC6/BRCA1/EME1/BRIP1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/E2F1/RBL1/DONSON/CDC45/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/CDKN1A/TTK/FBXO5/EZH2",61,"BP"
"GO:0007346","regulation of mitotic cell cycle","79/348","439/12185",9.5307928953603e-42,1.37898659704744e-39,1.18194372419435e-39,"MAD2L2/CLSPN/CDCA8/CDC20/STIL/CDKN2C/ORC1/CDC7/SASS6/CKS1B/NUF2/KIF14/NEK2/DTL/CENPF/ZWINT/CDK1/KIF20B/MKI67/RRM1/INCENP/CDCA5/CHEK1/ESPL1/CDK2/KNTC1/CENPJ/BRCA2/RNASEH2B/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/TIPIN/ZWILCH/TICRR/BLM/PKMYT1/PLK1/HASPIN/AURKB/CDC6/BRCA1/EME1/BIRC5/NDC80/RBBP8/SPC24/RRM2/GEN1/MSH2/BUB1/SPC25/CDC25B/E2F1/RBL1/UBE2C/AURKA/DONSON/CHEK2/GTSE1/FANCD2/CDC25A/TOPBP1/CENPE/MAD2L1/TRIP13/CCNB1/CDC25C/SPDL1/GMNN/CDKN1A/TTK/FBXO5/ANLN/EZH2/CDCA2/MTBP",79,"BP"
"GO:1901990","regulation of mitotic cell cycle phase transition","65/348","303/12185",4.54347533805793e-39,6.18714435741418e-37,5.30306564225337e-37,"MAD2L2/CLSPN/CDCA8/CDC20/STIL/CDKN2C/ORC1/CDC7/SASS6/NUF2/KIF14/DTL/CENPF/ZWINT/CDK1/RRM1/INCENP/CDCA5/CHEK1/ESPL1/CDK2/KNTC1/CENPJ/RNASEH2B/DLGAP5/BUB1B/KNL1/ZWILCH/TICRR/BLM/PLK1/HASPIN/AURKB/CDC6/BRCA1/BIRC5/NDC80/RBBP8/SPC24/RRM2/GEN1/BUB1/SPC25/CDC25B/E2F1/RBL1/UBE2C/AURKA/DONSON/CHEK2/GTSE1/CDC25A/TOPBP1/CENPE/MAD2L1/TRIP13/CCNB1/CDC25C/SPDL1/CDKN1A/TTK/FBXO5/ANLN/EZH2/MTBP",65,"BP"
"GO:0045786","negative regulation of cell cycle","67/348","334/12185",2.47941600736413e-38,3.18880447613776e-36,2.73315741162655e-36,"MAD2L2/CLSPN/CDCA8/CDC20/ORC1/NUF2/NEK2/DTL/CENPF/ZWINT/CDK1/DNA2/INCENP/H2AX/CHEK1/RHNO1/ESPL1/CDK2/TIMELESS/KNTC1/BRCA2/RNASEH2B/BUB1B/KNL1/RAD51/WDR76/TIPIN/ZWILCH/TICRR/BLM/CCNF/PKMYT1/PLK1/CDT1/HASPIN/AURKB/CDC6/BRCA1/EME1/BRIP1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/E2F1/RBL1/DONSON/CDC45/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/GMNN/CDKN1A/TTK/FBXO5/EZH2/MTBP/SUV39H1",67,"BP"
"GO:0090068","positive regulation of cell cycle process","54/348","208/12185",4.8513336942124e-37,5.91096710636931e-35,5.06635125406668e-35,"CDCA8/CDC20/STIL/CDC7/SASS6/GPSM2/KIF14/DTL/CDK1/KIF20B/RRM1/FEN1/INCENP/CDCA5/NCAPD3/RHNO1/RAD51AP1/NCAPD2/DDX11/RACGAP1/ESPL1/CIT/CENPJ/DLGAP5/NUSAP1/KIF23/AURKB/CENPV/SPAG5/CDC6/BIRC5/NDC80/RRM2/GEN1/NCAPH/BUB1/CDC25B/FAM83D/UBE2C/AURKA/RANBP1/CDC25A/SMC4/ECT2/NCAPG/MAD2L1/PLK4/CCNB1/CDC25C/FBXO5/DBF4/EZH2/NCAPG2/MTBP",54,"BP"
"GO:0051983","regulation of chromosome segregation","43/348","122/12185",7.25352490425016e-36,8.39595507666956e-34,7.19626023395344e-34,"MAD2L2/CDCA8/CDC20/KIF2C/NUF2/CENPF/ZWINT/CDK1/MKI67/INCENP/NCAPD3/NCAPD2/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/RMI2/PLK1/HASPIN/AURKB/CDC6/BIRC5/NDC80/SPC24/GEN1/NCAPH/BUB1/SPC25/UBE2C/SMC4/TACC3/NCAPG/CENPE/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5/NCAPG2/CDCA2",43,"BP"
"GO:0007093","mitotic cell cycle checkpoint signaling","45/348","138/12185",8.90766310843029e-36,9.81963814096006e-34,8.41651376410581e-34,"MAD2L2/CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/INCENP/CHEK1/CDK2/KNTC1/BUB1B/KNL1/TIPIN/ZWILCH/TICRR/BLM/PLK1/HASPIN/AURKB/CDC6/BRCA1/EME1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/DONSON/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/CDKN1A/TTK",45,"BP"
"GO:0007088","regulation of mitotic nuclear division","40/348","102/12185",1.38974684188419e-35,1.42876847468734e-33,1.22461228818263e-33,"MAD2L2/CDCA8/CDC20/NUF2/NEK2/CENPF/ZWINT/KIF20B/MKI67/INCENP/CHEK1/ESPL1/KNTC1/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/ZWILCH/PKMYT1/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/AURKA/MAD2L1/TRIP13/CCNB1/CDC25C/SPDL1/TTK/FBXO5/CDCA2/MTBP",40,"BP"
"GO:1905818","regulation of chromosome separation","35/348","71/12185",1.4195107955857e-35,1.42876847468734e-33,1.22461228818263e-33,"MAD2L2/CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/NCAPD3/NCAPD2/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/NCAPH/BUB1/SPC25/UBE2C/SMC4/NCAPG/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5/NCAPG2",35,"BP"
"GO:0045787","positive regulation of cell cycle","57/348","265/12185",2.79474901468878e-34,2.69576832041855e-32,2.31057100556507e-32,"CDCA8/CDC20/STIL/CDC7/SASS6/GPSM2/PSRC1/KIF14/DTL/CDK1/KIF20B/RRM1/FEN1/INCENP/CDCA5/CHEK1/NCAPD3/RHNO1/RAD51AP1/NCAPD2/DDX11/RACGAP1/ESPL1/CIT/CENPJ/BRCA2/DLGAP5/NUSAP1/KIF23/AURKB/CENPV/SPAG5/CDC6/BIRC5/NDC80/RRM2/GEN1/NCAPH/BUB1/CDC25B/FAM83D/UBE2C/AURKA/RANBP1/CDC25A/SMC4/ECT2/NCAPG/MAD2L1/PLK4/CCNB1/CDC25C/FBXO5/DBF4/EZH2/NCAPG2/MTBP",57,"BP"
"GO:0051304","chromosome separation","35/348","77/12185",5.50807435029811e-34,5.10047684837605e-32,4.3716716422366e-32,"MAD2L2/CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/NCAPD3/NCAPD2/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/NCAPH/BUB1/SPC25/UBE2C/SMC4/NCAPG/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5/NCAPG2",35,"BP"
"GO:0051783","regulation of nuclear division","41/348","118/12185",6.25520362934061e-34,5.56953707766289e-32,4.77370803291783e-32,"MAD2L2/CDCA8/CDC20/NUF2/NEK2/CENPF/ZWINT/KIF20B/MKI67/INCENP/CHEK1/RAD51AP1/ESPL1/KNTC1/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/ZWILCH/PKMYT1/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/AURKA/MAD2L1/TRIP13/CCNB1/CDC25C/SPDL1/TTK/FBXO5/CDCA2/MTBP",41,"BP"
"GO:0045930","negative regulation of mitotic cell cycle","49/348","209/12185",2.34270432174649e-31,2.00865203883079e-29,1.72163650935366e-29,"MAD2L2/CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/INCENP/CHEK1/CDK2/KNTC1/BUB1B/KNL1/TIPIN/ZWILCH/TICRR/BLM/PLK1/HASPIN/AURKB/CDC6/BRCA1/EME1/BIRC5/NDC80/RBBP8/SPC24/GEN1/MSH2/BUB1/SPC25/RBL1/DONSON/CHEK2/GTSE1/FANCD2/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/CDKN1A/TTK/FBXO5/EZH2/MTBP",49,"BP"
"GO:1901991","negative regulation of mitotic cell cycle phase transition","44/348","165/12185",8.85967109339734e-31,7.32504949329101e-29,6.27837594400526e-29,"MAD2L2/CLSPN/CDCA8/CDC20/ORC1/NUF2/DTL/CENPF/ZWINT/CDK1/INCENP/CHEK1/CDK2/KNTC1/BUB1B/KNL1/ZWILCH/TICRR/BLM/PLK1/HASPIN/AURKB/CDC6/BRCA1/BIRC5/NDC80/RBBP8/SPC24/GEN1/BUB1/SPC25/RBL1/DONSON/CHEK2/GTSE1/TOPBP1/MAD2L1/TRIP13/CCNB1/SPDL1/CDKN1A/TTK/FBXO5/EZH2",44,"BP"
"GO:0010965","regulation of mitotic sister chromatid separation","29/348","57/12185",3.7551761943703e-30,2.99766651378181e-28,2.56933108035862e-28,"MAD2L2/CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",29,"BP"
"GO:0045839","negative regulation of mitotic nuclear division","28/348","54/12185",1.87331342372314e-29,1.44557352530635e-27,1.23901607148004e-27,"MAD2L2/CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/CHEK1/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5/MTBP",28,"BP"
"GO:0051306","mitotic sister chromatid separation","29/348","60/12185",2.64639258428524e-29,1.97625768794204e-27,1.69387097500091e-27,"MAD2L2/CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/ESPL1/KNTC1/DLGAP5/BUB1B/KNL1/ZWILCH/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/UBE2C/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",29,"BP"
"GO:0033046","negative regulation of sister chromatid segregation","26/348","46/12185",9.32538385995091e-29,6.16807532451038e-27,5.28672137624285e-27,"MAD2L2/CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",26,"BP"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","26/348","46/12185",9.32538385995091e-29,6.16807532451038e-27,5.28672137624285e-27,"MAD2L2/CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",26,"BP"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","26/348","46/12185",9.32538385995091e-29,6.16807532451038e-27,5.28672137624285e-27,"MAD2L2/CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",26,"BP"
"GO:2000816","negative regulation of mitotic sister chromatid separation","26/348","46/12185",9.32538385995091e-29,6.16807532451038e-27,5.28672137624285e-27,"MAD2L2/CDCA8/CDC20/NUF2/CENPF/ZWINT/INCENP/KNTC1/BUB1B/KNL1/ZWILCH/PLK1/HASPIN/AURKB/BIRC5/NDC80/SPC24/GEN1/BUB1/SPC25/MAD2L1/TRIP13/CCNB1/SPDL1/TTK/FBXO5",26,"BP"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","41/348","154/12185",1.08582509844659e-28,6.98245861917736e-27,5.98473775020999e-27,"CDCA8/CDC20/STIL/SASS6/GPSM2/PSRC1/NUF2/NEK2/CDK1/KIF11/INCENP/RACGAP1/ESPL1/CENPJ/MZT1/BORA/DLGAP5/NUSAP1/KIF23/PRC1/PLK1/AURKB/BIRC5/NDC80/WDR62/CENPA/SPC25/TPX2/MYBL2/AURKA/CHEK2/TACC3/CENPE/MAD2L1/CCNB1/CENPH/SPDL1/KIFC1/TTK/SAPCD2/KIF4A",41,"BP"
