Symbol,logFC
ARSB,-0.251429356
CLINT1,-0.29960052
THBS4,0.309956915
CNOT6,-0.687094429
TTC1,-0.093501615
MSH3,-0.345067951
RASGRF2,-0.52598549
CCNG1,-0.694007037
POLR3G,-0.972337235
DROSHA,-0.370965446
LMNB1,-1.842318236
ARRDC3,-0.009635801
GOLPH3,-0.339701315
SUB1,-0.33858481
FAM172A,-1.371095431
SLC27A6,-0.675000707
TARS,-0.617039658
LNPEP,-0.223727903
PDE4D,0.182549788
RAD1,-1.033229228
BRIX1,-1.132417848
PRLR,-0.297681181
SLC12A7,0.350290321
RAD50,-0.154992262
GNPDA1,-0.417880006
SKP1,-0.020755685
NUP155,-0.920539685
NR3C1,-0.254037223
C5orf15,0.078035339
PPWD1,-0.765155145
TRIM23,-0.43849964
C5orf44,-0.182558879
SEC24A,-0.372217021
TXNDC15,-0.000349095
TTC33,-0.734831315
RARS,-0.340400233
WWC1,0.417297446
H2AFY,0.081856852
TCERG1,-1.133661999
SMAD5,-0.673454964
CSNK1A1,-0.201008843
HMGXB3,0.089857433
ERGIC1,0.25790243
CDX1,-0.07572508
ATP6V0E1,0.686861408
BNIP1,-0.011724771
STC2,-0.631685057
CPEB4,0.205117182
DBN1,0.951759541
ZNF346,-0.171099904
EHHADH,0.079893855
CNTN3,-1.640564411
ACTR8,0.254505863
TBCCD1,-0.21595318
TIMMDC1,0.082996913
CRBN,-0.723730017
HGD,0.871019524
ARL6,0.041382235
NPHP3,-0.581631912
AMOTL2,0.171958187
NIT2,0.269004149
FAM162A,0.262674339
OGG1,-0.320983654
KPNA1,-0.51536355
PCCB,0.613265893
UBE3A,-0.05607161
ARMC8,-0.860237013
CEP70,-0.508684854
SLC25A36,-0.688797924
RNF7,-0.127641888
TFDP2,-0.120327016
XRN1,-0.211046341
KAT2B,0.668706469
PDCD10,-0.340363425
PFKFB4,0.427923172
COL7A1,1.829830485
FGF12,0.210750824
PRKAR2A,-0.108018099
HES1,0.583957557
USP4,-0.058576949
ACAP2,-0.587537296
ECT2,-1.120078233
GNAI2,1.000629967
TFG,-0.018142153
HYAL1,2.760541364
TUSC2,0.77173572
NPRL2,0.390127765
RPL24,0.365341925
CYB561D2,0.857279432
FXR1,-1.060410063
CBLB,-0.056439902
BBX,0.014667414
IFT57,0.444738208
GNB4,-0.581227438
HHLA2,1.058618755
IQCG,0.492679604
GBE1,-0.122304415
MORC1,-0.215307416
UMPS,-0.873223096
NCBP2,-0.42947958
SNX4,-0.305735462
C3orf52,0.223215618
FRMD4B,-0.025913165
SLC41A3,0.589863799
PLXNA1,0.237078801
ATP6V1A,0.387266256
ABTB1,0.868330667
PODXL2,0.41923077
KLHL18,-0.207611496
SCAP,0.014203468
CCDC48,0.56648119
KIAA1257,0.460539884
NEK11,0.226792561
MRPL3,-0.93204584
PLSCR4,0.126036915
HEMK1,1.11735766
CISH,-0.795118885
MAPKAPK3,0.207197065
ACVR2B,-0.784346889
WDR48,-0.302803136
COMMD2,-0.392162098
GORASP1,0.055150959
PEX5L,-0.211567007
RRP9,-0.624996755
ABCC5,0.501265861
EIF1B,-0.314967949
ARHGEF26,-1.032836128
KLHL24,0.14477058
PLCH1,-0.530823113
VIPR1,1.199867426
DNAH1,0.431941326
SSR3,-0.027037538
ZBTB47,0.623463493
TNNC1,2.130976952
FOXP1,-0.309643026
SPCS1,-0.299575938
NEK4,-0.344640229
INO80D,-0.481071698
EEF1B2,0.074531846
ADAM23,-0.472656787
DGUOK,0.149502968
MOB1A,-0.130407432
KANSL3,-0.363627829
LMAN2L,0.560641009
RTKN,0.300282584
TTL,-0.395578721
CCL20,0.843884285
PIKFYVE,-0.435135099
FAHD2A,0.214627186
NCL,-1.064224819
ACTR1B,0.368470815
SLC35F5,0.213831618
ACTR3,-0.258150028
STEAP3,1.027886973
EPB41L5,0.034264456
DNAJC27,-0.368151304
STAM2,-0.260379583
GPD2,-0.742928824
CENPA,-1.458308962
CYTIP,0.68541775
ACVR1,-0.203874338
TANC1,-0.224276404
NRBP1,-0.136916884
ITGB6,1.769789093
PSMD14,-0.612573912
ASB3,-0.501594528
PPM1G,-0.381696807
PDE1A,-1.173022536
REEP6,1.138515707
PCSK4,1.408233755
APC2,0.032852267
IFIH1,-0.295275903
RPS15,-0.105243831
GCA,-0.485724295
INO80B,1.155066811
MOGS,0.29039547
TTC31,0.030214439
NDUFS7,0.684008874
PCGF1,0.416474718
GRB14,-0.299058145
CLIP4,-1.178919445
SPTBN1,-0.179618347
AUP1,0.344143156
RTN4,-0.338576297
HTRA2,0.076902482
DOK1,0.462662613
GALNT3,-0.34287519
POLE4,0.213026165
TACR1,-0.444070644
CCDC88A,0.347620926
MRPL19,-0.127475684
WDR75,-0.747490582
REG1A,-1.581326835
FANCL,-1.097085714
FN1,0.505170089
STAT1,-0.241916949
GLS,-0.254008669
PAPOLG,-0.432745512
DNAH6,-0.260310283
PECR,-0.028850125
UNC50,-0.008798407
IGFBP2,1.133735439
ELMOD3,-0.418583959
USP34,-0.293722565
EFHD1,0.160894165
CCT4,-0.036907954
GGCX,0.461742484
EHBP1,-0.139114146
OTX1,0.719567572
TXNDC9,0.226383347
COQ10B,0.776913506
SF3B1,-0.834618646
ST3GAL5,1.571234918
PDCL3,-0.139708128
MOB4,-0.570280537
KDM3A,-0.072541378
PLCD4,-0.401170964
CHMP3,0.305531392
ZNF142,-0.074639261
IL1R2,0.068921483
WNT6,0.747198859
SLC9A2,-0.43748045
FHL2,0.891654904
MLPH,1.144021049
CNPPD1,0.511080569
UXS1,0.11624736
STK16,1.219593718
HDLBP,0.456763295
PPP1R7,0.480064775
PASK,-1.23660254
STK25,0.007845584
TPO,-0.797936848
ID2,-0.610135623
TAF1B,-0.677746276
HPCAL1,0.793627513
ODC1,-0.460379378
BIRC6,-0.071940344
NOL10,-0.460397693
PLEKHB2,-0.046242862
GORASP2,-0.030335734
STRN,-0.770240423
CEBPZ,-0.779823874
PRKD3,-0.292940026
DCAF17,-0.58270472
RAB3GAP1,-0.419278603
SLC25A12,-0.214220262
FAM82A1,0.262344941
DARS,-0.270071136
SRSF7,-1.14650156
SDC1,0.288133924
PLCL1,0.060704891
SLC1A4,-0.929814203
SOS1,-0.482625164
KYNU,-1.249744174
ORC2,-0.660745688
COX7A2L,-0.096490993
ORC4,-0.372343677
RND3,-0.043866777
ATF2,-0.737362198
THADA,-0.39846795
AAK1,0.074734194
TRAK2,-0.046695077
C2orf42,-0.121475005
PCYOX1,-0.100206376
EPAS1,2.266122468
ARID3A,-0.198224566
SUMO1,-0.681910736
GRIN3B,0.065344833
NFE2L2,-0.353887025
PLEKHA3,-0.488791195
SPR,0.06770142
EPHA4,0.100206566
PARD3B,-0.214545256
FARSB,-0.392088635
ALMS1,-1.194300452
BCL9,-0.418799222
DHCR24,0.226294033
DNAJC16,0.320407214
MARK1,-0.260082373
TNR,-0.62706154
MORN1,0.772511332
CACYBP,-0.954908473
SCP2,0.286789308
TPSG1,0.12623989
PAPPA2,-0.955875032
RALGPS2,-0.530231316
CEP104,0.058427366
TCEANC2,0.072321819
TMEM59,0.43539007
LRRC42,-0.482583178
WRAP73,0.122529784
MRPL37,0.03806408
ICMT,-0.420833034
RPL22,-0.181963216
CHD5,0.329120144
QSOX1,1.250271714
STXBP3,-0.247374584
PHF13,-0.588364144
ERRFI1,-0.378375458
PARK7,0.156668463
KIAA1324,-1.010864593
AMPD2,0.274774046
SRSF4,-0.513065044
MECR,0.04348257
KCNC4,-0.44168008
EDEM3,-0.047326378
WDR77,0.29354007
ATP5F1,0.045062215
RAP1A,-0.386029266
HDAC1,-0.030866993
CAPZA1,-0.359857682
S100PBP,-0.619968707
RNF19B,0.496888916
SCAMP3,0.365936906
TRIM62,0.225405397
ASH1L,-0.432114704
SFPQ,-1.430600347
RHOU,0.440919215
GON4L,0.023089344
ARHGEF2,0.347295367
LAMTOR2,0.55349519
MEF2D,0.499540608
DOCK7,-0.730737092
SRM,-0.162313875
FBXO2,3.148130409
FBXO6,0.009979604
C1orf21,0.285761777
SWT1,0.094777908
MAD2L2,-0.209261243
DNAJC6,-0.580252886
LEPR,-0.439203399
IVNS1ABP,-0.713511943
KIAA2013,-0.083604212
MFN2,-0.112115102
PRG4,-1.254760108
MIIP,-0.403697096
SMG7,-0.253099397
SLC35D1,-0.207237798
PLA2G4A,0.053600823
GADD45A,1.418906529
WLS,0.064251483
PRDM2,-0.363725299
RGS2,1.900141349
TROVE2,-0.522098245
UCHL5,-0.620133878
BCAS2,-0.381186757
SRSF11,-0.533019306
CTH,0.31480343
PLEKHM2,0.447020927
PHTF1,-1.550921564
ZBTB17,0.357937711
TTF2,-0.876635746
NR5A2,0.604017016
KIF21B,-0.233421639
TMEM9,0.636235641
ADPRHL2,0.322343418
MAP7D1,0.307178079
WARS2,-0.102786012
OSCP1,0.894083172
MRPS15,-0.064637454
EXOC8,-0.38653632
GNPAT,-0.304792271
TSNAX,0.058600374
C1orf109,-0.815722638
RRAGC,0.044561153
TBCE,-0.378622405
NID1,1.245530183
LGALS8,-0.288409325
MTR,-0.761585543
BMP8B,-0.746124199
MYCL1,-1.14717343
SIPA1L2,1.232540883
RLF,-0.474135041
KMO,0.310932264
ZNF684,-0.494251436
KCNQ4,-0.49843724
RIMS3,0.980183248
AKT3,0.027748981
ETV3,-0.417128564
ACADM,-0.110500527
ST6GALNAC5,0.056167289
LPHN2,-0.513934142
SDHB,-0.124991919
RPF1,-0.526545571
KDM5B,0.257634617
UAP1,-0.372588706
ACTL8,-0.124841536
CTBS,0.251511217
KLHL12,0.26764441
IGSF21,-1.261581952
SSX2IP,-0.734309898
ZNHIT6,-0.546356228
RBBP5,-0.172732306
GBP3,0.945452918
GPR89A,-0.558553906
CDK18,0.599446469
RAB7L1,0.480287901
CD160,-1.500429165
TXNIP,0.998528944
ECE1,0.671120999
HMGCL,1.33959352
GALE,0.155499907
ID3,-0.239724578
CD46,-0.452189393
PRPF3,-0.397760128
APH1A,0.114751004
LEPRE1,0.2347627
SLC2A1,1.156029054
EBNA1BP2,-0.350299901
CDC20,-1.126834925
ARTN,0.824058597
IPO13,0.588149635
ATP6V0B,0.53404423
B4GALT2,-0.451463297
ERI3,0.091688096
AKR1A1,0.23409551
PRDX1,-0.019801951
PIK3R3,1.304614262
TSPAN1,3.003157938
BLZF1,-0.114820306
SLC19A2,-1.215540931
FAAH,-0.12619499
NSUN4,0.019845778
TMED5,-0.566752639
C1orf129,-0.468794736
DR1,-0.794210314
CNN3,-0.190805771
PRRC2C,-0.429686423
F3,1.392437166
ABCD3,-0.799873882
VAMP4,-0.576751712
DPH5,-0.471042214
PTBP2,-1.349803189
PRDX6,-0.316891984
DARS2,-0.229833075
IRF6,0.445755983
DIEXF,-0.594057725
SERPINC1,-0.337001571
RCAN3,0.453277451
SYF2,0.390192581
C1orf63,-0.433052215
SLC35A3,-0.173464705
RCOR3,-0.763162963
STMN1,-1.358017728
FAM54B,0.657832173
NEK2,-0.998792956
RPS6KA1,0.322358534
DHDDS,0.133001442
NENF,1.116342029
NSL1,-0.617444077
PROX1,0.891863531
ARID1A,-0.598550441
CENPF,-1.474288678
RPA2,-0.638940871
PPP1R8,-0.548835602
STX12,0.342879016
2-Mar,-0.204689084
OSBPL9,0.018359559
TXNDC12,-0.454563171
ESYT2,0.393269978
CD3EAP,-0.627326372
MESDC2,-0.275852966
RCN2,-0.827442542
MUC5B,-0.206364852
CTSD,1.664555761
COLEC11,-0.855821157
STAG1,-1.30350535
STK11,-0.034366913
MLL,-0.451150776
TREH,3.949979451
IFT46,-0.165510159
KPTN,0.27616454
RPS25,-0.074512949
KIF14,-1.165353187
DDX59,0.020188764
CAMSAP2,-0.56507386
ATF6,0.155576394
MREG,-0.410730089
FASTKD2,-0.75279898
CREB1,-0.928253253
KLF7,-0.372002938
B4GALT6,-0.307113239
C1orf54,0.234664991
CA14,-1.050445984
CASC1,0.85245335
ATP10B,0.021261821
SPCS2,-0.336628492
USP35,0.596667687
FILIP1,-0.925065431
CASP8AP2,-1.342762492
HMGN3,-0.308912465
UBE3D,-1.352176923
ANKRD13C,-0.392415114
SGIP1,-2.014274246
PHF3,-0.574784613
ADGB,0.856777617
PLAGL1,-0.501208314
FBXO30,-0.961195137
TNFAIP3,0.202933492
AKAP7,-0.341192175
RAB32,0.270254635
MYB,-1.883814852
SGK1,-0.024289165
CTGF,3.452951702
PMFBP1,-0.480361399
FBXL5,-0.014848523
MED28,-0.097427879
SLC16A7,-0.572098129
TMEM5,-1.129986622
ZNF430,-0.451168629
VAMP8,0.932333872
DCLRE1B,-1.135105696
MYL12B,0.321528946
FOXO3,0.127707904
ARMC2,0.071921687
RPN2,0.034509553
OLFM3,-0.136029363
PKD2,-0.735380279
ABCG2,1.06956637
CCNI,-0.240920683
RARRES1,0.193786477
MFSD1,0.252710478
RAB3GAP2,-0.187242927
FAM86A,0.061845097
PPL,0.8441188
UBN1,-0.059923508
KLF12,-1.265690831
HS1BP3,0.686622636
C2orf43,0.116530176
WDR35,-0.01284391
CCND2,0.94640331
FGF23,-0.825689658
ELL2,0.864272293
DNAH7,-0.535542422
CYP20A1,0.095409614
NDUFB3,-0.215751888
GTF3C3,-0.417094223
SATB2,-0.367083899
UBE2B,-0.284867311
TRPM6,-0.208519686
GDA,0.315870457
KLF9,0.448085617
TJP2,-0.194284835
ITGB1BP1,-0.056074743
CPSF3,-0.320225484
PIGZ,1.479962649
SENP5,-0.509648964
CCDC92,0.715541311
C1orf198,-0.455399307
HEATR1,-0.679742898
PTBP3,-0.487827104
RAD23B,-0.627101276
FKBP15,0.239071543
CTNNAL1,-1.315503432
FAM206A,-0.377633414
WDR34,-0.174228241
SET,-1.021305964
PPP2R4,-0.016127521
GLE1,-0.27141504
RAB14,-0.276237349
CNTRL,-0.96558397
FBXW2,-0.32467251
PHF19,-0.686076257
NEK6,0.227137304
BSPRY,-0.179770107
PPP6C,-0.398855979
NDUFA8,0.498460904
HDHD3,0.486692746
RBM18,-0.26262782
HSDL2,0.145230822
MAPKAP1,0.122805636
INVS,-0.213844667
GALNT12,-0.452109404
DENND1A,0.371465359
ALG2,0.275497292
KDSR,-0.03775798
VPS4B,0.029662768
ONECUT2,-0.81766622
C19orf25,0.001238336
ZBTB45,0.149885095
YLPM1,-0.554058759
DCAF4,-0.287912553
PROX2,-0.270302678
FCF1,-0.414999098
PGF,1.933481838
IFI27L2,2.123189147
NEK9,0.228500908
ACYP1,-0.755776545
IFT43,0.346261164
NPC2,0.049711431
DNAL1,0.493831871
IRF2BPL,0.198506131
KIAA0317,-0.005349827
MLH3,-0.229944877
TTLL5,-0.20397109
ABCD4,0.247221475
DLST,-0.067051123
ZC2HC1C,0.984930676
SLIRP,0.192099037
RBM25,-0.359123446
ESRRB,0.612938285
EIF2B2,-0.291201531
C14orf102,-0.207156792
COQ6,0.494046819
SUPT7L,0.417609376
KLHL29,0.075307418
DNMT3A,0.393445336
TMEM214,-0.023934109
ATAD2B,-1.047271482
ATL2,-0.909392714
YPEL5,1.156762543
FAM98A,-0.61388677
YIPF4,0.154222328
AFTPH,-0.319204874
LGALSL,0.132527493
BCL11A,-0.671608311
CRIPT,0.039715932
EPCAM,-0.224642045
SLC17A5,0.752132564
FAM178A,-1.097261078
IDE,-0.337046113
GPAM,-0.613333735
CUTC,-0.693408571
PYROXD2,0.298914179
CNNM1,-0.588874008
MXI1,0.428392835
SMNDC1,-0.625402977
C10orf88,-0.558044762
HELLS,-1.792501238
TCTN3,-0.044561013
FAM45A,0.073555874
AVPI1,0.269350052
WDR11,-0.433060373
C10orf76,-0.000314306
GOT1,-0.221988993
C10orf95,-0.564421491
GNA13,-0.701770371
KANSL1,-0.350055984
HOXB7,0.737356369
CRHR1,-0.382748715
PANK3,-0.337298171
MSX2,1.660190296
RCL1,-0.273613699
C9orf82,0.001901813
MOB3B,0.150913598
GRIA2,-0.48454098
NUP43,-0.813875944
MTHFD1L,-0.356900488
LRP11,-0.669968167
C6orf97,0.717625357
PCMT1,-0.35274146
PLEKHG1,0.698692742
CYSTM1,1.44044987
WDR55,0.14140637
ARAP3,-1.267351247
PCDHB14,0.24802661
SLC25A2,-0.517756623
MRPS14,0.289819927
CENPL,-0.777118799
GORAB,-0.422960872
ACAT2,0.140791025
TCP1,-0.90659376
SNX19,0.167039299
KCNJ5,0.489025144
MSANTD2,-0.619641067
TEX11,0.574768828
PDZD11,0.266221672
SLC10A7,-0.436488975
NUDCD1,-0.796183925
ENY2,-0.336536043
MASTL,-1.032486368
KIAA1217,0.699879737
PLXDC2,-0.501889142
EPC1,-0.917727573
CCDC77,-1.059146032
TAF12,0.200828821
ENOX1,-1.308330203
MTRF1,-0.276904208
DNAJC15,0.492457337
PROSER1,-0.453334826
UFM1,-0.338355893
WBP4,-0.675828809
ELF1,-0.210431425
SMAD9,-1.037757694
HSPH1,-0.996501172
ALG5,-0.349748157
EXOSC8,-0.959939878
ETF1,-0.536463709
FAM53C,0.11789235
SIL1,1.476639366
PAIP2,-0.443009102
KDM3B,-0.498435542
EGR1,1.016142227
SERP1,0.032031754
PLS1,0.181438019
ZFP30,-1.277460549
NR2C1,-0.865856173
UTP20,-0.868393543
TMPO,-1.581341294
ARL1,0.077988986
GLT8D2,-0.009837365
MTERFD3,-0.161237755
SOCS2,-0.779204628
NFYB,-1.451154297
CCDC53,0.817412687
APAF1,0.723638779
DUSP4,1.820676467
CLU,0.14532542
TNFRSF10B,0.821355301
SORBS3,-0.055499303
PTK2B,0.537874335
PPP3CC,-0.061636522
EPHX2,0.217677783
RNF170,0.050912506
UBIAD1,-0.287106321
TARDBP,-0.701304219
ZNF706,-0.440372629
LYPLA1,-0.632815969
COPS5,-0.322779583
RDH10,-0.670673001
AKAP1,-0.125318328
COIL,-0.502189525
TRIM25,0.26103299
SCPEP1,0.801132942
SPOP,-0.355257476
SLC35B1,-0.236728148
DYNLL2,-0.414413933
NACA3P,-0.135878443
TEX14,0.517274784
FAM117A,0.387978414
NCAPH,-0.817404812
KIAA0922,-0.698012943
MND1,-1.067054241
PAPD5,-0.491360045
ADCY7,0.155910967
CEP89,-0.036609957
ECHDC2,0.678363406
PLBD1,0.088599948
PYROXD1,-0.496080823
BCL2L14,-1.047555768
PSPC1,-0.611013081
PDZRN3,-0.021384485
RNF2,-0.776741529
TRMT1L,-0.483338397
SEC22A,-0.407032535
B4GALT4,-0.422148152
NAA50,-1.012998436
KIF18A,-0.809443546
PPPDE1,-0.435215506
CRY2,0.326871858
PEX16,1.084722555
DEPDC7,-0.634701336
CAT,0.656455112
PILRB,-0.487328578
ZMYM2,-0.1872302
TBC1D15,-0.817870443
ZCCHC17,0.3025593
KHDRBS1,-0.821034761
TMEM39B,-0.322039692
CCRL2,1.955557853
RNF115,-0.203550016
POLR3GL,0.407268952
TNFSF10,0.752840092
ZNF639,-1.040936258
PIK3CA,-0.383849327
PDS5A,-0.779643653
LIAS,-0.691617746
CPXM2,0.141089004
TMEM54,0.003089014
ZSCAN20,-0.713907253
CSMD2,-0.314820296
LRIF1,0.07795132
GTDC1,-0.318702233
ZRANB3,-0.294987884
ACVR2A,-0.21540097
POLK,-0.412987467
SV2C,-0.936501057
RPL21,-0.273407443
MTIF3,0.065037379
GTF3A,-0.631652472
RASL11A,0.305290341
UBL3,-0.029125932
FYTTD1,-0.226045801
MTERFD2,-0.295190166
OCRL,-0.002560041
MRPS2,-0.159207536
KIAA1191,-0.045525928
COPA,0.558775751
RBBP6,-0.735817801
ZC3H7A,-0.734817724
SERAC1,0.072425473
ANXA11,0.671411066
FAM35A,-0.995303847
FAM213A,-0.017550579
RPL5,-0.078163505
ODF2L,0.466939176
PTGFR,-0.177878176
SPATA1,-0.036551015
CCDC76,-0.614137622
LRRC39,-0.739238197
RWDD3,-0.255695491
ZNF644,-0.692765781
CCDC18,-0.649768637
RPAP2,-0.60118047
PQLC1,0.127548512
NBPF14,-0.325485311
BBS9,0.256504054
PMS2,-0.03263592
ZMIZ2,0.956833665
7-Sep,-0.50418765
EEPD1,0.730321645
KLHL7,-0.514857062
HERPUD2,-0.027713442
CBX3,-0.733746751
HNRNPA2B1,-1.16847884
NXPH1,-0.666592202
FAM126A,-0.435714788
HOXA7,1.380444592
NT5C3,-0.606027906
ARL4A,0.121804143
CCZ1,-0.191132918
POLM,0.151565194
FTSJ2,-0.449233558
SMU1,-0.154545344
CLTA,0.182912068
RECK,0.441091597
SPINK4,5.787272261
ACO1,0.329034644
KIAA1549,0.451355877
TRIM24,0.723602487
C7orf49,0.263145228
CALD1,0.526887394
CHST3,0.675877606
BICC1,-1.015569959
CISD1,-0.475085321
ECD,-0.163723501
P4HA1,-0.247876729
SLC25A16,-0.154977101
ZWINT,-0.967095473
VPS26A,-0.31575423
RBM19,-0.031370945
CIT,-0.98673765
IFT81,0.107447656
ACADS,0.857240863
NME2P1,0.066721199
DDX54,-0.369361821
MED13L,-0.110066167
CDKN2C,-1.687681648
RNF11,0.231811054
RASSF8,-0.161343315
BHLHE41,0.93720116
ITPR2,-0.315527809
CCDC91,-0.236216176
NECAB1,1.159752383
WWP1,-0.000308215
ACOT9,0.024636699
PRDX4,-0.292641004
DDX39A,-0.615641179
PKN1,0.86649881
C19orf43,0.013144872
CD97,0.764601586
WDR83,0.35466233
GIPC1,0.633870241
SPRYD7,-0.177759427
EBPL,-0.554501425
ATP7B,0.285928552
ZC3H13,-0.456982123
GUCY1B2,0.051610554
NLN,-0.889322785
CENPK,-1.144854019
OPTN,1.826267645
ATF1,-0.96314388
TSFM,0.030367027
PFDN5,0.704249321
SPATS2,-0.277354525
NR4A1,0.953437686
HOXC13,-1.110323778
LRP1,2.326855901
C12orf44,0.060447841
SMUG1,0.888759937
ATPAF1,-0.315887869
STIL,-1.249422567
HJURP,-1.151104874
AMD1,-0.985557009
NDUFAF4,-0.916735676
USP45,-0.818286378
MORF4L2,-0.004340911
FAM199X,-0.261866646
RAB9A,-0.309447849
METTL8,-0.12682726
TTC21B,-1.030434627
NMI,-0.712982879
ACVR1C,-0.498827372
BAZ2B,0.058058568
SLC36A1,0.15940237
LPGAT1,0.258187409
RAP2C,-0.588282257
EXOSC9,-1.138523849
PLA2G12A,0.211863617
ADCK4,0.278465645
PFKFB2,-0.182497546
C4BPB,2.03518291
EIF2C2,-0.492011614
MXD4,1.315211726
PMS2P5,0.304591021
CKS2,-1.13552991
ACSL3,-0.870482531
DNPEP,-0.172738987
SLC12A4,2.199074745
C16orf48,0.776936501
HMGB1P1,-0.746224996
FAM210B,1.101724192
PI3,3.062946467
SNX21,0.218327838
SLPI,3.101039109
TTPAL,0.804510626
PREX1,1.381610996
SDC4,0.943829237
NCOA3,-0.042135665
PIGT,0.258487966
NCOA5,-0.361584865
VAPB,0.144718948
PARD6B,-0.263892397
ATP5E,0.495735172
CHD6,0.279245861
PLCG1,-0.011002566
TOX2,-0.926786491
SRSF6,-0.887385669
ARFGEF2,-0.014662923
ZNFX1,0.385777309
CSE1L,-1.110260573
RAB22A,-0.011129482
STAU1,-0.096426765
MOCS3,0.646321359
PPP4R1L,0.009718257
PMEPA1,0.999371266
RNF114,0.250691578
BCAS4,0.786539839
PCK1,-1.064023246
MTRR,-0.338155086
PEPD,0.74739086
CHST8,0.012081486
IQSEC2,0.996779451
VAMP7,-0.479777263
STAMBP,-0.005348773
NAGK,1.086206785
MCEE,-0.37923396
PAIP2B,0.054194292
SNRNP27,0.267796133
MPHOSPH10,-0.875086042
ATP8A1,-0.103859194
USP22,-0.108383339
POF1B,-0.24603764
HIF3A,0.771532007
ZNF45,-0.355769128
USP9X,-0.039216512
F13A1,-0.674969508
GRM4,0.386000711
TRERF1,-0.015634898
SIRT5,0.29696361
MRS2,-0.403782923
WRNIP1,-0.249092072
RRP36,0.185987911
SNRPC,-0.136251747
SERPINB6,0.828687041
XPO5,-0.161095729
ABCC10,0.770879914
PEX6,0.728355371
NQO2,-0.191601595
PRICKLE4,0.597112985
C6orf130,-0.438980308
UNC5CL,-0.237841145
ZNF391,-0.01695695
RPS10,0.319125859
MED20,-0.311948649
TBCC,0.19045713
MAD2L1BP,0.134332557
KLHDC3,-0.120583013
DNAH8,-0.017635499
MEA1,0.20907929
KLHL31,-0.846513851
COL21A1,-0.914979911
SOX4,0.160428316
GLO1,-0.582728937
RREB1,-0.108408
SSR1,-0.026322208
RIOK1,-0.609829513
NRN1,0.284429203
SLC35B3,-0.371447146
RPP40,-0.064688535
ATXN1,-0.182479339
NUP153,-1.066196239
DEK,-1.342910545
EEF1E1,-0.865695831
RUNX2,0.871766853
LRRFIP1,0.004562178
RAB17,0.488385671
EREG,-0.226358324
C11orf9,0.275062076
AHNAK,-0.13523134
TMEM111,0.411338449
C3orf32,1.011422494
SH3TC1,1.485504853
CNOT1,-0.139430759
BBS2,-0.100744386
MT1G,-0.901106734
MT2A,0.413357496
C16orf70,-0.061592124
GOT2,0.002339767
DOK4,0.472209022
PIWIL1,-1.433047997
CLYBL,0.459333354
TMTC4,-0.819099108
RAP2A,-0.296262844
ABCC4,-0.30593974
EFNB2,0.392690333
TM9SF2,0.206782137
C17orf53,-0.483497224
IRF1,0.680236564
UPF3B,-0.75847874
RNF113A,0.297864204
6-Sep,0.348486265
NDUFA1,0.167370922
BMP4,1.578370176
FAM193A,0.092344737
GRK4,0.301641636
MYH2,1.215679273
HS3ST3B1,-0.321042929
SLC25A35,0.115594259
MRPS7,0.273893161
GGA3,-0.231704858
ARMC7,0.129213377
NUP85,-0.730408235
SLC25A19,-0.577282093
MIF4GD,0.44122894
NT5C,0.231206054
C1orf61,-0.58893829
TTF1,-0.404061113
GTF3C4,-0.735780672
DDX31,0.022186012
PPP1R12C,0.232641173
MBOAT7,0.867542449
SRMS,0.549039121
SLC2A4RG,-0.717229163
PPDPF,0.479911003
CHCHD5,1.093716963
PAX8,-0.052264127
INSIG2,0.287800365
POLR1B,-0.472778776
HTR5BP,-0.426597214
CCDC93,-0.292297948
PSD4,1.268990383
SLC25A23,0.485259805
GTF2F1,0.543741849
ALKBH7,0.507977185
CLPP,0.525993586
TNFSF9,1.902838645
GRIA3,-1.237178537
THOC2,-0.269750225
MED1,-0.329515828
RPL23,0.132130591
STRADA,0.369857898
ATG4C,-0.539163077
CD70,2.44813256
SH2D3A,0.33699809
TRIP10,-0.076635591
GPR108,1.189531524
OPA3,0.234219234
SNRPD2,0.430056939
RTN2,1.437444783
EML2,0.652420719
VASP,0.301992625
SYMPK,0.41951085
GPCPD1,-0.066937137
SDCBP2,2.494449769
PANK2,-0.6844077
FOXA2,0.164706487
GZF1,-0.207137937
NAPB,-0.198594395
CENPB,0.317836953
PSMF1,0.163532143
DTD1,-0.018075833
RBCK1,0.380122985
TMX4,-0.052437622
STK35,-0.384688419
SNRPB,-0.539662257
AP5S1,0.716494031
RRBP1,0.982771556
ZNF133,0.042138408
OVOL2,-0.542226191
PCSK2,0.850376613
MKKS,-0.291691062
BFSP1,2.094416874
DSTN,0.088321793
SNRPB2,-0.759275194
TBC1D20,0.196851389
ITPA,0.755382715
MCM8,-0.995284485
TMEM74B,1.191166977
FAM110A,0.289198123
MRPS26,-0.270428672
NCLN,0.008265691
HNRNPR,-1.285936026
ZNF436,0.01718512
MAX,0.055902667
CHURC1-FNTB,0.309111323
ARMCX5,-0.668984643
GDF5,2.382321626
NECAB3,1.351349846
ID1,1.70295515
RALY,-0.132093976
DYNLRB1,0.876494867
EIF2S2,0.041737057
ERGIC3,0.253730776
ROMO1,1.183665668
CEP250,-0.02607771
PLAGL2,-0.668333461
KDM5C,0.191353059
AMOT,-0.306098264
TMEM115,0.408879368
PSMB2,-0.284742952
EIF2C3,-0.830683323
UROD,1.430068887
ST3GAL3,-0.327765727
TMEM53,1.309141198
HECTD3,1.046112622
