ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category
GO:0000075,cell cycle checkpoint signaling,104/4414,185/12185,1.95E-08,9.62E-06,8.40E-06,25949/6118/63967/55143/991/1263/4998/65123/4582/83540/25896/51514/1063/2074/11130/983/1763/55367/65975/3619/5883/595/4361/472/57646/3014/1111/83695/1017/79035/8914/4193/51347/51499/9735/55743/675/79621/8451/7517/701/57082/5888/7158/79968/51065/54962/55055/5371/90381/641/9894/5347/9344/8883/27183/55159/8720/81620/83903/9212/990/672/80279/146956/56155/83990/332/9984/10403/147841/348654/4436/699/57405/51776/64859/580/1869/8318/11200/51512/2177/7508/79858/11073/4085/9319/10769/891/900/54908/1843/9656/8870/1432/1026/7272/23376/835/92421/4683/8555/55755,104,Biological Process
GO:1901988,negative regulation of cell cycle phase transition,126/4414,236/12185,4.24E-08,1.92E-05,1.67E-05,25949/6118/63967/55143/991/1263/4998/65123/4582/83540/51603/25896/51514/1063/2074/11130/983/1763/5728/55367/65975/3619/5883/10263/595/4361/472/57646/3014/1111/83695/1017/79035/8914/4193/144455/51347/51499/9735/55743/675/28984/5925/79621/8451/677/7517/701/57082/5888/7158/79968/51065/54962/55055/5371/90381/641/9894/9088/123879/5347/9344/5934/8883/27183/55159/8720/81620/83903/9212/51379/990/672/80279/146956/56155/83990/332/9984/10403/147841/22809/348654/4436/699/57405/51776/64859/580/58190/1869/5933/8318/11200/51512/2177/7508/10217/79858/11073/4085/9319/10769/891/9555/900/54908/1843/9656/8870/1432/1026/7272/23376/26271/10457/835/54984/92421/4683/5885/1030/8555/55755/138151,126,Biological Process
GO:0140014,mitotic nuclear division,132/4414,250/12185,4.89E-08,2.04E-05,1.78E-05,64793/10726/55143/991/11004/4774/84722/83540/9928/4751/1063/11130/983/9585/3832/9126/4288/3481/1028/81930/3619/113130/10524/8815/4041/472/1111/23310/9918/11331/29127/9700/8086/10540/9735/5901/28984/5925/440145/79866/10419/652/9787/7517/701/90417/57082/51203/55055/9493/9055/9088/5347/3835/55512/27183/81620/83903/9212/26073/10615/7283/27175/8678/146909/3837/10040/56155/8877/332/10403/57132/55125/147841/729440/23636/27338/348654/23397/699/57405/22974/9371/79980/4605/11065/6790/5902/11200/57026/5155/10201/152185/10274/10051/64151/1060/1062/4085/79884/9319/64105/891/995/54908/1843/3833/55023/7272/26271/54443/9031/858/54892/54984/80346/157313/23212/92421/5885/27085/4781/51510/8555/10592/55755/2801/54461/8243/24137/2491/2316,132,Biological Process
GO:0000070,mitotic sister chromatid segregation,98/4414,176/12185,9.40E-08,3.64E-05,3.18E-05,10726/55143/991/11004/84722/83540/9928/4751/1063/11130/983/3832/9126/81930/3619/113130/10524/472/23310/9918/29127/9700/8086/10540/9735/5901/5925/440145/9787/7517/701/90417/57082/51203/55055/9493/9055/5347/3835/27183/81620/83903/9212/26073/10615/7283/27175/8678/146909/3837/56155/332/10403/57132/55125/147841/729440/23636/348654/23397/699/57405/22974/9371/79980/4605/11065/11200/152185/10274/10051/64151/1060/1062/4085/79884/9319/64105/891/54908/1843/3833/7272/26271/9031/54892/54984/23212/92421/5885/51510/10592/55755/2801/8243/24137/2491/2316,98,Biological Process
GO:0090068,positive regulation of cell cycle process,112/4414,208/12185,1.32E-07,4.47E-05,3.90E-05,54361/55143/991/6491/8317/163786/29899/4921/5087/9928/51514/983/9585/3481/6240/79733/2237/3619/113130/10524/4041/595/85459/1813/23310/65125/83695/10635/9918/11331/1663/29127/9700/1019/4193/144455/11113/55835/28984/5925/8451/9787/3306/5890/7517/51203/9493/55512/5336/9212/201161/26073/10615/79915/990/8678/80174/5889/6909/8877/332/9984/10403/10755/23636/51692/6868/6241/348654/23397/699/51776/65992/994/9371/81610/11065/6790/5902/5155/56852/7325/993/10869/7474/131870/10051/1894/64151/4085/10733/891/84250/9555/995/4488/55023/26271/57057/1956/10926/255374/55904/6604/54892/50484/5885/27085/225689/8555/10592/1654,112,Biological Process
GO:0044770,cell cycle phase transition,235/4414,496/12185,1.32E-07,4.47E-05,3.90E-05,1870/25949/6118/10657/63967/55143/991/1263/6491/1031/4998/4774/8317/163786/65123/1163/4582/128239/4921/83540/5087/51603/9928/493/5129/25896/51514/1063/8453/219771/2074/11130/983/1763/5728/55367/9024/1028/6240/6881/65975/1642/3619/113130/4296/5883/10263/595/4361/472/57646/3014/1111/2305/83695/11331/196528/6602/9700/1017/6601/79035/8914/1019/4193/144455/5128/51347/51499/9735/5426/55743/26524/55835/675/8900/28984/5925/79621/8451/1033/9787/3306/5890/677/8110/801/7517/701/57082/5888/7158/79968/10776/9133/51065/54962/55055/8554/5371/90381/641/9894/899/9088/123879/5347/9344/5934/8883/27183/55159/5336/8720/81620/83903/9212/51379/79915/990/6605/672/80174/996/80279/146956/56155/5889/8493/6909/83990/332/9984/10403/1785/6597/147841/8193/2068/808/22809/27338/3398/51692/6868/6241/348654/805/4436/699/64682/57405/51776/64859/580/58190/65992/994/1869/5933/81610/11065/6790/571/8318/11200/51512/2177/7508/7325/152110/10217/6599/993/79858/11073/4291/10460/1062/4085/890/55294/9319/10769/891/55781/9555/995/79616/900/54908/1843/3400/9656/8870/1432/1026/7272/23376/26271/57492/10457/54443/1956/9275/5243/10926/5218/255374/55904/835/1020/6604/54984/1978/92421/4683/9134/50484/5885/27085/225689/4781/1029/1030/9833/8555/55755/5537/138151/29882/1654/5127/11040/7319,235,Biological Process
GO:0006270,DNA replication initiation,28/4414,35/12185,1.44E-07,4.58E-05,4.00E-05,4998/55388/23649/1017/5557/90381/23594/64785/81620/990/11143/4175/5000/4999/8318/4174/4171/11073/51053/4172/5558/23595/4176/222229/4173/4683/9134/5422,28,Biological Process
GO:0010948,negative regulation of cell cycle process,140/4414,273/12185,1.98E-07,5.96E-05,5.20E-05,25949/6118/63967/55143/991/1263/4998/65123/4582/83540/51603/4751/25896/51514/1063/2074/11130/983/1763/5728/55367/65975/79733/3619/5883/10263/595/4361/472/57646/3014/1111/83695/9700/1017/79035/8914/4193/144455/51347/51499/9735/55743/675/28984/5925/79621/8451/652/677/7517/701/57082/5888/7158/79968/51065/54962/55055/5371/90381/641/9894/899/9088/4682/9738/123879/5347/9344/5934/8883/27183/55159/8720/81620/83903/9212/51379/990/672/80279/146956/10040/56155/83990/332/9984/10403/147841/22809/348654/4436/699/57405/51776/64859/580/58190/1869/5933/8318/11200/3976/51512/2177/7508/10217/10201/79858/11073/604/4085/9319/10769/891/9555/900/54908/1843/9656/8870/1432/1026/7272/23376/26271/2852/10457/9031/835/54984/92421/4683/5885/27085/1030/8555/55755/138151,140,Biological Process
GO:1901987,regulation of cell cycle phase transition,189/4414,388/12185,2.10E-07,6.00E-05,5.24E-05,25949/6118/63967/55143/991/1263/6491/1031/4998/8317/163786/65123/4582/4921/83540/5087/51603/9928/493/25896/51514/1063/2074/11130/983/1763/5728/55367/1028/6240/65975/1642/3619/113130/5883/10263/595/4361/472/57646/3014/1111/83695/11331/196528/6602/9700/1017/6601/79035/8914/1019/4193/144455/51347/51499/9735/55743/55835/675/28984/5925/79621/8451/9787/3306/5890/677/8110/7517/701/57082/5888/7158/79968/51065/54962/55055/5371/90381/641/9894/9088/123879/5347/9344/5934/8883/27183/55159/5336/8720/81620/83903/9212/51379/79915/990/6605/672/80174/80279/146956/56155/5889/6909/83990/332/9984/10403/6597/147841/8193/2068/22809/3398/51692/6868/6241/348654/4436/699/57405/51776/64859/580/58190/65992/994/1869/5933/81610/11065/6790/8318/11200/51512/2177/7508/7325/152110/10217/6599/993/79858/11073/4291/1062/4085/55294/9319/10769/891/55781/9555/995/900/54908/1843/9656/8870/1432/1026/7272/23376/26271/57492/10457/54443/1956/9275/10926/255374/55904/835/6604/54984/92421/4683/50484/5885/27085/225689/1029/1030/8555/55755/138151/1654,189,Biological Process
GO:0048285,organelle fission,191/4414,393/12185,2.22E-07,6.04E-05,5.27E-05,54361/64793/10726/192670/55143/991/11004/4774/164045/84722/11022/5824/83540/259266/9928/4751/1063/11130/983/5728/9585/3832/9126/4288/5719/3481/1028/81930/1642/3619/113130/10524/8815/79703/4041/9633/4361/472/1111/23310/10635/9918/11331/10059/29127/9700/8086/10540/9735/5901/192111/55743/675/8900/28984/5925/440145/79866/10419/9985/57697/652/9787/3306/5890/7517/64423/701/90417/57082/5888/51203/9133/55055/9493/9055/9088/84464/5347/3835/55512/27183/100130958/81620/2175/84501/83903/9212/26073/10615/5892/7153/7283/27175/8678/284071/146909/4137/3837/146956/10040/56155/5889/83990/8877/332/201254/10403/57132/55125/147841/256126/729440/23636/27338/348654/10097/23397/699/5000/57405/994/22974/9371/79980/4605/11065/6790/5902/11200/3976/57026/11144/5155/2177/151648/7155/10201/7474/152185/10274/10051/64151/1060/1062/4085/84057/79884/9319/64105/891/995/9232/54908/1843/4488/10919/3833/116138/55023/7272/113115/26271/5071/54443/9031/858/54892/54984/80346/157313/23212/92421/25788/9134/5885/27085/51571/225689/4781/51510/80010/8555/10592/55755/2801/54461/8243/24137/2491/2316,191,Biological Process
GO:0044772,mitotic cell cycle phase transition,197/4414,409/12185,3.25E-07,8.41E-05,7.34E-05,1870/25949/6118/10657/63967/55143/991/1263/6491/1031/4998/4774/8317/163786/65123/1163/4582/128239/4921/83540/5087/9928/5129/51514/1063/8453/219771/11130/983/5728/55367/9024/1028/6240/6881/1642/3619/113130/10263/595/4361/472/1111/2305/11331/196528/6602/9700/1017/6601/79035/1019/4193/144455/5128/51347/51499/9735/5426/55743/26524/55835/8900/28984/5925/79621/8451/1033/9787/3306/5890/677/8110/801/7517/701/57082/10776/9133/51065/55055/8554/5371/90381/641/899/9088/123879/5347/9344/5934/8883/27183/55159/8720/83903/9212/51379/79915/990/6605/672/80174/996/80279/56155/5889/8493/332/10403/1785/6597/147841/8193/2068/808/27338/3398/51692/6868/6241/348654/805/699/64682/57405/51776/64859/580/58190/994/1869/5933/11065/6790/571/11200/51512/7508/7325/10217/6599/993/79858/11073/10460/1062/4085/890/9319/10769/891/55781/995/79616/900/54908/1843/3400/8870/1026/7272/26271/57492/10457/54443/1956/9275/5243/10926/5218/255374/55904/835/1020/6604/54984/1978/92421/4683/9134/50484/5885/27085/4781/1029/1030/9833/8555/55755/5537/138151/29882/1654/5127/11040/7319,197,Biological Process
GO:1903046,meiotic cell cycle process,79/4414,138/12185,3.52E-07,8.68E-05,7.57E-05,54361/192670/991/164045/11022/83540/259266/5728/5719/81930/1642/3619/79703/9633/4361/472/23310/10635/9918/9700/55743/675/8900/9985/57697/3306/5890/5888/9133/9088/84464/5347/100130958/2175/84501/5892/7153/7283/27175/284071/146956/56155/5889/83990/201254/10403/256126/2956/10097/23397/5000/994/6790/3976/11144/2177/151648/7155/993/7474/10051/1060/1909/84057/9319/995/9232/4488/10919/116138/7272/26271/25788/9134/5885/225689/80010/10592/2801,79,Biological Process
GO:1901991,negative regulation of mitotic cell cycle phase transition,91/4414,165/12185,4.78E-07,0.00011275,9.84E-05,25949/6118/63967/55143/991/1263/4998/65123/4582/83540/51514/1063/11130/983/5728/55367/3619/10263/595/4361/472/1111/1017/79035/4193/144455/51347/51499/9735/55743/28984/5925/677/7517/701/57082/51065/55055/5371/90381/641/123879/5347/9344/5934/8883/27183/55159/8720/83903/9212/51379/990/672/80279/56155/332/10403/147841/348654/699/57405/64859/580/58190/5933/11200/51512/10217/11073/4085/9319/10769/891/900/54908/1843/8870/1026/7272/26271/10457/835/54984/92421/4683/5885/1030/8555/55755/138151,91,Biological Process
GO:0045787,positive regulation of cell cycle,135/4414,265/12185,5.29E-07,0.000119571,0.000104342,54361/55143/991/6491/8317/163786/29899/84722/4921/5087/9928/51514/7042/219771/983/9585/2263/3481/6240/6737/79733/2237/3619/113130/10524/8061/4041/595/85459/1813/1111/23310/65125/83695/10635/9918/11331/4040/1663/29127/9700/1019/4193/144455/11113/55835/675/28984/5925/8451/9787/3306/5890/5641/7517/4212/51203/9493/55512/5336/9212/201161/26073/10615/79915/990/8678/284071/80174/5889/6909/5578/8877/332/9984/10403/5886/10755/23636/51692/6868/6241/348654/23397/699/51776/65992/994/9371/81610/11065/6790/5902/5155/56852/7325/993/10869/7474/131870/10051/1894/64151/4085/10733/891/84250/9555/995/4488/221477/55023/26271/3955/57057/1956/10926/255374/55904/6733/6604/54892/4824/1978/50484/5885/27085/225689/6461/8555/10592/22954/6990/1654/5716,135,Biological Process
GO:0051983,regulation of chromosome segregation,71/4414,122/12185,5.79E-07,0.000125653,0.000109649,55143/991/11004/83540/1063/11130/983/4288/3619/10524/472/23310/9918/196528/6602/9700/6601/9735/55743/5925/9787/8110/7517/701/57082/55055/116028/5347/83903/9212/990/6605/8678/996/56155/332/10403/6597/147841/8193/348654/23397/699/64682/57405/51776/11065/56852/6599/10051/10460/64151/1062/4085/9319/891/55781/54908/1843/7272/26271/57492/9275/6604/54892/157313/5885/225689/10592/55755/29882,71,Biological Process
GO:0007051,spindle organization,101/4414,189/12185,8.60E-07,0.0001796,0.000156725,79000/10726/55143/991/1263/6491/163786/29899/84722/83540/259266/140609/4751/6905/5728/3832/84445/9126/10579/1642/3619/29901/29127/9700/8086/10540/5901/55835/440145/79866/10426/54930/9787/23015/440270/90417/55142/9133/9493/9055/5347/9212/26073/10615/7283/27175/3837/332/1453/10403/57132/55125/115106/93323/23354/284403/729440/23636/57405/22974/9371/4605/6790/8480/81027/5116/11200/3985/10039/152185/10274/10460/79441/1062/79884/55722/11076/10769/891/64946/55521/26112/203068/3833/114327/26054/7272/26271/7430/2770/6867/92421/225689/54801/51510/2801/5524/8243/24137/55559/2316,101,Biological Process
GO:0007088,regulation of mitotic nuclear division,61/4414,102/12185,9.93E-07,0.000199657,0.000174227,55143/991/83540/4751/1063/11130/9585/4288/3481/3619/4041/472/1111/9700/9735/28984/5925/79866/10419/652/9787/7517/701/57082/51203/55055/9088/5347/55512/83903/9212/10040/56155/8877/332/10403/147841/23636/348654/699/57405/11065/6790/57026/5155/10201/4085/9319/891/995/54908/1843/55023/7272/26271/858/157313/5885/27085/55755/54461,61,Biological Process
GO:0033045,regulation of sister chromatid segregation,60/4414,100/12185,1.04E-06,0.000201797,0.000176095,55143/991/83540/1063/11130/983/3619/10524/472/196528/6602/9700/6601/9735/55743/5925/9787/8110/7517/701/57082/55055/116028/5347/83903/9212/990/6605/8678/996/56155/332/10403/6597/147841/8193/348654/699/64682/57405/51776/11065/6599/10460/1062/4085/9319/891/55781/54908/1843/7272/26271/57492/9275/6604/5885/225689/55755/29882,60,Biological Process
GO:1901990,regulation of mitotic cell cycle phase transition,150/4414,303/12185,1.15E-06,0.000215753,0.000188274,25949/6118/63967/55143/991/1263/6491/1031/4998/8317/163786/65123/4582/4921/83540/5087/9928/51514/1063/11130/983/5728/55367/1028/6240/1642/3619/113130/10263/595/4361/472/1111/11331/196528/6602/9700/1017/6601/79035/1019/4193/144455/51347/51499/9735/55743/55835/28984/5925/79621/8451/9787/3306/5890/677/8110/7517/701/57082/51065/55055/5371/90381/641/123879/5347/9344/5934/8883/27183/55159/8720/83903/9212/51379/79915/990/6605/672/80174/80279/56155/5889/332/10403/6597/147841/8193/2068/3398/51692/6868/6241/348654/699/57405/51776/64859/580/58190/994/1869/5933/11065/6790/11200/51512/7508/7325/10217/6599/993/79858/11073/1062/4085/9319/10769/891/55781/995/900/54908/1843/8870/1026/7272/26271/57492/10457/54443/1956/9275/255374/55904/835/6604/54984/92421/4683/50484/5885/27085/1029/1030/8555/55755/138151/1654,150,Biological Process
GO:0043549,regulation of kinase activity,211/4414,450/12185,1.47E-06,0.000266147,0.000232249,54206/1969/2048/64793/63967/1031/1647/84722/1435/128344/2209/4921/55732/5997/9928/493/25778/5525/7042/11221/183/10006/219771/22943/5728/51196/27250/150/10935/2263/101/3265/1028/6609/10527/7251/9479/572/5871/4296/2950/4041/595/4361/80310/6653/84959/57103/11331/4040/9052/7786/2065/5787/114882/51347/10645/26524/8900/28984/5925/79866/10253/8660/2621/1033/122809/6547/801/8812/161742/9133/57214/10519/8826/641/9894/899/9088/2013/5347/9961/9344/5934/79007/51763/124997/388324/1742/93649/5606/8844/9618/2064/990/124790/4137/80279/10040/22843/55181/9368/79092/9146/10892/8792/6794/5609/5296/171392/4294/29950/558/7040/808/84335/6868/6546/805/10461/5899/55437/2066/51719/5621/650/22974/5933/6714/11142/55861/5770/1917/84619/6647/104/29775/5155/859/8536/152110/993/4485/10641/1849/5580/7474/6091/5912/1894/5062/9711/285489/5156/3815/51191/1062/890/2247/10252/55294/5295/891/133619/9555/995/1958/6879/81848/2246/972/79616/900/8817/1843/56940/780/1616/11329/1026/1915/4217/23328/5071/11116/5575/5478/1956/857/4233/29062/8795/8797/2185/3084/4683/9134/284/114/3717/1029/1030/7010/7016/4915/4920/7099/7186/1654/64061/5716,211,Biological Process
GO:0044784,metaphase/anaphase transition of cell cycle,56/4414,93/12185,2.02E-06,0.000352914,0.000307965,55143/991/83540/1063/11130/3619/472/196528/6602/9700/6601/9735/55743/5925/9787/8110/7517/701/57082/55055/5347/83903/9212/990/6605/996/56155/332/10403/6597/147841/8193/348654/699/64682/57405/51776/11065/6599/10460/1062/4085/9319/891/55781/54908/1843/7272/26271/57492/9275/6604/5885/225689/55755/29882,56,Biological Process
GO:0140013,meiotic nuclear division,70/4414,123/12185,2.16E-06,0.000366134,0.000319501,54361/192670/991/164045/11022/83540/259266/5728/5719/81930/1642/3619/79703/9633/4361/472/10635/9700/55743/675/8900/9985/57697/3306/5890/5888/9133/84464/5347/100130958/2175/84501/5892/7153/284071/146956/56155/5889/83990/201254/10403/256126/10097/23397/5000/994/6790/3976/11144/2177/151648/7155/7474/10051/1060/84057/9319/9232/4488/10919/116138/7272/26271/25788/9134/5885/225689/80010/10592/2801,70,Biological Process
