ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category
GO:1905818,regulation of chromosome separation,32/302,71/12185,5.28E-33,5.32E-31,4.54E-31,55143/991/83540/1063/11130/3619/9918/9700/9735/9787/701/57082/55055/5347/9212/332/10403/147841/348654/23397/699/57405/11065/10051/64151/4085/9319/891/54908/7272/26271/54892,32,Biological Process
GO:1902850,microtubule cytoskeleton organization involved in mitosis,42/302,154/12185,2.00E-32,1.93E-30,1.65E-30,55143/991/6491/163786/29899/84722/83540/4751/983/3832/3619/29127/9700/55835/440145/79866/9787/51203/9493/9055/54820/5347/9212/332/10403/284403/1058/57405/22974/4605/6790/11200/10460/1062/4085/891/64946/54908/3833/7272/89958/24137,42,Biological Process
GO:1901990,regulation of mitotic cell cycle phase transition,55/302,303/12185,2.33E-32,2.14E-30,1.83E-30,63967/55143/991/6491/1031/4998/8317/163786/83540/9928/51514/1063/11130/983/6240/3619/113130/1111/9700/9735/55835/9787/701/57082/55055/90381/641/5347/9212/990/672/332/10403/5932/147841/6241/348654/699/57405/994/5933/11065/6790/11200/51512/11073/1062/4085/9319/891/995/54908/7272/26271/54443,55,Biological Process
GO:0007093,mitotic cell cycle checkpoint signaling,40/302,138/12185,4.64E-32,4.09E-30,3.49E-30,63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/9735/701/57082/54962/55055/90381/641/5347/9212/990/672/146956/332/10403/5932/147841/348654/4436/699/57405/11200/51512/2177/11073/4085/9319/891/54908/7272,40,Biological Process
GO:0051304,chromosome separation,32/302,77/12185,1.35E-31,1.14E-29,9.74E-30,55143/991/83540/1063/11130/3619/9918/9700/9735/9787/701/57082/55055/5347/9212/332/10403/147841/348654/23397/699/57405/11065/10051/64151/4085/9319/891/54908/7272/26271/54892,32,Biological Process
GO:0045787,positive regulation of cell cycle,51/302,265/12185,2.77E-31,2.25E-29,1.92E-29,55143/991/6491/8317/163786/29899/84722/9928/51514/983/9585/6240/3619/113130/1111/83695/10635/9918/29127/9700/11113/55835/675/9787/51203/9493/25970/9212/10615/990/332/10403/6241/348654/23397/699/994/81610/11065/6790/5902/10051/1894/64151/4085/10733/891/995/26271/10926/54892,51,Biological Process
GO:0045786,negative regulation of cell cycle,56/302,334/12185,4.61E-31,3.61E-29,3.08E-29,63967/55143/991/4998/83540/4751/51514/1063/11130/983/3619/3014/1111/83695/9700/8914/9735/675/701/57082/5888/79968/54962/55055/90381/641/899/9088/5347/81620/9212/990/672/146956/83990/332/10403/5932/147841/348654/4436/699/57405/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/51053/7272/26271,56,Biological Process
GO:0010965,regulation of mitotic sister chromatid separation,27/302,57/12185,9.88E-29,7.46E-27,6.37E-27,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/11065/4085/9319/891/54908/7272/26271,27,Biological Process
GO:0033045,regulation of sister chromatid segregation,33/302,100/12185,1.19E-28,8.66E-27,7.40E-27,55143/991/83540/1063/11130/983/3619/9700/9735/9787/701/57082/55055/116028/5347/9212/990/996/332/10403/147841/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271,33,Biological Process
GO:0051321,meiotic cell cycle,42/302,189/12185,1.79E-28,1.26E-26,1.08E-26,991/8438/83540/259266/4751/9156/81930/3619/9633/3014/10635/9918/9700/675/5888/55329/9133/9088/5347/2175/7153/996/146956/83990/10403/5932/23397/151246/994/6790/2177/151648/10051/84057/9319/995/9232/7272/26271/7516/4603/25788,42,Biological Process
GO:0051306,mitotic sister chromatid separation,27/302,60/12185,5.80E-28,3.96E-26,3.38E-26,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/11065/4085/9319/891/54908/7272/26271,27,Biological Process
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,31/302,91/12185,1.86E-27,1.23E-25,1.05E-25,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/990/996/332/10403/147841/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271,31,Biological Process
GO:0007051,spindle organization,41/302,189/12185,2.29E-27,1.47E-25,1.25E-25,79000/55143/991/6491/163786/29899/84722/83540/259266/4751/3832/3619/29127/9700/55835/440145/79866/9787/90417/9133/9493/9055/5347/9212/10615/332/10403/284403/57405/22974/4605/6790/11200/10460/1062/891/64946/3833/7272/26271/24137,41,Biological Process
GO:0044784,metaphase/anaphase transition of cell cycle,31/302,93/12185,4.03E-27,2.51E-25,2.14E-25,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/990/996/332/10403/147841/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271,31,Biological Process
GO:0033046,negative regulation of sister chromatid segregation,24/302,46/12185,5.59E-27,3.11E-25,2.66E-25,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,24,Biological Process
GO:0033048,negative regulation of mitotic sister chromatid segregation,24/302,46/12185,5.59E-27,3.11E-25,2.66E-25,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,24,Biological Process
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,24/302,46/12185,5.59E-27,3.11E-25,2.66E-25,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,24,Biological Process
GO:2000816,negative regulation of mitotic sister chromatid separation,24/302,46/12185,5.59E-27,3.11E-25,2.66E-25,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,24,Biological Process
GO:0033047,regulation of mitotic sister chromatid segregation,25/302,52/12185,6.93E-27,3.76E-25,3.21E-25,55143/991/83540/1063/11130/983/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,Biological Process
GO:0051985,negative regulation of chromosome segregation,24/302,47/12185,1.12E-26,5.63E-25,4.81E-25,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,24,Biological Process
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,24/302,47/12185,1.12E-26,5.63E-25,4.81E-25,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,24,Biological Process
GO:1905819,negative regulation of chromosome separation,24/302,47/12185,1.12E-26,5.63E-25,4.81E-25,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,24,Biological Process
GO:0045930,negative regulation of mitotic cell cycle,42/302,209/12185,1.33E-26,6.53E-25,5.58E-25,63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/9735/701/57082/54962/55055/90381/641/5347/9212/990/672/146956/332/10403/5932/147841/348654/4436/699/57405/5933/11200/51512/2177/11073/4085/9319/891/54908/7272/26271,42,Biological Process
GO:1901991,negative regulation of mitotic cell cycle phase transition,38/302,165/12185,1.99E-26,9.59E-25,8.19E-25,63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/9735/701/57082/55055/90381/641/5347/9212/990/672/332/10403/5932/147841/348654/699/57405/5933/11200/51512/11073/4085/9319/891/54908/7272/26271,38,Biological Process
GO:0050000,chromosome localization,32/302,106/12185,2.04E-26,9.60E-25,8.20E-25,55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/9787/90417/57082/55055/54820/3835/81620/9212/10615/332/10403/147841/57405/81610/151648/1894/1062/891/54908/3833,32,Biological Process
GO:0045839,negative regulation of mitotic nuclear division,25/302,54/12185,2.34E-26,1.07E-24,9.18E-25,55143/991/83540/1063/11130/3619/1111/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,Biological Process
GO:0007052,mitotic spindle organization,34/302,125/12185,2.51E-26,1.12E-24,9.55E-25,55143/991/6491/163786/29899/84722/83540/4751/3832/3619/29127/55835/440145/79866/9787/9493/9055/5347/9212/332/10403/284403/57405/22974/4605/6790/11200/10460/1062/891/64946/3833/7272/24137,34,Biological Process
GO:0051303,establishment of chromosome localization,31/302,98/12185,2.54E-26,1.12E-24,9.55E-25,55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/90417/57082/55055/54820/3835/81620/9212/10615/332/10403/147841/57405/81610/151648/1894/1062/891/54908/3833,31,Biological Process
GO:0006310,DNA recombination,46/302,268/12185,5.57E-26,2.40E-24,2.05E-24,79000/8438/8317/64710/9156/3014/1111/83695/10635/8914/8089/55010/3146/675/5888/80119/641/116028/51659/7153/672/146956/83990/3838/5932/29128/348654/4436/4175/8318/4174/2177/10721/4171/11073/7468/84057/3148/9319/4172/253714/7516/84296/4173/25788/3149,46,Biological Process
GO:0051310,metaphase chromosome alignment,30/302,92/12185,5.98E-26,2.53E-24,2.16E-24,55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/90417/57082/55055/3835/81620/9212/10615/332/10403/147841/57405/81610/151648/1894/1062/891/54908/3833,30,Biological Process
GO:0007094,mitotic spindle assembly checkpoint signaling,23/302,44/12185,6.35E-26,2.53E-24,2.16E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272,23,Biological Process
GO:0071173,spindle assembly checkpoint signaling,23/302,44/12185,6.35E-26,2.53E-24,2.16E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272,23,Biological Process
GO:0071174,mitotic spindle checkpoint signaling,23/302,44/12185,6.35E-26,2.53E-24,2.16E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272,23,Biological Process
GO:0031577,spindle checkpoint signaling,23/302,45/12185,1.27E-25,4.96E-24,4.24E-24,55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272,23,Biological Process
GO:0051784,negative regulation of nuclear division,25/302,57/12185,1.29E-25,4.96E-24,4.24E-24,55143/991/83540/1063/11130/3619/1111/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,25,Biological Process
GO:0030071,regulation of mitotic metaphase/anaphase transition,29/302,87/12185,1.97E-25,7.45E-24,6.36E-24,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/990/332/10403/147841/348654/699/57405/11065/1062/4085/9319/891/54908/7272/26271,29,Biological Process
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,29/302,89/12185,4.18E-25,1.55E-23,1.32E-23,55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/990/332/10403/147841/348654/699/57405/11065/1062/4085/9319/891/54908/7272/26271,29,Biological Process
GO:1903046,meiotic cell cycle process,34/302,138/12185,9.11E-25,3.32E-23,2.84E-23,991/8438/83540/259266/81930/3619/9633/10635/9918/9700/675/5888/9133/9088/5347/2175/7153/146956/83990/10403/23397/994/6790/2177/151648/10051/84057/9319/995/9232/7272/26271/4603/25788,34,Biological Process
GO:0006302,double-strand break repair,44/302,278/12185,2.22E-23,7.97E-22,6.81E-22,79000/8438/8317/64710/113130/3014/1111/2305/10635/8914/8089/55010/3146/675/5888/641/116028/51659/672/146956/83990/5932/29128/348654/4436/4175/8318/11200/4174/2177/10721/4171/7468/55345/3148/9319/7913/4172/253714/7516/157570/84296/4173/25788,44,Biological Process
GO:0033044,regulation of chromosome organization,41/302,237/12185,2.41E-23,8.49E-22,7.25E-22,55143/991/83540/4751/1063/11130/983/3619/9918/9700/9735/9787/701/57082/80119/55055/116028/5347/9212/990/7153/996/332/10403/147841/348654/23397/699/57405/11065/10051/10460/64151/1062/4085/9319/891/54908/7272/26271/54892,41,Biological Process
GO:0140013,meiotic nuclear division,31/302,123/12185,5.54E-23,1.92E-21,1.64E-21,991/8438/83540/259266/81930/3619/9633/10635/9700/675/5888/9133/5347/2175/7153/146956/83990/10403/23397/994/6790/2177/151648/10051/84057/9319/9232/7272/26271/4603/25788,31,Biological Process
GO:2001251,negative regulation of chromosome organization,27/302,90/12185,2.34E-22,7.97E-21,6.81E-21,55143/991/83540/1063/11130/3619/9700/9735/701/57082/80119/55055/5347/9212/7153/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271,27,Biological Process
GO:0032392,DNA geometric change,26/302,83/12185,4.11E-22,1.38E-20,1.18E-20,440081/5985/3146/5983/5888/80119/641/63922/51659/7153/83990/4175/9837/8318/4174/10721/4171/5984/3148/4172/5982/84296/4173/25788/79075/3149,26,Biological Process
GO:0008608,attachment of spindle microtubules to kinetochore,21/302,48/12185,1.16E-21,3.82E-20,3.26E-20,55143/11004/83540/4751/3619/29127/9735/90417/57082/55055/81620/9212/10615/332/10403/147841/57405/151648/1894/1062/891,21,Biological Process
GO:0090329,regulation of DNA-templated DNA replication,20/302,43/12185,2.35E-21,7.64E-20,6.52E-20,8317/8914/5985/5983/54962/90381/641/63922/81620/4175/4174/4171/5984/51053/4172/26271/5982/10926/4173/79075,20,Biological Process
GO:0071103,DNA conformation change,26/302,89/12185,3.08E-21,9.87E-20,8.43E-20,440081/5985/3146/5983/5888/80119/641/63922/51659/7153/83990/4175/9837/8318/4174/10721/4171/5984/3148/4172/5982/84296/4173/25788/79075/3149,26,Biological Process
GO:0000725,recombinational repair,31/302,161/12185,2.89E-19,9.12E-18,7.79E-18,79000/8438/8317/64710/3014/1111/83695/10635/8914/8089/55010/675/5888/641/116028/51659/672/5932/29128/348654/4175/8318/4174/10721/4171/4172/253714/7516/84296/4173/25788,31,Biological Process
GO:0032508,DNA duplex unwinding,23/302,77/12185,3.68E-19,1.15E-17,9.78E-18,440081/5985/5983/5888/80119/641/63922/51659/7153/83990/4175/9837/8318/4174/10721/4171/5984/4172/5982/84296/4173/25788/79075,23,Biological Process
GO:0061982,meiosis I cell cycle process,23/302,81/12185,1.32E-18,4.05E-17,3.46E-17,991/8438/10635/9700/675/5888/9133/9088/5347/7153/146956/83990/10403/994/6790/2177/84057/9319/995/9232/26271/4603/25788,23,Biological Process
GO:0000724,double-strand break repair via homologous recombination,30/302,157/12185,1.41E-18,4.26E-17,3.64E-17,79000/8438/8317/64710/3014/1111/10635/8914/8089/55010/675/5888/641/116028/51659/672/5932/29128/348654/4175/8318/4174/10721/4171/4172/253714/7516/84296/4173/25788,30,Biological Process
GO:0044839,cell cycle G2/M phase transition,29/302,146/12185,1.77E-18,5.28E-17,4.51E-17,63967/4998/8317/9928/51514/1063/983/6240/1111/2305/9133/90381/641/9088/5347/9212/990/672/10403/5932/994/6790/11200/11073/890/891/995/26271/9833,29,Biological Process
GO:0051225,spindle assembly,27/302,123/12185,1.84E-18,5.40E-17,4.61E-17,55143/991/6491/163786/29899/259266/4751/3832/3619/29127/55835/440145/9133/9493/9055/5347/9212/10615/332/10403/22974/4605/6790/11200/3833/26271/24137,27,Biological Process
GO:0000086,G2/M transition of mitotic cell cycle,27/302,132/12185,1.27E-17,3.69E-16,3.15E-16,63967/4998/8317/9928/51514/1063/983/6240/1111/2305/90381/641/9088/5347/9212/990/672/5932/994/6790/11200/11073/890/891/995/26271/9833,27,Biological Process
GO:0006275,regulation of DNA replication,25/302,111/12185,1.84E-17,5.25E-16,4.48E-16,8317/64710/983/8914/5985/5983/54962/90381/641/63922/81620/990/4175/4174/4171/5984/890/51053/4172/26271/5982/10926/157570/4173/79075,25,Biological Process
GO:0031570,DNA integrity checkpoint signaling,26/302,130/12185,9.35E-17,2.64E-15,2.25E-15,63967/4998/51514/983/3014/1111/83695/8914/675/5888/79968/54962/90381/641/5347/81620/990/672/146956/83990/4436/8318/11200/51512/2177/11073,26,Biological Process
GO:0140694,non-membrane-bounded organelle assembly,42/302,375/12185,1.32E-16,3.68E-15,3.14E-15,55143/991/6491/163786/29899/259266/4751/1063/3832/3619/29127/9735/55835/440145/9787/22995/9133/9493/9055/5347/9212/10615/672/332/10403/284403/1058/22974/4605/6790/11200/27258/9662/1062/10733/64105/64946/3833/387103/26271/54443/24137,42,Biological Process
GO:0051052,regulation of DNA metabolic process,46/302,452/12185,1.72E-16,4.72E-15,4.03E-15,79000/8317/64710/4751/983/3014/1111/2305/10635/8914/10728/8089/55010/5985/3146/5983/5888/80119/54962/90381/641/63922/116028/25970/81620/9212/990/672/3838/4436/4175/4174/10721/4171/5984/7468/890/7913/51053/4172/26271/5982/10926/157570/4173/79075,46,Biological Process
GO:0007127,meiosis I,20/302,75/12185,9.60E-16,2.60E-14,2.22E-14,8438/10635/9700/675/5888/9133/5347/7153/146956/83990/10403/994/6790/2177/84057/9319/9232/26271/4603/25788,20,Biological Process
GO:1902749,regulation of cell cycle G2/M phase transition,23/302,107/12185,1.11E-15,2.96E-14,2.53E-14,63967/4998/8317/9928/51514/1063/983/6240/1111/90381/641/9088/5347/9212/990/672/5932/994/6790/11073/891/995/26271,23,Biological Process
GO:0010389,regulation of G2/M transition of mitotic cell cycle,22/302,96/12185,1.12E-15,2.96E-14,2.53E-14,63967/4998/8317/9928/51514/1063/983/6240/1111/90381/641/5347/9212/990/672/5932/994/6790/11073/891/995/26271,22,Biological Process
GO:0006270,DNA replication initiation,15/302,35/12185,1.20E-15,3.14E-14,2.68E-14,4998/55388/23649/5557/90381/81620/990/4175/8318/4174/4171/11073/51053/4172/4173,15,Biological Process
GO:0044786,cell cycle DNA replication,16/302,42/12185,1.27E-15,3.28E-14,2.80E-14,8317/675/5888/54962/641/81620/7083/4175/9837/8318/4171/51053/4172/26271/10926/4173,16,Biological Process
GO:0034508,centromere complex assembly,14/302,30/12185,2.49E-15,6.35E-14,5.42E-14,4678/23421/1063/9735/9787/11339/79172/1058/55355/1062/64105/64946/387103/2491,14,Biological Process
