ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category
GO:1905818,regulation of chromosome separation,42/3017,71/12185,6.93E-10,1.32E-07,1.22E-07,10459/55143/991/83540/7175/1063/11130/3619/23310/9918/9700/9735/9787/701/57082/55055/5347/83903/9212/56155/332/10403/147841/348654/23397/699/57405/11065/29781/10051/64151/4085/9319/891/54908/7272/26271/54892/5885/225689/10592/55755,42,Biological Process
GO:1901988,negative regulation of cell cycle phase transition,101/3017,236/12185,7.11E-10,1.32E-07,1.22E-07,26270/10459/60672/6118/63967/55143/991/1263/4998/83540/7175/25896/51514/1063/11130/983/1763/5728/55367/3619/5883/10263/4361/57646/3014/1111/83695/1017/79035/8914/4193/144455/51499/9735/675/79621/701/57082/5888/79968/51065/54962/55055/5371/90381/641/9088/123879/5347/8883/55159/8720/81620/83903/9212/990/672/80279/146956/56155/83990/332/9984/10403/84444/147841/25959/84446/348654/4436/699/57405/64859/580/58190/1869/5933/29980/8318/56241/11200/51512/2177/7508/10217/11073/4085/9319/10769/891/9555/54908/56658/9656/1026/7272/26271/10457/4683/5885/55755,101,Biological Process
GO:0061982,meiosis I cell cycle process,46/3017,81/12185,7.12E-10,1.32E-07,1.22E-07,991/8438/55706/5719/4361/10635/9700/675/8900/57820/9985/57697/5888/9133/9088/84464/5347/100130958/7153/29893/146956/5889/83990/10403/2956/994/6790/11144/2177/7155/993/1060/84057/9319/995/9232/116138/26271/4603/7013/25788/9134/5885/225689/80010/1164,46,Biological Process
GO:0000724,double-strand break repair via homologous recombination,74/3017,157/12185,8.14E-10,1.46E-07,1.34E-07,10459/79000/6118/8438/8317/56893/142/54537/64210/27343/54780/2237/4361/3014/1111/10635/1108/196528/79035/8914/8089/55010/675/9985/57697/5888/641/84464/116028/2521/55159/54386/51659/55135/7156/672/5889/9400/23347/51444/29128/7515/10856/79677/348654/4175/55183/64859/84515/25939/8318/4174/11144/57599/10721/4171/353497/25836/84250/4172/253714/6119/4176/7516/7486/84296/4173/4683/25788/5885/4796/9401/80010/55086,74,Biological Process
GO:0051321,meiotic cell cycle,85/3017,189/12185,8.69E-10,1.51E-07,1.39E-07,991/8438/55706/11022/83540/259266/4751/9156/84930/5728/9126/10844/5719/81930/3619/9633/4361/3014/23310/10635/9918/9700/1017/675/8900/10426/57820/9985/57697/5888/9133/9088/84464/5347/100130958/2175/201164/7156/7153/29893/996/146956/56155/5889/83990/10403/2956/23397/64682/151246/994/23236/6790/3976/11144/29781/2177/151648/7155/993/7474/10051/1060/1909/84057/9319/995/9232/4488/116138/7272/26271/6196/7516/4603/7013/4683/25788/9134/5885/225689/80010/1164/10592/8243,85,Biological Process
GO:0051304,chromosome separation,44/3017,77/12185,1.27E-09,2.15E-07,1.97E-07,10459/55143/991/83540/7175/1063/11130/3619/23310/9918/9700/9735/9787/701/57082/55055/5347/83903/9212/7156/56155/9400/332/10403/147841/348654/23397/699/57405/11065/29781/10051/64151/4085/9319/891/54908/7272/26271/54892/5885/225689/10592/55755,44,Biological Process
GO:0044786,cell cycle DNA replication,29/3017,42/12185,1.79E-09,2.92E-07,2.69E-07,8317/1763/79733/2237/144455/675/5888/54962/641/64785/81620/79915/80174/9400/7083/4175/5111/9837/29980/8318/4171/51053/4172/26271/10926/7486/4173/7013/5422,29,Biological Process
GO:0045930,negative regulation of mitotic cell cycle,90/3017,209/12185,4.13E-09,6.56E-07,6.02E-07,10459/60672/6118/63967/55143/991/1263/4998/83540/7175/7832/51514/1063/11130/983/5728/55367/1028/3619/5883/10263/4361/1111/1017/79035/4193/144455/694/51499/9735/701/57082/51065/54962/55055/5371/90381/641/123879/5347/8883/55159/8720/83903/9212/990/672/80279/146956/10040/56155/332/10403/147841/25959/84446/348654/4436/699/57405/64859/580/58190/5933/10950/29980/11200/51512/2177/7508/10217/11073/4085/9319/10769/891/54908/56658/9656/1026/7272/26271/10457/23087/4683/5885/27085/23513/2619/55755,90,Biological Process
GO:0051983,regulation of chromosome segregation,60/3017,122/12185,4.26E-09,6.57E-07,6.03E-07,10459/55143/991/11004/83540/7175/1063/11130/983/4288/3619/23310/9918/196528/9700/9735/9787/8110/701/57082/55055/116028/5347/83903/9212/990/8678/996/56155/332/10403/147841/8193/79677/348654/23397/699/64682/57405/11065/29781/56852/10051/10460/64151/1062/4085/9319/891/54908/7272/26271/9275/6604/54892/157313/5885/225689/10592/55755,60,Biological Process
GO:0051784,negative regulation of nuclear division,35/3017,57/12185,4.58E-09,6.85E-07,6.30E-07,10459/55143/991/83540/7175/1063/11130/3619/1111/9735/701/57082/55055/5347/83903/9212/10040/56155/332/10403/147841/348654/699/57405/3976/4085/9319/891/54908/7272/26271/6196/5885/27085/55755,35,Biological Process
GO:0033046,negative regulation of sister chromatid segregation,30/3017,46/12185,7.57E-09,1.02E-06,9.37E-07,10459/55143/991/83540/7175/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/56155/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271/5885/55755,30,Biological Process
GO:0033048,negative regulation of mitotic sister chromatid segregation,30/3017,46/12185,7.57E-09,1.02E-06,9.37E-07,10459/55143/991/83540/7175/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/56155/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271/5885/55755,30,Biological Process
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,30/3017,46/12185,7.57E-09,1.02E-06,9.37E-07,10459/55143/991/83540/7175/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/56155/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271/5885/55755,30,Biological Process
GO:2000816,negative regulation of mitotic sister chromatid separation,30/3017,46/12185,7.57E-09,1.02E-06,9.37E-07,10459/55143/991/83540/7175/1063/11130/3619/9735/701/57082/55055/5347/83903/9212/56155/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271/5885/55755,30,Biological Process
GO:0032392,DNA geometric change,45/3017,83/12185,7.98E-09,1.03E-06,9.48E-07,1660/1763/4361/440081/1663/5985/3146/5983/57697/5888/80119/641/63922/64785/51659/7153/83990/9400/2068/10856/84083/4175/84515/9837/8318/4174/10721/4171/5984/3148/10146/3159/4172/10973/3181/5982/4176/7486/84296/4173/4683/25788/79075/9401/3149,45,Biological Process
GO:0006270,DNA replication initiation,25/3017,35/12185,8.04E-09,1.03E-06,9.48E-07,4998/55388/23649/1017/5557/90381/23594/64785/81620/990/11143/4175/8318/4174/4171/11073/51053/4172/5558/4176/222229/4173/4683/9134/5422,25,Biological Process
GO:0071103,DNA conformation change,47/3017,89/12185,1.15E-08,1.44E-06,1.32E-06,1660/1763/4361/440081/1663/5985/3146/5983/57697/5888/80119/641/63922/64785/51659/7156/7153/83990/9400/2068/10856/84083/4175/84515/9837/8318/4174/7155/10721/4171/5984/3148/10146/3159/4172/10973/3181/5982/4176/7486/84296/4173/4683/25788/79075/9401/3149,47,Biological Process
GO:1901991,negative regulation of mitotic cell cycle phase transition,74/3017,165/12185,1.23E-08,1.50E-06,1.38E-06,10459/60672/6118/63967/55143/991/1263/4998/83540/7175/51514/1063/11130/983/5728/55367/3619/10263/4361/1111/1017/79035/4193/144455/51499/9735/701/57082/51065/55055/5371/90381/641/123879/5347/8883/55159/8720/83903/9212/990/672/80279/56155/332/10403/147841/25959/84446/348654/699/57405/64859/580/58190/5933/29980/11200/51512/10217/11073/4085/9319/10769/891/54908/56658/1026/7272/26271/10457/4683/5885/55755,74,Biological Process
