"ENTREZID","SYMBOL","17.3_DOX_0.5_24","87.1_DOX_0.5_24","87.1_VEH_0.5_24","17.3_VEH_0.5_24","84.1_DOX_0.5_24","84.1_VEH_0.5_24","90.1_DOX_0.5_24","90.1_VEH_0.5_24","75.1_DOX_0.5_24","75.1_VEH_0.5_24","78.1_DOX_0.5_24","78.1_VEH_0.5_24"
55454,"CSGALNACT2",4.902365426,4.398190477,4.890483661,5.256031836,4.643822347,5.297489913,4.539155879,5.085775395,4.436365291,4.93871802,4.520673757,5.027803258
221002,"RASGEF1A",1.390850519,0.326715502,0.496173635,0.396952704,-1.018296351,0.010602512,0.426324814,0.775060512,1.535630026,1.036928603,1.54645204,0.4113781
3185,"HNRNPF",8.392160228,8.075418846,7.367983182,7.155045547,7.675197623,6.997392185,7.884271668,7.515294528,7.698051427,7.32592947,8.126552658,7.387522762
8187,"ZNF239",2.506019742,1.60817208,1.942423385,1.928403208,2.307219675,2.465995406,2.570955926,1.971395744,2.567401296,2.314372807,3.043038332,2.577220637
220992,"ZNF485",0.834171836,0.272790131,0.585520506,1.225338764,0.348715452,0.76410759,0.31089273,0.857364768,1.212129061,1.161810564,1.382923478,0.768182332
7580,"ZNF32",3.077048283,3.152552777,3.568461009,3.841904189,3.127060423,3.39521767,2.944606446,3.555531171,2.160763596,3.928292264,3.223083696,3.814647245
414208,"ZNF32-AS2",0.508984377,-0.949114188,-0.359046558,1.013585385,0.957367836,0.808565124,-0.688520664,-0.50099292,-0.425795145,0.488016151,-0.45429389,0.014495498
6387,"CXCL12",6.464524391,6.929550333,7.560367317,6.374400735,6.288874434,6.988965744,6.483574732,7.214704007,7.70732721,7.155704091,8.614133105,7.76558053
643236,"TMEM72",-0.084158897,-0.826327159,0.496173635,1.058495584,-0.481005225,-0.331375547,-1.103167224,-0.06223277,-0.425795145,0.863896973,0.262302373,0.226541684
83937,"RASSF4",5.918572231,6.217511369,7.258047105,7.18573382,5.875160078,6.862883441,6.066317009,6.993698704,6.689034446,7.290036939,6.196716655,7.337994497
11067,"DEPP1",4.625806002,4.444657437,3.762951002,3.627652559,4.764022889,3.874480971,4.015407237,3.928246232,2.972543156,3.785168896,3.339186773,3.355108589
220979,"ZNF22-AS1",1.714548271,0.777605008,0.449335723,0.592858793,0.469694194,-0.331375547,0.770164323,0.732077913,1.099016193,0.337278031,1.467003502,0.468077768
7570,"ZNF22",3.477321212,3.484513943,4.589390804,4.323423353,2.930289635,3.560313436,3.332745937,4.591845032,2.197861013,4.098100675,2.634046476,4.446311343
220972,"MARCHF8",6.942871872,6.855815036,5.43672204,5.287026601,6.738219136,4.768883478,7.063528075,5.275465362,6.162236301,5.254857649,6.709444628,5.292036456
93550,"ZFAND4",2.5946184,2.627028313,3.244208648,2.896272222,2.307219675,2.380226147,1.702846895,2.453825074,1.382928091,2.800803548,2.165448583,2.929882931
253725,"WASHC2C",5.769542748,5.738406695,5.618387742,5.653717828,5.83912078,5.66094634,5.881438806,5.776276867,5.459876519,5.577052539,5.451856087,5.501768916
119016,"AGAP4",3.851527411,2.817984421,2.834431352,3.49507802,3.533185228,3.853415792,3.325328838,3.239856513,3.596982167,3.372134126,3.404613029,3.091995684
728407,"PARGP1",2.327946228,1.319906858,1.837204357,2.290292481,1.557910204,1.994125624,1.55848052,1.875903031,2.160763596,2.033030694,2.061099784,1.469528732
100287932,"TIMM23",5.775872231,6.045271466,6.051732689,6.189919637,5.591683832,5.684992975,5.861065192,6.054423265,5.75724601,6.01080753,5.881440416,6.063950137
8031,"NCOA4",8.803799149,8.731270976,8.17944077,8.138594982,8.690669244,7.682060894,8.787728522,8.137783358,8.061000604,8.059849226,8.37596811,7.911351607
653268,"AGAP7P",2.063986697,1.26572154,1.81889686,1.904002521,2.401480921,2.105223021,1.854827632,1.467871799,2.38641892,1.357298798,2.061099784,1.126251878
728113,"ANXA8L1",1.252461352,1.422529603,2.117404613,0.710088891,2.020828085,1.742416911,1.151935709,-0.401916183,0.976274555,0.168932688,0.060577701,0.768182332
643650,"LINC00842",2.855905345,2.54977582,1.578908662,1.185401776,3.410090546,1.765153584,2.85472702,1.241400187,0.343180199,2.065365431,0.439249985,2.369674488
5540,"NPY4R",1.687945048,1.937672269,0.997255871,0.76531505,2.68997969,1.695839497,2.310452618,0.148578711,-0.216082809,1.220418636,-1.941512525,2.109458142
9721,"GPRIN2",4.07842325,3.321435045,0.189198309,-0.311087565,5.008273688,1.519847441,3.411912293,-1.134604038,1.82364464,-0.598561035,3.070176103,0.522633081
83849,"SYT15",2.475235045,3.203884867,2.087128038,2.131215046,3.920429838,2.546950489,2.644323039,1.178755857,1.445961267,1.529431275,2.165448583,1.602106236
414241,"SHLD2P1",1.888183356,2.54977582,2.071748097,1.85392703,2.134988227,1.190907599,2.310452618,1.387053239,1.79971206,2.065365431,1.693317484,2.127171494
399761,"BMS1P1",2.163892492,1.494973315,1.578908662,1.828222044,2.843396138,2.273258429,1.58356724,1.493835609,1.535630026,2.561084649,1.54645204,1.323523577
2658,"GDF2",2.293068022,5.283129906,6.248376956,5.119642893,3.678325604,5.14113754,3.614146071,5.393952223,2.524239373,4.851014986,2.559401464,5.268286152
118738,"ZNF488",4.700904376,3.934332751,0.298942788,-0.860690347,3.962270579,-1.071325479,4.229207929,0.081673437,2.609309342,-1.22261517,3.223083696,-0.915086768
653145,"ANXA8",2.807297182,2.248269506,2.176115785,1.802050743,3.292005956,2.122935096,2.702735106,0.935225982,1.592455383,1.91378635,0.868230979,2.017474423
642517,"AGAP9",3.538161206,2.526921974,2.45036235,3.330886396,3.267183269,3.1321157,2.973363573,2.628054207,2.961799417,3.163931056,0.596846658,1.090581973
642826,"BMS1P2",2.521169209,1.397550129,1.060954938,2.668978221,2.626338483,1.955107049,1.8752889,0.972635468,1.847186676,2.549701369,1.19846094,0.722302573
439965,"SHLD2P3",2.043147663,2.101313339,1.368450549,2.02207718,1.875112785,1.546342187,2.249058453,1.467871799,2.337389086,2.354177941,1.467003502,1.856893046
102724488,"SYT15B",2.580224669,3.673256752,2.426377754,1.144327693,4.104516209,2.884658728,2.823478289,0.732077913,1.506355347,1.93143665,1.888896753,2.442225079
100996758,"NPY4R2",1.177947781,1.541323988,1.060954938,-0.201128056,2.4166093,1.288306328,1.047623614,-0.50099292,-0.967234947,1.069177064,-1.941512525,1.323523577
414224,"AGAP12P",1.390850519,1.447083922,0.496173635,1.144327693,1.713009182,1.465351986,1.310599337,1.271730978,1.212129061,1.220418636,1.382923478,0.722302573
143162,"FRMPD2",0.446874299,0.738352696,-0.128395175,-0.702455888,1.61148406,-0.431230676,1.895464027,0.081673437,-1.844030431,-0.091262684,-0.45429389,-0.534828543
5599,"MAPK8",5.851235424,5.191639906,4.86170869,4.908958307,5.303052389,4.605256595,5.237115335,4.832128415,5.259516179,5.000642218,5.603516886,4.912512231
58504,"ARHGAP22",2.664508669,1.69274159,0.787316877,0.530466547,2.431580685,0.851693529,2.217352995,0.011513888,2.524239373,1.458159362,2.353913492,1.524030227
196740,"VSTM4",-0.178910037,-1.39626264,1.64275084,0.652664246,-2.216082572,1.086454173,-2.27113912,0.273743908,-0.317131814,2.049288649,-0.174010424,1.57654752
118461,"C10orf71",4.422979399,3.925622288,5.851269992,6.427794516,4.494981447,5.846954601,4.19705828,6.128801784,2.063618909,6.654657554,2.805330996,6.219633275
2074,"ERCC6",3.857507958,3.652291295,3.864622348,3.982541712,4.042478722,3.890080432,3.545584677,3.756574991,2.929079641,3.888182476,3.223083696,4.127860821
55753,"OGDHL",4.339979013,4.567325875,5.435220491,5.769669678,4.557737769,5.747699958,5.062987059,6.013502951,5.317551341,5.694120497,4.972942232,5.538636446
8505,"PARG",5.581812578,5.653913882,5.33088059,5.204512629,5.637598716,5.164843442,5.422327882,5.077214234,4.968928616,5.32831147,5.322410297,5.345979025
100652748,"TIMM23B",3.545588927,3.203884867,3.791397669,4.089196137,3.580969009,3.684785706,3.828682417,3.745811256,3.085727092,3.937056114,2.929074902,3.809171029
414189,"AGAP6",4.278900042,3.609423611,3.579377974,3.87993433,4.380057746,4.388080907,4.060777351,3.834840742,4.340091906,3.6846756,4.114343184,3.221319073
100421577,"FAM21EP",1.35747774,0.477359434,0.070413244,0.818504871,1.221337383,0.571163517,0.533201331,0.388911627,1.82364464,0.389293802,1.096558176,0.352358582
387680,"WASHC2A",6.600893655,6.299018872,5.901068654,6.305044891,6.760623256,6.337907528,6.694017206,6.393032339,6.318832735,6.201084802,6.483330421,6.250266025
56624,"ASAH2",2.327946228,1.902592652,1.743251296,1.748239292,2.05989383,1.319364185,2.151771933,1.752286326,1.506355347,2.016587434,1.54645204,1.676172961
259230,"SGMS1",6.243719953,5.841563931,6.29050724,6.669522199,5.583328732,6.341694246,5.456678988,6.012380727,6.633420638,6.876457931,6.831435715,7.122553124
104355295,"SGMS1-AS1",3.241573669,2.005371834,1.029456938,1.720561685,2.532243528,1.086454173,1.725563479,0.732077913,3.803633905,2.112548022,3.744916068,1.919224172
653308,"ASAH2B",2.565685884,2.994945458,2.45036235,2.793752766,2.909051967,2.273258429,2.644323039,2.518491827,2.269311173,3.385001704,2.772662428,2.96969828
5592,"PRKG1",3.545588927,3.454551182,3.837596747,3.923071753,3.224838774,3.289397302,3.001558671,1.895513931,3.435523053,3.910603216,4.047640799,3.955154951
23283,"CSTF2T",5.942683147,5.014033026,5.451652197,5.707581001,5.164299587,5.358569235,4.696914999,5.550589779,5.512358731,5.873743806,5.431072365,5.739130124
22943,"DKK1",5.459354209,5.710788617,4.417542217,4.969000898,6.42601689,5.471751121,5.927479166,4.942298778,2.479746221,4.070487593,3.148654738,4.505071282
11130,"ZWINT",4.073293328,2.808539987,4.169218031,4.421232491,3.316408763,4.046754556,2.151771933,3.824647392,4.319200055,5.120896534,3.339186773,4.027680143
253430,"IPMK",5.250248465,3.802573964,2.286822567,2.345697652,3.022170244,1.695839497,3.595768304,2.043485029,5.825504758,2.526661759,6.01662186,2.384479419
55847,"CISD1",5.163599615,5.801657896,5.95445631,6.074403164,4.554322008,4.740480461,5.299009058,5.669266772,6.03091166,5.778216069,5.580108421,5.550172165
7321,"UBE2D1",5.556301083,4.741209968,4.657939707,4.412609749,4.372319284,3.826644278,4.595738204,4.339629,5.304854888,4.415929183,5.869903822,4.535236912
7019,"TFAM",6.079453617,5.038477208,5.018331218,5.301110338,4.954868756,4.480285113,5.128376215,5.188711833,5.798587551,5.279185843,5.995542984,5.119151122
80114,"BICC1",3.321629497,3.603974469,4.832348094,4.121301752,3.258813215,4.620922767,3.082981283,4.536711336,3.496346566,4.257026841,3.826757346,4.741931992
220965,"FAM13C",4.493804287,5.189822353,4.008882814,3.114015523,4.793295538,2.174802826,5.170378441,3.909078197,3.496346566,3.243803253,4.061230276,3.406784515
220963,"SLC16A9",4.997510666,1.810969934,-0.128395175,0.967232117,3.275505043,1.1569232,2.725453435,1.856021878,5.68069107,2.981106071,5.492546297,2.577220637
8030,"CCDC6",5.395021122,4.195733118,5.891245488,5.816178684,3.827272448,5.225535449,4.20919851,5.618542389,5.835838416,5.734897511,6.286230832,5.968919443
288,"ANK3",7.245014179,8.640370167,8.492629081,8.60549746,8.290262882,8.443688047,8.111747438,8.625445699,7.435646676,8.732906076,7.866047036,8.654317354
983,"CDK1",5.096914246,4.022751392,3.796084722,4.382017716,4.308870253,3.82122984,3.769790862,3.729513563,5.217230376,5.15885246,4.921716073,4.101221414
9886,"RHOBTB1",6.602675055,6.479466471,5.754651183,5.413416888,6.751703315,6.314012656,6.224202326,5.539725676,6.134998811,5.445038692,6.431952767,5.553451213
84159,"ARID5B",5.855724064,5.952916198,5.09830591,5.1894485,6.463830256,5.981675578,5.852060457,4.707306735,4.533886104,4.681448947,4.670054492,4.996824936
219790,"RTKN2",2.000544228,0.428871779,1.442067688,2.110037985,1.584945798,1.408716972,0.973641564,1.387053239,2.160763596,2.572378815,1.888896753,1.627220025
84890,"ADO",6.777661896,6.356047965,5.595716068,5.468534678,6.008442993,4.681939744,6.420580172,5.570551456,6.318832735,5.177462405,6.569060763,5.274260484
1959,"EGR2",5.539659359,4.708577314,-1.106915349,-0.201128056,5.173234588,0.518607494,6.074082341,0.546068606,6.697963635,0.227257899,6.510827182,-0.234177708
29982,"NRBF2",5.213415515,4.97867907,4.432671143,4.332594224,4.516204988,3.950844349,4.676656557,4.292331293,4.280814974,4.332035195,4.813461316,4.237931239
221037,"JMJD1C",6.375636232,6.280351258,6.536514166,7.07397493,6.553814855,6.818735388,6.414476321,6.480035188,5.849016706,7.025140475,6.006120919,6.931637504
84989,"JMJD1C-AS1",2.124756407,2.808539987,0.350835357,0.465253575,2.559759811,-0.431230676,3.287660341,0.443221834,0.932925014,0.227257899,1.293638368,0.088694866
221035,"REEP3",7.060957528,7.424010914,7.057451452,7.017517894,6.896990234,6.484692011,6.915173973,6.524009374,7.321050134,7.034358223,7.546696714,7.043720889
29119,"CTNNA3",5.266071822,4.914094737,6.435742779,6.255276595,4.505632245,5.774562518,4.629254639,6.08677042,7.700476952,7.760823474,6.835395556,7.030839325
347731,"LRRTM3",0.508984377,1.60817208,-0.85100541,3.070826431,2.020828085,1.122118905,0.583810061,-0.50099292,-2.182413978,-0.241376187,-0.174010424,0.088694866
23411,"SIRT1",6.485916314,6.266621472,5.244356629,5.065666404,6.198767081,4.605256595,6.367403892,5.277335186,4.828143949,5.16632527,5.322410297,5.020713226
26091,"HERC4",6.482050392,7.656294971,6.028021567,5.901849469,7.49273005,5.873355269,7.052340042,5.612630102,5.555872233,5.739914545,5.786456432,5.936636033
84665,"MYPN",4.704226787,5.960398204,5.327646951,6.347509644,6.144145288,5.25996152,4.992152793,4.732059667,3.671405178,5.826180879,3.446638212,4.852548556
64081,"PBLD",4.997510666,5.218631957,3.663861438,3.789585811,4.706713415,3.6113981,4.608016278,3.177143639,4.947306016,4.16677004,4.906739616,3.665039708
3189,"HNRNPH3",6.388084679,6.846615818,6.516773169,6.794251682,6.770224693,6.563822778,6.766324668,6.684800012,6.54351124,6.815979165,6.622745294,6.678891942
55680,"RUFY2",4.3569655,4.034951617,3.781977632,4.01138197,4.368434431,4.078871475,4.130526401,3.385657875,4.24581582,4.070487593,4.020071692,3.712746746
1763,"DNA2",3.461701698,3.099326659,3.053820292,3.605124844,4.132273267,3.573255181,3.425850827,3.119940527,2.950975068,3.950102871,2.739236937,3.683115222
8034,"SLC25A16",3.523190046,4.589553396,3.869077801,3.98835607,4.700546255,3.636277739,4.714055801,3.579977262,4.232469096,4.058489685,3.778211743,3.847075065
80312,"TET1",4.753166075,4.210150938,4.594780994,4.606537168,4.168470996,3.140835359,4.804854206,4.785591427,4.440240557,4.512904965,5.462136735,4.34019586
55749,"CCAR1",7.499016196,6.749396011,6.572474412,6.686610331,7.244066056,6.962772455,6.921336686,6.64190348,7.454450347,6.878165438,7.556325441,6.723241755
219736,"STOX1",2.855905345,0.959285386,-0.277995767,0.08593968,0.827558536,-0.06759602,1.369481289,0.775060512,2.402398777,1.036928603,2.669968926,1.228256929
79009,"DDX50",6.144488538,6.258840657,5.704425134,5.62040744,6.221557842,5.175491414,6.396008275,5.709985216,4.68524238,5.69541238,5.377764126,5.556722825
9188,"DDX21",7.574027127,6.655062653,6.832967593,6.904445181,6.698541583,6.871422246,6.685352388,6.860344146,7.068463447,6.874178106,7.272183889,6.912612241
26128,"KIFBP",4.470580185,5.362723581,6.499634621,6.359896978,4.899410661,6.187162901,4.739391102,6.155479842,5.12874845,6.423965841,4.615833009,6.214463978
9559,"VPS26A",6.562966959,6.628471588,5.820544248,5.711101375,6.158839523,5.389995555,6.3196771,5.552135137,6.152820604,5.866880564,6.475739448,5.851286482
6832,"SUPV3L1",5.712942195,5.750787692,5.190192725,5.54153378,5.464616868,5.301384072,5.566136669,5.576638355,4.992872853,5.341574085,5.383184467,5.330771566
80201,"HKDC1",1.791535417,2.770131568,1.942423385,2.548213705,3.447397716,3.771563149,2.702735106,2.783491385,1.350347738,3.193489649,1.693317484,2.615373322
3098,"HK1",9.408580881,9.835121146,9.914226833,9.678947267,9.353429027,9.495708432,9.538624531,9.824709079,9.857487221,9.551635879,9.876656294,9.539131003
6865,"TACR2",2.5946184,2.406884781,2.462206759,2.532381778,2.116577887,2.191685797,2.354842291,2.740762982,2.753328088,1.999954598,3.015380284,2.017474423
23555,"TSPAN15",1.215685581,1.829765898,2.981592053,3.114015523,1.221337383,3.810339619,1.8752889,3.016270875,2.494730255,2.938098655,2.11421741,3.237718377
219738,"FAM241B",0.784813105,1.397550129,3.257863874,3.103338856,0.957367836,3.158118148,0.813220493,3.343443462,-0.317131814,3.391392709,-1.941512525,3.435503273
1305,"COL13A1",4.474476924,3.536926997,4.306949955,4.95422289,4.574696308,5.283776977,4.139012623,4.767080407,4.149686938,4.163039625,4.047640799,4.246060315
55506,"MACROH2A2",6.035288617,5.804036116,6.158416581,5.988530474,5.796386513,5.96704061,5.90774986,6.469442469,5.650902197,6.269470147,5.904240478,6.480438921
84883,"AIFM2",4.531699169,4.775546483,5.332494696,4.843102829,4.93136155,5.105945624,5.013078303,5.428017105,4.698246076,5.013128861,4.687684732,4.889344088
219743,"TYSND1",4.775448426,5.43815471,4.218933763,4.276673613,5.714593031,4.627141911,5.439605672,4.251062222,3.833407892,4.33535373,4.274583536,4.43923839
56681,"SAR1A",7.600567588,6.630483008,6.831256079,6.953569339,6.822274979,6.832256821,6.408346536,6.619230251,7.706522983,7.153825728,7.684785983,7.098061849
5464,"PPA1",5.019014474,5.351386122,5.3357175,5.527625815,5.100155435,5.545842098,5.145324127,5.397395135,4.614980899,5.195835347,4.597296674,5.30571236
55222,"LRRC20",4.172578323,3.152552777,5.37383984,5.040702136,2.600074554,4.774497591,2.895366209,5.222101444,4.562612907,5.280907973,4.397522707,5.127975677
1979,"EIF4EBP2",8.111963927,7.868296025,7.25974474,7.568527062,8.003256002,6.825511946,8.093033805,7.165071946,7.54090456,7.387569129,8.067176265,7.476580237
27143,"PALD1",2.69154353,2.63773429,1.465794977,1.692342689,1.473623827,1.572359125,3.19302852,1.933953677,2.553156986,1.999954598,2.772662428,2.036346332
140766,"ADAMTS14",1.390850519,0.272790131,1.417943635,1.510350947,-0.481005225,0.286850412,1.217509494,0.857364768,1.937691528,2.670234454,3.17389345,4.258168687
8879,"SGPL1",6.192593587,5.835764175,6.684779856,6.702614492,6.404362374,7.196104325,6.079603527,6.66565425,6.146904434,7.206423392,6.1529634,7.223267671
5092,"PCBD1",5.021680053,5.598819756,5.997823916,5.745840565,4.68501202,4.887612278,5.410109121,5.65063384,5.758798492,5.671979629,5.649224291,5.646975318
219699,"UNC5B",7.328118361,6.971413192,7.091213731,7.184468091,7.663751876,7.425282107,7.63486516,7.277708236,5.736910229,7.130137479,6.190546846,6.936040862
728978,"UNC5B-AS1",3.413802137,4.462833109,4.48004438,3.678888299,3.920429838,2.975200285,4.846902192,5.166687578,2.872841577,3.391392709,1.948610947,2.293281368
55315,"SLC29A3",3.097406746,2.53839415,2.040487424,1.879182028,2.961571206,2.776907604,2.736679838,1.895513931,1.673705078,1.220418636,1.888896753,1.74662213
64115,"VSIR",4.182141128,6.213044145,4.534351421,3.186618442,6.075508149,4.30517786,5.439605672,2.718914657,3.913647365,4.530383962,3.446638212,4.625244179
5660,"PSAP",11.46303339,11.21857152,10.70923049,10.89599288,11.3686844,11.2805416,10.98004023,10.61853868,11.81312891,11.0117995,11.49060179,10.96506254
9469,"CHST3",6.885493037,6.188679153,5.914063023,6.578017881,7.426080263,7.526067722,6.546327864,5.923237625,5.687228112,6.802854113,5.798677092,6.778930569
9806,"SPOCK2",2.565685884,4.283567399,2.286822567,2.72576971,4.712854324,2.935659366,4.332709818,2.707865151,3.677984336,2.549701369,6.583259154,5.754882606
51008,"ASCC1",5.469152081,5.897200718,5.141301823,5.335729669,5.47910071,4.782878008,5.783348321,5.264195234,4.668821183,5.311559886,5.056736474,5.470887686
119504,"ANAPC16",5.85273319,6.297331762,6.539312386,6.656800152,5.611540835,5.613183558,6.060744642,6.620703842,6.436996647,6.476760571,6.389491228,6.483020622
54541,"DDIT4",5.505788703,5.66049099,5.119029106,6.167031882,5.588347596,3.445352684,6.177594679,6.971349257,4.828143949,3.513604479,4.943893229,4.289969481
54788,"DNAJB12",5.755199057,6.034171868,6.08467005,6.104160923,6.051479983,6.392778176,5.916414649,6.207400087,4.691758879,6.142616955,5.029342289,6.144434401
10367,"MICU1",5.66770935,5.986807289,5.568579204,5.474761015,5.488079822,5.235746318,5.892773779,5.446415511,5.76344594,5.515483702,5.94512714,5.460445281
90550,"MCU",4.201078654,4.350176937,4.459509728,4.463589685,4.259382395,4.681939744,4.264540063,4.273718838,4.327593135,4.246489475,4.309164657,4.460354066
5033,"P4HA1",6.876685937,7.27724918,7.027869864,6.563485464,6.669629899,6.745590895,7.009016202,7.282836469,6.518069157,5.976149393,6.370513955,6.418849162
25961,"NUDT13",1.288322927,0.477359434,1.029456938,2.152085745,1.255393413,1.935194761,1.117996176,1.544402132,1.476474311,2.354177941,-0.45429389,0.897667459
11319,"ECD",4.553967339,4.987075927,5.040226706,5.239062368,5.076537635,4.982832287,5.102575098,4.80386794,3.754679287,5.291197807,3.934055027,5.069626951
317662,"FAM149B1",3.994071666,4.504373158,4.266993194,4.295555682,4.071443235,3.848101085,4.310342569,3.90424613,3.503772321,3.851568384,4.006087027,4.17970786
23234,"DNAJC9",4.759567655,4.030896328,4.795371936,4.951249037,4.466188806,4.96330159,4.205163107,5.006832109,4.668821183,5.029611362,4.606594612,4.66216361
414245,"DNAJC9-AS1",1.547031902,0.428871779,0.245113817,1.338916198,1.352988311,1.852677931,0.185415185,1.359075325,1.317014591,1.482310006,1.293638368,0.468077768
51021,"MRPS16",5.825532583,6.38095371,6.192590251,6.329299686,5.944645327,5.653348821,6.345572159,6.192613874,5.732176367,6.198353698,5.889080543,6.15957586
118491,"CFAP70",1.215685581,1.209421421,0.896101764,1.264199922,1.960171443,1.465351986,1.083238936,0.972635468,1.79971206,1.408610311,1.096558176,0.855783879
310,"ANXA7",5.071412178,5.935667343,6.162959635,6.145077084,5.427758031,5.788502334,5.630745078,5.851000083,5.46938946,6.27984159,5.621973981,6.061649092
118490,"MSS51",1.576337145,1.1206243,2.680710441,2.131215046,2.134988227,1.935194761,1.453529609,1.815418279,0.343180199,2.341031215,0.596846658,2.428003904
5532,"PPP3CB",6.397351027,6.392062059,5.795015412,6.121460803,6.444586271,5.883781731,6.25087375,5.760321617,5.328047028,5.866880564,5.603516886,5.781692772
159195,"USP54",4.1188189,3.3799949,4.008882814,3.769466703,3.899045444,4.105842417,3.397837779,3.615886835,3.723217031,3.874560853,3.744916068,3.706868929
58529,"MYOZ1",2.831805971,2.627028313,1.942423385,2.467257304,3.224838774,2.731448039,2.679653296,1.989758574,2.141850924,2.875649529,1.096558176,1.383710065
79933,"SYNPO2L",8.774070888,9.6143298,10.4071829,10.21311744,9.908318495,10.5145465,9.787052912,10.49643183,7.100651451,10.1923281,8.007884855,10.5809067
729092,"AGAP5",3.223163668,1.954897312,2.586454687,2.654424031,2.91970988,2.623603227,2.608105811,2.923798546,2.961799417,2.367205948,2.669968926,2.144669997
729096,"BMS1P4",2.378731746,1.1206243,1.151521726,2.131215046,2.000891228,2.241180698,1.65631164,1.835862919,2.353918199,2.341031215,2.165448583,1.383710065
2749,"GLUD1P3",2.475235045,1.541323988,2.462206759,3.026304407,3.061200149,3.312735638,2.065367292,2.568216088,1.870350712,3.055429188,1.888896753,2.615373322
9632,"SEC24C",7.335635962,7.143261459,7.072500877,7.380699686,7.374233315,7.40822959,7.293779215,7.092587222,7.001849423,7.201885525,7.041407836,7.224296716
170384,"FUT11",4.486104384,5.011977192,5.306449758,5.265639804,4.557737769,4.66390408,4.917660279,5.422958367,4.214479195,4.958221847,4.286202921,4.904830782
118487,"CHCHD1",4.098762456,4.426249856,4.211935549,4.467757802,3.6657181,4.183855794,4.117702732,4.325240316,3.603908789,4.277873454,3.621929749,4.266184843
23053,"ZSWIM8",7.205117161,6.667523748,6.085627504,6.318954665,7.340918496,6.65185985,7.148464424,6.151407498,6.705228451,6.128339691,6.661179438,5.806640381
100507331,"ZSWIM8-AS1",1.288322927,0.326715502,-0.53623714,-0.430124611,0.99816572,0.286850412,0.72578354,-0.401916183,0.745194213,-0.091262684,0.060577701,-0.234177708
8509,"NDST2",5.660885919,5.550063968,5.166859386,5.466453247,6.180050027,5.897996181,5.754644091,5.172727615,4.267789588,5.20855859,4.597296674,5.030158879
818,"CAMK2G",5.158764287,5.018135927,5.634179442,5.324281948,5.372582369,5.905690889,4.85979477,5.314231602,5.601576405,5.532931672,5.350352674,5.577809358
5328,"PLAU",4.749954601,6.026045456,4.072081618,4.050813619,5.549415889,4.930989243,5.358356323,3.984268097,4.24581582,3.264840429,4.26286981,3.577557078
7414,"VCL",9.73229679,9.787767602,9.773447585,9.994826448,9.781311148,10.43053241,9.472068653,9.782296635,9.788196868,9.730132376,9.980210806,10.09745583
26985,"AP3M1",5.554461454,5.213273796,5.988639974,6.057909176,4.990690789,5.853600199,5.042778077,5.680614715,6.19127042,6.186458803,6.084740224,6.099154863
132,"ADK",5.938457454,7.070551832,4.27708661,4.173272676,6.42881758,4.013906348,6.747024202,3.94245696,4.714337584,4.203553078,5.366861964,4.229756098
23522,"KAT6B",5.935633434,5.1733605,5.64070864,5.803042683,5.471876965,5.269932447,5.308444518,5.712751472,5.610202069,5.825000991,5.892885487,5.674341723
51207,"DUSP13B",1.288322927,2.316490449,2.024599351,1.748239292,0.872138737,0.407377691,2.506831157,2.043485029,2.160763596,2.033030694,0.596846658,-0.234177708
142891,"SAMD8",7.01888449,5.909401109,4.832348094,4.94826904,5.732838601,5.101485657,5.733785683,4.508333698,6.678410019,4.813432813,6.758234589,4.820244917
7417,"VDAC2",6.430827341,6.631152859,6.677177719,6.755567304,5.970503912,5.886376615,6.749797271,6.872146328,6.423356646,6.254648453,6.088063156,5.965231092
118881,"COMTD1",4.219770814,4.664758807,4.730741902,4.610312608,4.012920762,4.483716397,4.786065696,5.109059954,4.280814974,4.512904965,3.744916068,4.704075103
84858,"ZNF503",5.676193504,5.357875575,5.563090036,4.544746467,5.809340228,6.03410167,5.575545484,5.612630102,6.219731739,4.393817936,5.995542984,5.123570146
100131213,"ZNF503-AS2",2.536161245,2.070036432,1.975857526,1.409952754,2.188850258,1.831289593,1.310599337,2.043485029,3.638051675,0.439499247,3.148654738,1.627220025
3778,"KCNMA1",2.124756407,2.220051471,3.88676328,2.467257304,2.290892839,3.579682778,1.791642815,2.518491827,1.506355347,1.458159362,3.339186773,3.538377222
9231,"DLG5",7.339914212,7.054661082,6.645713096,6.77335634,7.317937716,6.818735388,7.215196242,6.62584959,6.530846282,6.815979165,6.722332373,6.723969489
100128292,"DLG5-AS1",2.608869942,2.355926365,0.449335723,-0.003549642,1.980674994,0.464064285,2.558356964,0.857364768,2.063618909,0.534954408,1.948610947,0.468077768
11128,"POLR3A",5.581812578,5.394633854,5.804350976,6.168312995,5.871047351,6.072207689,5.952971076,6.156496134,4.420759284,6.113919722,4.780978417,6.051248728
6229,"RPS24",8.418947342,8.771473555,7.959449404,8.10987959,8.007009061,7.405066234,8.482735428,7.87737447,8.878506129,7.943979904,8.579138067,7.908793607
57178,"ZMIZ1",7.00682697,7.773485924,7.77143441,7.265711761,7.499406394,6.758396257,8.082073127,7.869029035,5.76344594,7.298137823,6.42408584,7.301894528
10105,"PPIF",6.853682251,7.615241663,6.949045353,7.114415131,6.675930354,6.109333057,7.789078795,7.1791419,6.985367201,6.933955912,6.843282782,6.788702373
