"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0007088","regulation of mitotic nuclear division","38/302","102/12185",3.25977882217636e-35,4.30902013056438e-33,3.68011872293068e-33,"55143/991/83540/4751/1063/11130/9585/4288/3619/1111/9700/9735/79866/9787/701/57082/51203/55055/9088/5347/25970/9212/332/10403/147841/348654/699/57405/11065/6790/4085/9319/891/995/54908/7272/26271/157313",38,"Biological Process"
"GO:1901988","negative regulation of cell cycle phase transition","52/302","236/12185",5.25807812826578e-35,6.54166778898949e-33,5.58691149727807e-33,"63967/55143/991/4998/83540/51514/1063/11130/983/3619/3014/1111/83695/8914/9735/675/701/57082/5888/79968/54962/55055/90381/641/9088/5347/81620/9212/990/672/146956/83990/332/10403/5932/147841/348654/4436/699/57405/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/7272/26271",52,"Biological Process"
"GO:0010948","negative regulation of cell cycle process","55/302","273/12185",7.50751021116197e-35,8.82132449811531e-33,7.53385235225376e-33,"63967/55143/991/4998/83540/4751/51514/1063/11130/983/3619/3014/1111/83695/9700/8914/9735/675/701/57082/5888/79968/54962/55055/90381/641/899/9088/5347/81620/9212/990/672/146956/83990/332/10403/5932/147841/348654/4436/699/57405/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/7272/26271",55,"Biological Process"
"GO:0051783","regulation of nuclear division","39/302","118/12185",9.13971286363832e-34,1.01739435297869e-31,8.68905666149771e-32,"55143/991/83540/4751/1063/11130/9585/4288/3619/1111/10635/9700/9735/79866/9787/701/57082/51203/55055/9088/5347/25970/9212/332/10403/147841/348654/699/57405/11065/6790/4085/9319/891/995/54908/7272/26271/157313",39,"Biological Process"
"GO:0090068","positive regulation of cell cycle process","48/302","208/12185",2.59165053737402e-33,2.74067044327302e-31,2.34066964322832e-31,"55143/991/6491/8317/163786/29899/9928/51514/983/9585/6240/3619/113130/83695/10635/9918/29127/9700/11113/55835/9787/51203/9493/25970/9212/10615/990/332/10403/6241/348654/23397/699/994/81610/11065/6790/5902/10051/1894/64151/4085/10733/891/995/26271/10926/54892",48,"Biological Process"
"GO:1905818","regulation of chromosome separation","32/302","71/12185",5.28015377771403e-33,5.31786916184055e-31,4.54172625692093e-31,"55143/991/83540/1063/11130/3619/9918/9700/9735/9787/701/57082/55055/5347/9212/332/10403/147841/348654/23397/699/57405/11065/10051/64151/4085/9319/891/54908/7272/26271/54892",32,"Biological Process"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","42/302","154/12185",2.00440797770832e-32,1.92696494220595e-30,1.64572444485525e-30,"55143/991/6491/163786/29899/84722/83540/4751/983/3832/3619/29127/9700/55835/440145/79866/9787/51203/9493/9055/54820/5347/9212/332/10403/284403/1058/57405/22974/4605/6790/11200/10460/1062/4085/891/64946/54908/3833/7272/89958/24137",42,"Biological Process"
"GO:1901990","regulation of mitotic cell cycle phase transition","55/302","303/12185",2.3254839120085e-32,2.13843411908607e-30,1.82632969931651e-30,"63967/55143/991/6491/1031/4998/8317/163786/83540/9928/51514/1063/11130/983/6240/3619/113130/1111/9700/9735/55835/9787/701/57082/55055/90381/641/5347/9212/990/672/332/10403/5932/147841/6241/348654/699/57405/994/5933/11065/6790/11200/51512/11073/1062/4085/9319/891/995/54908/7272/26271/54443",55,"Biological Process"
"GO:0007093","mitotic cell cycle checkpoint signaling","40/302","138/12185",4.64162682417926e-32,4.09043363880797e-30,3.4934349255665e-30,"63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/9735/701/57082/54962/55055/90381/641/5347/9212/990/672/146956/332/10403/5932/147841/348654/4436/699/57405/11200/51512/2177/11073/4085/9319/891/54908/7272",40,"Biological Process"
"GO:0051304","chromosome separation","32/302","77/12185",1.34828217679726e-31,1.14064672157048e-29,9.74169353845935e-30,"55143/991/83540/1063/11130/3619/9918/9700/9735/9787/701/57082/55055/5347/9212/332/10403/147841/348654/23397/699/57405/11065/10051/64151/4085/9319/891/54908/7272/26271/54892",32,"Biological Process"
"GO:0045787","positive regulation of cell cycle","51/302","265/12185",2.76618771622446e-31,2.25018731531336e-29,1.92177251864015e-29,"55143/991/6491/8317/163786/29899/84722/9928/51514/983/9585/6240/3619/113130/1111/83695/10635/9918/29127/9700/11113/55835/675/9787/51203/9493/25970/9212/10615/990/332/10403/6241/348654/23397/699/994/81610/11065/6790/5902/10051/1894/64151/4085/10733/891/995/26271/10926/54892",51,"Biological Process"
"GO:0045786","negative regulation of cell cycle","56/302","334/12185",4.60809965797878e-31,3.60967806541671e-29,3.08284561913902e-29,"63967/55143/991/4998/83540/4751/51514/1063/11130/983/3619/3014/1111/83695/9700/8914/9735/675/701/57082/5888/79968/54962/55055/90381/641/899/9088/5347/81620/9212/990/672/146956/83990/332/10403/5932/147841/348654/4436/699/57405/5933/8318/11200/51512/2177/11073/4085/9319/891/54908/51053/7272/26271",56,"Biological Process"
"GO:0010965","regulation of mitotic sister chromatid separation","27/302","57/12185",9.88054896774535e-29,7.46334323813622e-27,6.3740684318237e-27,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/11065/4085/9319/891/54908/7272/26271",27,"Biological Process"
"GO:0033045","regulation of sister chromatid segregation","33/302","100/12185",1.18803972799016e-28,8.66449663689373e-27,7.39991351445048e-27,"55143/991/83540/1063/11130/983/3619/9700/9735/9787/701/57082/55055/116028/5347/9212/990/996/332/10403/147841/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271",33,"Biological Process"
"GO:0051321","meiotic cell cycle","42/302","189/12185",1.79127848544205e-28,1.26285133223664e-26,1.07853820386616e-26,"991/8438/83540/259266/4751/9156/81930/3619/9633/3014/10635/9918/9700/675/5888/55329/9133/9088/5347/2175/7153/996/146956/83990/10403/5932/23397/151246/994/6790/2177/151648/10051/84057/9319/995/9232/7272/26271/7516/4603/25788",42,"Biological Process"
"GO:0051306","mitotic sister chromatid separation","27/302","60/12185",5.7997563747906e-28,3.95693055892972e-26,3.37941661770481e-26,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/11065/4085/9319/891/54908/7272/26271",27,"Biological Process"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","31/302","91/12185",1.86023966115688e-27,1.22950215104588e-25,1.05005633504777e-25,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/990/996/332/10403/147841/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271",31,"Biological Process"
"GO:0007051","spindle organization","41/302","189/12185",2.2922530007158e-27,1.4691257868224e-25,1.25470690565496e-25,"79000/55143/991/6491/163786/29899/84722/83540/259266/4751/3832/3619/29127/9700/55835/440145/79866/9787/90417/9133/9493/9055/5347/9212/10615/332/10403/284403/57405/22974/4605/6790/11200/10460/1062/891/64946/3833/7272/26271/24137",41,"Biological Process"
"GO:0044784","metaphase/anaphase transition of cell cycle","31/302","93/12185",4.027950412638e-27,2.5056220949204e-25,2.1399265969309e-25,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/990/996/332/10403/147841/348654/699/57405/11065/10460/1062/4085/9319/891/54908/7272/26271",31,"Biological Process"
"GO:0033046","negative regulation of sister chromatid segregation","24/302","46/12185",5.59197717581669e-27,3.11237677022429e-25,2.65812543869846e-25,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",24,"Biological Process"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","24/302","46/12185",5.59197717581669e-27,3.11237677022429e-25,2.65812543869846e-25,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",24,"Biological Process"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","24/302","46/12185",5.59197717581669e-27,3.11237677022429e-25,2.65812543869846e-25,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",24,"Biological Process"
"GO:2000816","negative regulation of mitotic sister chromatid separation","24/302","46/12185",5.59197717581669e-27,3.11237677022429e-25,2.65812543869846e-25,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",24,"Biological Process"
"GO:0033047","regulation of mitotic sister chromatid segregation","25/302","52/12185",6.93144641748119e-27,3.75897671101864e-25,3.21035413020181e-25,"55143/991/83540/1063/11130/983/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"Biological Process"
"GO:0051985","negative regulation of chromosome segregation","24/302","47/12185",1.11760761646469e-26,5.62795264005435e-25,4.80655305727673e-25,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",24,"Biological Process"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","24/302","47/12185",1.11760761646469e-26,5.62795264005435e-25,4.80655305727673e-25,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",24,"Biological Process"
"GO:1905819","negative regulation of chromosome separation","24/302","47/12185",1.11760761646469e-26,5.62795264005435e-25,4.80655305727673e-25,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",24,"Biological Process"
"GO:0045930","negative regulation of mitotic cell cycle","42/302","209/12185",1.32751043890324e-26,6.52949901925661e-25,5.57651875926059e-25,"63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/9735/701/57082/54962/55055/90381/641/5347/9212/990/672/146956/332/10403/5932/147841/348654/4436/699/57405/5933/11200/51512/2177/11073/4085/9319/891/54908/7272/26271",42,"Biological Process"
"GO:1901991","negative regulation of mitotic cell cycle phase transition","38/302","165/12185",1.99404268214168e-26,9.58500061984012e-25,8.18606995826584e-25,"63967/55143/991/4998/83540/51514/1063/11130/983/3619/1111/9735/701/57082/55055/90381/641/5347/9212/990/672/332/10403/5932/147841/348654/699/57405/5933/11200/51512/11073/4085/9319/891/54908/7272/26271",38,"Biological Process"
"GO:0050000","chromosome localization","32/302","106/12185",2.04247833407181e-26,9.5996481701375e-25,8.1985796988707e-25,"55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/9787/90417/57082/55055/54820/3835/81620/9212/10615/332/10403/147841/57405/81610/151648/1894/1062/891/54908/3833",32,"Biological Process"
"GO:0045839","negative regulation of mitotic nuclear division","25/302","54/12185",2.33709691119524e-26,1.0745565146039e-24,9.17725011352637e-25,"55143/991/83540/1063/11130/3619/1111/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"Biological Process"
"GO:0007052","mitotic spindle organization","34/302","125/12185",2.50669570588588e-26,1.11847573503744e-24,9.55234222383603e-25,"55143/991/6491/163786/29899/84722/83540/4751/3832/3619/29127/55835/440145/79866/9787/9493/9055/5347/9212/332/10403/284403/57405/22974/4605/6790/11200/10460/1062/891/64946/3833/7272/24137",34,"Biological Process"
"GO:0051303","establishment of chromosome localization","31/302","98/12185",2.53838464689349e-26,1.11847573503744e-24,9.55234222383603e-25,"55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/90417/57082/55055/54820/3835/81620/9212/10615/332/10403/147841/57405/81610/151648/1894/1062/891/54908/3833",31,"Biological Process"
"GO:0006310","DNA recombination","46/302","268/12185",5.5676323229869e-26,2.40317191084026e-24,2.05242901530516e-24,"79000/8438/8317/64710/9156/3014/1111/83695/10635/8914/8089/55010/3146/675/5888/80119/641/116028/51659/7153/672/146956/83990/3838/5932/29128/348654/4436/4175/8318/4174/2177/10721/4171/11073/7468/84057/3148/9319/4172/253714/7516/84296/4173/25788/3149",46,"Biological Process"
"GO:0051310","metaphase chromosome alignment","30/302","92/12185",5.97932550338324e-26,2.52925468793111e-24,2.16011001343277e-24,"55143/11004/84722/83540/9928/4751/1063/81930/3619/113130/29127/9735/90417/57082/55055/3835/81620/9212/10615/332/10403/147841/57405/81610/151648/1894/1062/891/54908/3833",30,"Biological Process"
"GO:0007094","mitotic spindle assembly checkpoint signaling","23/302","44/12185",6.35212994053149e-26,2.534859400797e-24,2.16489671856048e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272",23,"Biological Process"
"GO:0071173","spindle assembly checkpoint signaling","23/302","44/12185",6.35212994053149e-26,2.534859400797e-24,2.16489671856048e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272",23,"Biological Process"
"GO:0071174","mitotic spindle checkpoint signaling","23/302","44/12185",6.35212994053149e-26,2.534859400797e-24,2.16489671856048e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272",23,"Biological Process"
"GO:0031577","spindle checkpoint signaling","23/302","45/12185",1.27071148547525e-25,4.9604684217174e-24,4.23648814814834e-24,"55143/991/83540/1063/11130/3619/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272",23,"Biological Process"
"GO:0051784","negative regulation of nuclear division","25/302","57/12185",1.28995632716055e-25,4.9604684217174e-24,4.23648814814834e-24,"55143/991/83540/1063/11130/3619/1111/9735/701/57082/55055/5347/9212/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",25,"Biological Process"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","29/302","87/12185",1.9723628259566e-25,7.44919174446109e-24,6.36198234838633e-24,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/990/332/10403/147841/348654/699/57405/11065/1062/4085/9319/891/54908/7272/26271",29,"Biological Process"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","29/302","89/12185",4.17571806770241e-25,1.54941117775274e-23,1.32327464527744e-23,"55143/991/83540/1063/11130/3619/9700/9735/9787/701/57082/55055/5347/9212/990/332/10403/147841/348654/699/57405/11065/1062/4085/9319/891/54908/7272/26271",29,"Biological Process"
"GO:1903046","meiotic cell cycle process","34/302","138/12185",9.1087791369631e-25,3.32156342666844e-23,2.83678130653878e-23,"991/8438/83540/259266/81930/3619/9633/10635/9918/9700/675/5888/9133/9088/5347/2175/7153/146956/83990/10403/23397/994/6790/2177/151648/10051/84057/9319/995/9232/7272/26271/4603/25788",34,"Biological Process"
"GO:0006302","double-strand break repair","44/302","278/12185",2.22469176857027e-23,7.97495439072224e-22,6.81100994623833e-22,"79000/8438/8317/64710/113130/3014/1111/2305/10635/8914/8089/55010/3146/675/5888/641/116028/51659/672/146956/83990/5932/29128/348654/4436/4175/8318/11200/4174/2177/10721/4171/7468/55345/3148/9319/7913/4172/253714/7516/157570/84296/4173/25788",44,"Biological Process"
"GO:0033044","regulation of chromosome organization","41/302","237/12185",2.40906715240819e-23,8.49196171223885e-22,7.25256005882885e-22,"55143/991/83540/4751/1063/11130/983/3619/9918/9700/9735/9787/701/57082/80119/55055/116028/5347/9212/990/7153/996/332/10403/147841/348654/23397/699/57405/11065/10051/10460/64151/1062/4085/9319/891/54908/7272/26271/54892",41,"Biological Process"
"GO:0140013","meiotic nuclear division","31/302","123/12185",5.54169139697355e-23,1.92142250895067e-21,1.64099092963013e-21,"991/8438/83540/259266/81930/3619/9633/10635/9700/675/5888/9133/5347/2175/7153/146956/83990/10403/23397/994/6790/2177/151648/10051/84057/9319/9232/7272/26271/4603/25788",31,"Biological Process"
"GO:2001251","negative regulation of chromosome organization","27/302","90/12185",2.33676234225503e-22,7.97137476430545e-21,6.80795276623027e-21,"55143/991/83540/1063/11130/3619/9700/9735/701/57082/80119/55055/5347/9212/7153/332/10403/147841/348654/699/57405/4085/9319/891/54908/7272/26271",27,"Biological Process"
"GO:0032392","DNA geometric change","26/302","83/12185",4.11242993151306e-22,1.38060147700796e-20,1.17910271720575e-20,"440081/5985/3146/5983/5888/80119/641/63922/51659/7153/83990/4175/9837/8318/4174/10721/4171/5984/3148/4172/5982/84296/4173/25788/79075/3149",26,"Biological Process"
"GO:0008608","attachment of spindle microtubules to kinetochore","21/302","48/12185",1.15676400502502e-21,3.82274354785611e-20,3.26481419839297e-20,"55143/11004/83540/4751/3619/29127/9735/90417/57082/55055/81620/9212/10615/332/10403/147841/57405/151648/1894/1062/891",21,"Biological Process"
"GO:0090329","regulation of DNA-templated DNA replication","20/302","43/12185",2.34725055937555e-21,7.63759220473737e-20,6.52288576500153e-20,"8317/8914/5985/5983/54962/90381/641/63922/81620/4175/4174/4171/5984/51053/4172/26271/5982/10926/4173/79075",20,"Biological Process"
"GO:0071103","DNA conformation change","26/302","89/12185",3.07921973428606e-21,9.86749960305304e-20,8.42733822015131e-20,"440081/5985/3146/5983/5888/80119/641/63922/51659/7153/83990/4175/9837/8318/4174/10721/4171/5984/3148/4172/5982/84296/4173/25788/79075/3149",26,"Biological Process"
"GO:0000725","recombinational repair","31/302","161/12185",2.88994868159923e-19,9.12274845012295e-18,7.79128348409157e-18,"79000/8438/8317/64710/3014/1111/83695/10635/8914/8089/55010/675/5888/641/116028/51659/672/5932/29128/348654/4175/8318/4174/10721/4171/4172/253714/7516/84296/4173/25788",31,"Biological Process"
"GO:0032508","DNA duplex unwinding","23/302","77/12185",3.68310898551721e-19,1.14555522123072e-17,9.78361458072375e-18,"440081/5985/5983/5888/80119/641/63922/51659/7153/83990/4175/9837/8318/4174/10721/4171/5984/4172/5982/84296/4173/25788/79075",23,"Biological Process"
"GO:0061982","meiosis I cell cycle process","23/302","81/12185",1.32117062913981e-18,4.04967518931984e-17,3.45862517102045e-17,"991/8438/10635/9700/675/5888/9133/9088/5347/7153/146956/83990/10403/994/6790/2177/84057/9319/995/9232/26271/4603/25788",23,"Biological Process"
"GO:0000724","double-strand break repair via homologous recombination","30/302","157/12185",1.40876767817048e-18,4.25649091332938e-17,3.63525614397074e-17,"79000/8438/8317/64710/3014/1111/10635/8914/8089/55010/675/5888/641/116028/51659/672/5932/29128/348654/4175/8318/4174/10721/4171/4172/253714/7516/84296/4173/25788",30,"Biological Process"
"GO:0044839","cell cycle G2/M phase transition","29/302","146/12185",1.77238304818263e-18,5.27970443226233e-17,4.50913166891236e-17,"63967/4998/8317/9928/51514/1063/983/6240/1111/2305/9133/90381/641/9088/5347/9212/990/672/10403/5932/994/6790/11200/11073/890/891/995/26271/9833",29,"Biological Process"
"GO:0051225","spindle assembly","27/302","123/12185",1.83950311802114e-18,5.4035404091871e-17,4.6148937873162e-17,"55143/991/6491/163786/29899/259266/4751/3832/3619/29127/55835/440145/9133/9493/9055/5347/9212/10615/332/10403/22974/4605/6790/11200/3833/26271/24137",27,"Biological Process"
"GO:0000086","G2/M transition of mitotic cell cycle","27/302","132/12185",1.27221775279745e-17,3.68594595502274e-16,3.14798221168049e-16,"63967/4998/8317/9928/51514/1063/983/6240/1111/2305/90381/641/9088/5347/9212/990/672/5932/994/6790/11200/11073/890/891/995/26271/9833",27,"Biological Process"
"GO:0006275","regulation of DNA replication","25/302","111/12185",1.83737511608785e-17,5.25141671692677e-16,4.48497254510207e-16,"8317/64710/983/8914/5985/5983/54962/90381/641/63922/81620/990/4175/4174/4171/5984/890/51053/4172/26271/5982/10926/157570/4173/79075",25,"Biological Process"
